Algorithm,10,100,1000,10000
BASE,1453.468796521504,5054.278935490011,4205.818216627862,4078.9564743249234
DIFFERENTIALEVOLUTION,110.66429056971289,567.3762028384243,437.3906175852237,435.0323928600533
DYNAMIC PROGRAMMING,207047.77800469706,22134.602171982384,1105.7787349779505,96.86192426004746
EVOLUTIONSTRATEGY,435.8817107537051,2289.6609280733983,1946.9046108584118,2047.4440927491216
GENETICALGORITHM,101.35995256555002,413.92656597019294,356.673543033129,316.5956764744179
MEMETICALGORITHM,41.28754913737074,30.017237201371117,9.129800562735515,57.695835604834585
MEMETICALGORITHMHYBRIDLOCALSEARCH,2.3709795612317333,14.583932300698415,9.678063451177946,57.175167728595454
