f1,f2,method,N,seed,selected_count
-5939.0,1341.7495,RANDOM,1000,3,462
-6675.0,1531.7384,RANDOM,1000,3,512
-6522.0,1462.6644,RANDOM,1000,3,504
-6386.0,1429.2733,RANDOM,1000,3,496
-6487.0,1450.6584,RANDOM,1000,3,501
-5473.0,1267.9329,RANDOM,1000,3,434
-5637.0,1283.1902,RANDOM,1000,3,440
-5678.0,1284.8116,RANDOM,1000,3,444
-6186.0,1386.5232,RANDOM,1000,3,487
-5803.0,1299.1897,RANDOM,1000,3,450
-6000.0,1344.8068,RANDOM,1000,3,465
-6457.0,1439.1982,RANDOM,1000,3,498
-6447.0,1434.2341,RANDOM,1000,3,499
-5477.0,1273.2643,RANDOM,1000,3,434
-5925.0,1334.3224,RANDOM,1000,3,463
-6220.0,1391.4104,RANDOM,1000,3,483
-5893.0,1329.4564,RANDOM,1000,3,462
-5480.0,1276.262,RANDOM,1000,3,429
-6494.0,1450.9136,RANDOM,1000,3,502
-6171.0,1380.0095,RANDOM,1000,3,475
-6464.0,1443.7411,RANDOM,1000,3,507
-5630.0,1281.1252,RANDOM,1000,3,438
-6579.0,1483.314,RANDOM,1000,3,508
-6560.0,1463.8375,RANDOM,1000,3,505
-6639.0,1504.8398,RANDOM,1000,3,509
-6029.0,1354.2986,RANDOM,1000,3,473
-6216.0,1389.8267,RANDOM,1000,3,481
-6302.0,1398.8308,RANDOM,1000,3,487
-5869.0,1314.5734,RANDOM,1000,3,456
-6261.0,1393.2263,RANDOM,1000,3,481
-6110.0,1369.125,RANDOM,1000,3,473
-6022.0,1351.1279,RANDOM,1000,3,472
-6384.0,1423.9639,RANDOM,1000,3,497
-6501.0,1454.2406,RANDOM,1000,3,504
-6097.0,1364.517,RANDOM,1000,3,475
-6516.0,1458.6781,RANDOM,1000,3,501
-6620.0,1490.4346,RANDOM,1000,3,510
-5372.0,1254.6384,RANDOM,1000,3,423
-6158.0,1370.8481,RANDOM,1000,3,475
-6106.0,1368.5504,RANDOM,1000,3,470
-6054.0,1357.8683,RANDOM,1000,3,470
-6431.0,1431.6119,RANDOM,1000,3,501
-6465.0,1448.3068,RANDOM,1000,3,500
-6567.0,1468.0519,RANDOM,1000,3,505
-5931.0,1338.0857,RANDOM,1000,3,459
-5392.0,1264.8119,RANDOM,1000,3,427
-5690.0,1286.8105,RANDOM,1000,3,444
-5562.0,1276.7523,RANDOM,1000,3,434
-5819.0,1303.2362,RANDOM,1000,3,451
-6608.0,1484.5394,RANDOM,1000,3,507
-6574.0,1480.9767,RANDOM,1000,3,509
-6381.0,1410.0099,RANDOM,1000,3,493
-6252.0,1392.6587,RANDOM,1000,3,489
