f1,f2,method,N,seed,selected_count
-842.0,147.14880958235096,NSGA2,100,2,57
-0.0,0.0,NSGA2,100,2,0
-421.0,50.63875480590838,NSGA2,100,2,28
-833.0,143.07911562952992,NSGA2,100,2,56
-830.0,140.41888367756633,NSGA2,100,2,56
-578.0,78.27633775429838,NSGA2,100,2,40
-566.0,76.24000133142837,NSGA2,100,2,39
-430.0,52.211058587991594,NSGA2,100,2,29
-533.0,69.88870511561181,NSGA2,100,2,37
-558.0,75.16547762641405,NSGA2,100,2,39
-462.0,57.5170207256019,NSGA2,100,2,31
-175.0,16.040772495303543,NSGA2,100,2,12
-182.0,17.081041221581362,NSGA2,100,2,12
-268.0,27.87098950448385,NSGA2,100,2,18
-216.0,21.20554637940761,NSGA2,100,2,14
-598.0,82.20797018222949,NSGA2,100,2,41
-64.0,4.157827243909093,NSGA2,100,2,5
-555.0,74.04116083512636,NSGA2,100,2,38
-224.0,22.374665812351733,NSGA2,100,2,15
-591.0,81.04658934325141,NSGA2,100,2,41
-661.0,94.9090864233619,NSGA2,100,2,46
-472.0,59.327039808318276,NSGA2,100,2,32
-775.0,121.68120573898436,NSGA2,100,2,53
-621.0,86.75138684339727,NSGA2,100,2,43
-466.0,58.56245379258341,NSGA2,100,2,32
-549.0,72.97005457995,NSGA2,100,2,38
-261.0,26.790354165340442,NSGA2,100,2,17
-373.0,42.9896458289902,NSGA2,100,2,25
-478.0,60.09037335544614,NSGA2,100,2,33
-797.0,127.51525528889653,NSGA2,100,2,54
-58.0,3.15953046687521,NSGA2,100,2,4
-299.0,32.1790926407122,NSGA2,100,2,20
-188.0,17.652082633524913,NSGA2,100,2,13
-327.0,36.34852393235002,NSGA2,100,2,21
-773.0,120.13922022662315,NSGA2,100,2,53
-160.0,14.295609051031457,NSGA2,100,2,11
-395.0,46.36270790712994,NSGA2,100,2,26
-794.0,126.36742316837989,NSGA2,100,2,54
-835.0,144.28190417710968,NSGA2,100,2,57
-97.0,7.45128151563129,NSGA2,100,2,7
-817.0,135.65977882874182,NSGA2,100,2,56
-642.0,90.80740838387959,NSGA2,100,2,45
-725.0,108.67565638920941,NSGA2,100,2,50
-754.0,115.61812991976645,NSGA2,100,2,52
-135.0,11.348619232682264,NSGA2,100,2,9
-81.0,5.525051065668193,NSGA2,100,2,6
-741.0,113.17710768600871,NSGA2,100,2,51
-655.0,93.64530692274722,NSGA2,100,2,46
-323.0,35.27249118394268,NSGA2,100,2,21
-538.0,70.72323630114855,NSGA2,100,2,37
-499.0,63.71844425252211,NSGA2,100,2,34
-638.0,89.99438338300392,NSGA2,100,2,45
-344.0,38.69487149601133,NSGA2,100,2,22
-646.0,91.90473036280099,NSGA2,100,2,45
-632.0,89.33141155924115,NSGA2,100,2,44
-350.0,39.364418437680605,NSGA2,100,2,23
-302.0,32.99271162979587,NSGA2,100,2,20
-249.0,25.976242279145897,NSGA2,100,2,16
-246.0,25.00156322162155,NSGA2,100,2,16
-14.0,0.7064256681883192,NSGA2,100,2,1
-51.0,2.958697472378371,NSGA2,100,2,4
-12.0,0.0641852658348121,NSGA2,100,2,1
-781.0,122.35637391925046,NSGA2,100,2,53
-526.0,68.52660056499582,NSGA2,100,2,36
-503.0,64.58017539807086,NSGA2,100,2,34
-278.0,29.13670172900175,NSGA2,100,2,18
-35.0,1.7913703024092285,NSGA2,100,2,3
-310.0,33.42382426946647,NSGA2,100,2,20
-804.0,130.57421563293514,NSGA2,100,2,55
-367.0,41.99134905195631,NSGA2,100,2,24
-808.0,131.5151222379361,NSGA2,100,2,55
-483.0,60.89219095820466,NSGA2,100,2,33
-104.0,7.814848186395916,NSGA2,100,2,7
-679.0,98.79441213605462,NSGA2,100,2,48
-815.0,134.2506757108112,NSGA2,100,2,55
-750.0,114.55959476816999,NSGA2,100,2,51
-739.0,111.93172740377075,NSGA2,100,2,51
-26.0,0.7706109340231313,NSGA2,100,2,2
-274.0,28.401664303561812,NSGA2,100,2,18
-697.0,102.6938448301551,NSGA2,100,2,48
-821.0,136.51866309588826,NSGA2,100,2,56
-87.0,6.249455141554179,NSGA2,100,2,6
-676.0,97.96681118681032,NSGA2,100,2,47
-726.0,110.3679025551784,NSGA2,100,2,50
-665.0,95.53834112149326,NSGA2,100,2,47
-746.0,113.96658473558655,NSGA2,100,2,51
-91.0,6.762521559144228,NSGA2,100,2,6
-700.0,103.47578859387677,NSGA2,100,2,49
-761.0,117.26274721080995,NSGA2,100,2,52
-256.0,26.41553242797578,NSGA2,100,2,17
-406.0,48.84386569814231,NSGA2,100,2,27
-764.0,118.31992905475933,NSGA2,100,2,52
-789.0,125.55884197447203,NSGA2,100,2,54
-757.0,116.63104006633526,NSGA2,100,2,52
-340.0,37.89942179821839,NSGA2,100,2,22
-317.0,34.84775574390567,NSGA2,100,2,21
-72.0,4.504291697282095,NSGA2,100,2,5
-798.0,129.1546670392381,NSGA2,100,2,54
-292.0,31.30400450221048,NSGA2,100,2,19
-825.0,139.9990328689792,NSGA2,100,2,56
-839.0,145.37922615603108,NSGA2,100,2,57
-610.0,84.55254634709526,NSGA2,100,2,42
-456.0,56.285552696321204,NSGA2,100,2,31
-194.0,18.420114208857708,NSGA2,100,2,13
-517.0,66.95429678291259,NSGA2,100,2,35
-584.0,79.63149423330661,NSGA2,100,2,40
-714.0,106.4768158929074,NSGA2,100,2,49
-166.0,15.154810771618264,NSGA2,100,2,11
-212.0,20.61499560957234,NSGA2,100,2,14
-710.0,105.82500522990426,NSGA2,100,2,49
-824.0,138.64085539971717,NSGA2,100,2,56
-735.0,111.19887616052165,NSGA2,100,2,51
-627.0,87.74968362043116,NSGA2,100,2,44
-542.0,71.5522538639191,NSGA2,100,2,37
-508.0,65.29074803460531,NSGA2,100,2,35
-672.0,97.03514810174421,NSGA2,100,2,47
-669.0,96.47000420655937,NSGA2,100,2,47
-721.0,107.94280514596029,NSGA2,100,2,50
-400.0,47.286935823107264,NSGA2,100,2,27
-787.0,124.70965917543784,NSGA2,100,2,54
-704.0,104.40546668277469,NSGA2,100,2,49
-693.0,101.6994471473901,NSGA2,100,2,48
-718.0,107.17973228136766,NSGA2,100,2,50
-282.0,30.125434248591702,NSGA2,100,2,19
-129.0,10.761838004745112,NSGA2,100,2,9
-117.0,9.22879946542627,NSGA2,100,2,8
-810.0,132.60182944390522,NSGA2,100,2,55
-313.0,34.16898256378254,NSGA2,100,2,21
-823.0,137.60537030185733,NSGA2,100,2,56
-545.0,72.2332812804776,NSGA2,100,2,38
-616.0,85.69249993430428,NSGA2,100,2,43
-402.0,47.85688573081141,NSGA2,100,2,27
-108.0,8.589906723245024,NSGA2,100,2,7
-74.0,5.248494593106095,NSGA2,100,2,5
-44.0,2.453104798686891,NSGA2,100,2,3
-28.0,1.2857776287177485,NSGA2,100,2,2
-122.0,9.93466795365191,NSGA2,100,2,8
-363.0,41.647774546562374,NSGA2,100,2,24
