f1,f2,method,N,seed,selected_count
-59153.0,12872.878719415748,NSGA2,10000,8,4577
-65093.0,14180.812809949199,NSGA2,10000,8,5007
-59845.0,12941.12579847092,NSGA2,10000,8,4620
-59653.0,12939.115401567098,NSGA2,10000,8,4609
-61647.0,13259.533183262447,NSGA2,10000,8,4743
-63705.0,13752.193866923535,NSGA2,10000,8,4898
-61927.0,13321.147633211716,NSGA2,10000,8,4763
-63910.0,13805.285270852128,NSGA2,10000,8,4912
-61710.0,13276.011739245669,NSGA2,10000,8,4748
-64024.0,13836.464264466893,NSGA2,10000,8,4921
-61565.0,13254.06884651738,NSGA2,10000,8,4741
-62975.0,13554.419809200816,NSGA2,10000,8,4841
-59944.0,12958.728458783486,NSGA2,10000,8,4627
-60029.0,12971.519939339363,NSGA2,10000,8,4633
-62759.0,13508.599260366864,NSGA2,10000,8,4825
-62828.0,13520.757426332548,NSGA2,10000,8,4830
-63761.0,13767.854233239614,NSGA2,10000,8,4901
-63026.0,13566.113266768178,NSGA2,10000,8,4845
-61990.0,13331.930901243322,NSGA2,10000,8,4766
-62909.0,13551.277894873976,NSGA2,10000,8,4837
-62105.0,13353.344802502117,NSGA2,10000,8,4775
-60317.0,13035.409514301793,NSGA2,10000,8,4652
-63867.0,13793.485697625263,NSGA2,10000,8,4909
-62035.0,13345.450691050533,NSGA2,10000,8,4771
-63087.0,13596.249752831136,NSGA2,10000,8,4851
-63969.0,13824.282885485969,NSGA2,10000,8,4915
-65024.0,14166.930768089118,NSGA2,10000,8,5004
-61529.0,13243.223235647467,NSGA2,10000,8,4738
-63384.0,13666.358811062853,NSGA2,10000,8,4870
-61819.0,13306.210418179246,NSGA2,10000,8,4761
-61774.0,13292.330702067567,NSGA2,10000,8,4752
-60789.0,13108.697229338559,NSGA2,10000,8,4688
-63949.0,13820.214982840005,NSGA2,10000,8,4913
-64041.0,13850.78999938213,NSGA2,10000,8,4927
-60950.0,13137.544739684265,NSGA2,10000,8,4699
-60450.0,13050.574088290618,NSGA2,10000,8,4664
-60294.0,13014.399609225247,NSGA2,10000,8,4649
-60526.0,13067.892226768407,NSGA2,10000,8,4669
-59876.0,12945.37773598962,NSGA2,10000,8,4623
-64511.0,13976.05347000609,NSGA2,10000,8,4960
-60131.0,13003.008576980379,NSGA2,10000,8,4642
-64558.0,13988.165643600327,NSGA2,10000,8,4964
-62894.0,13535.281507149792,NSGA2,10000,8,4835
-64233.0,13902.01604126542,NSGA2,10000,8,4938
