f1,f2,method,N,seed,selected_count
-6262.0,1393.0734,RANDOM,1000,1,487
-5934.0,1333.2595,RANDOM,1000,1,462
-6059.0,1360.5111,RANDOM,1000,1,476
-6099.0,1371.5166,RANDOM,1000,1,479
-6595.0,1485.5365,RANDOM,1000,1,508
-6656.0,1543.286,RANDOM,1000,1,515
-5754.0,1297.7238,RANDOM,1000,1,446
-6394.0,1418.1904,RANDOM,1000,1,491
-6356.0,1410.9536,RANDOM,1000,1,496
-6177.0,1381.2192,RANDOM,1000,1,486
-5449.0,1270.4027,RANDOM,1000,1,428
-6603.0,1495.358,RANDOM,1000,1,516
-6563.0,1475.2402,RANDOM,1000,1,511
-5377.0,1261.9294,RANDOM,1000,1,432
-6086.0,1369.77,RANDOM,1000,1,470
-6196.0,1386.9227,RANDOM,1000,1,480
-6414.0,1432.8496,RANDOM,1000,1,496
-5980.0,1349.9016,RANDOM,1000,1,468
-6491.0,1449.4712,RANDOM,1000,1,499
-6324.0,1402.3496,RANDOM,1000,1,494
-5614.0,1289.1935,RANDOM,1000,1,446
-6149.0,1377.8984,RANDOM,1000,1,474
-6035.0,1357.0015,RANDOM,1000,1,470
-6641.0,1502.3204,RANDOM,1000,1,513
-6075.0,1365.1068,RANDOM,1000,1,469
-6483.0,1446.1881,RANDOM,1000,1,503
-6664.0,1544.1044,RANDOM,1000,1,514
-6526.0,1462.549,RANDOM,1000,1,501
-5684.0,1297.7045,RANDOM,1000,1,448
-5961.0,1349.8395,RANDOM,1000,1,462
-6569.0,1481.3225,RANDOM,1000,1,510
-5497.0,1274.2262,RANDOM,1000,1,430
-5953.0,1336.2065,RANDOM,1000,1,463
-5533.0,1278.8483,RANDOM,1000,1,436
-6467.0,1435.4062,RANDOM,1000,1,499
-5846.0,1317.0035,RANDOM,1000,1,456
-6565.0,1479.4146,RANDOM,1000,1,508
-6527.0,1466.459,RANDOM,1000,1,508
-6562.0,1469.4697,RANDOM,1000,1,509
-6648.0,1520.4299,RANDOM,1000,1,513
-5832.0,1310.4934,RANDOM,1000,1,459
-6217.0,1390.5092,RANDOM,1000,1,487
-5653.0,1296.1631,RANDOM,1000,1,446
-6142.0,1374.7218,RANDOM,1000,1,479
-6181.0,1381.5105,RANDOM,1000,1,478
-6032.0,1352.5734,RANDOM,1000,1,473
-5617.0,1290.8405,RANDOM,1000,1,439
-5580.0,1281.6113,RANDOM,1000,1,432
-5619.0,1291.8539,RANDOM,1000,1,444
-6114.0,1374.15,RANDOM,1000,1,474
-6509.0,1451.5679,RANDOM,1000,1,502
-6646.0,1509.1874,RANDOM,1000,1,512
-6654.0,1537.383,RANDOM,1000,1,514
-6652.0,1532.6047,RANDOM,1000,1,512
-5914.0,1322.0962,RANDOM,1000,1,458
