f1,f2,method,N,seed,selected_count
-65144.0,14342.930066780944,NSGA2,10000,20,5050
-58912.0,12720.34510053449,NSGA2,10000,20,4566
-65042.0,14237.170669057034,NSGA2,10000,20,5032
-65019.0,14173.133649704334,NSGA2,10000,20,5030
-65081.0,14319.791794323806,NSGA2,10000,20,5045
-61805.0,13220.775808291666,NSGA2,10000,20,4769
-61570.0,13164.258916786443,NSGA2,10000,20,4750
-64599.0,13968.637660072189,NSGA2,10000,20,4987
-63320.0,13613.157502689824,NSGA2,10000,20,4887
-65076.0,14271.465714249844,NSGA2,10000,20,5041
-60488.0,12961.374769590107,NSGA2,10000,20,4677
-63413.0,13630.08441191875,NSGA2,10000,20,4894
-64571.0,13954.705259060447,NSGA2,10000,20,4981
-64889.0,14077.174699261906,NSGA2,10000,20,5013
-59294.0,12764.15205036694,NSGA2,10000,20,4592
-61482.0,13155.765926138378,NSGA2,10000,20,4742
-64673.0,13985.12866213862,NSGA2,10000,20,4988
-59034.0,12727.230275463653,NSGA2,10000,20,4578
-64902.0,14102.693902990264,NSGA2,10000,20,5013
-61098.0,13071.729620934006,NSGA2,10000,20,4716
-59911.0,12854.808870601657,NSGA2,10000,20,4633
-59445.0,12765.46072720435,NSGA2,10000,20,4600
-64789.0,14043.479783220517,NSGA2,10000,20,5002
-59079.0,12735.388692622808,NSGA2,10000,20,4581
-65065.0,14267.66538949716,NSGA2,10000,20,5040
-60441.0,12944.183159683073,NSGA2,10000,20,4673
-64346.0,13883.226762389313,NSGA2,10000,20,4963
-64029.0,13795.713141952525,NSGA2,10000,20,4940
-59848.0,12842.492476628833,NSGA2,10000,20,4629
-62800.0,13466.63836514488,NSGA2,10000,20,4845
-64494.0,13944.579588079361,NSGA2,10000,20,4977
-62543.0,13407.89868923678,NSGA2,10000,20,4825
-62726.0,13449.02434532525,NSGA2,10000,20,4839
-61854.0,13238.6217613955,NSGA2,10000,20,4772
-60897.0,13036.106370939196,NSGA2,10000,20,4704
-61673.0,13190.790033725876,NSGA2,10000,20,4757
-64953.0,14127.847638617734,NSGA2,10000,20,5019
-62599.0,13415.295912235688,NSGA2,10000,20,4827
-58927.0,12724.640172375679,NSGA2,10000,20,4567
-61352.0,13132.515400907372,NSGA2,10000,20,4737
-63623.0,13679.75682922575,NSGA2,10000,20,4909
-64937.0,14113.948585786504,NSGA2,10000,20,5016
-64770.0,14023.422650388064,NSGA2,10000,20,4997
-64192.0,13841.43273697329,NSGA2,10000,20,4949
