f1,f2,method,N,seed,selected_count
-63721.0,14994.814,RANDOM,10000,16,5031
-62808.0,14723.488,RANDOM,10000,16,4981
-63473.0,14874.174,RANDOM,10000,16,5029
-62465.0,14633.81,RANDOM,10000,16,4929
-59691.0,14209.799,RANDOM,10000,16,4764
-61736.0,14501.214,RANDOM,10000,16,4882
-63547.0,14922.437,RANDOM,10000,16,5021
-62354.0,14618.276,RANDOM,10000,16,4932
-63730.0,15070.164,RANDOM,10000,16,5039
-62440.0,14620.899,RANDOM,10000,16,4946
-62898.0,14742.591,RANDOM,10000,16,4976
-61025.0,14358.94,RANDOM,10000,16,4837
-62127.0,14571.562,RANDOM,10000,16,4926
-62612.0,14666.239,RANDOM,10000,16,4953
-62135.0,14576.87,RANDOM,10000,16,4922
-62571.0,14654.296,RANDOM,10000,16,4962
-60522.0,14330.943,RANDOM,10000,16,4817
-63598.0,14985.662,RANDOM,10000,16,5042
-63476.0,14907.675,RANDOM,10000,16,5023
-62828.0,14736.212,RANDOM,10000,16,4973
-63679.0,14988.885,RANDOM,10000,16,5037
-62634.0,14668.063,RANDOM,10000,16,4965
-61845.0,14503.343,RANDOM,10000,16,4906
-62152.0,14596.868,RANDOM,10000,16,4911
-63571.0,14929.377,RANDOM,10000,16,5012
-63827.0,15114.32,RANDOM,10000,16,5057
-61366.0,14387.662,RANDOM,10000,16,4867
-63808.0,15077.422,RANDOM,10000,16,5053
-61674.0,14448.139,RANDOM,10000,16,4888
-63234.0,14826.319,RANDOM,10000,16,5001
-63115.0,14751.577,RANDOM,10000,16,4987
-62760.0,14694.685,RANDOM,10000,16,4977
-62703.0,14672.829,RANDOM,10000,16,4955
-62798.0,14709.177,RANDOM,10000,16,4954
-62104.0,14507.25,RANDOM,10000,16,4913
-60281.0,14304.457,RANDOM,10000,16,4794
-60119.0,14258.15,RANDOM,10000,16,4783
-63520.0,14908.512,RANDOM,10000,16,5012
-63595.0,14976.684,RANDOM,10000,16,5035
-62185.0,14597.5205,RANDOM,10000,16,4940
-60834.0,14335.751,RANDOM,10000,16,4831
-63224.0,14799.761,RANDOM,10000,16,4999
-63367.0,14842.808,RANDOM,10000,16,5004
-63325.0,14842.481,RANDOM,10000,16,4999
-63381.0,14872.098,RANDOM,10000,16,5013
-62792.0,14705.181,RANDOM,10000,16,4962
-62306.0,14600.743,RANDOM,10000,16,4933
