f1,f2,method,N,seed,selected_count
-401.0,76.68039,RANDOM,100,9,30
-613.0,106.50437,RANDOM,100,9,45
-752.0,143.31105,RANDOM,100,9,53
-757.0,145.46045,RANDOM,100,9,55
-677.0,117.15708,RANDOM,100,9,48
-626.0,109.51009,RANDOM,100,9,46
-464.0,83.2635,RANDOM,100,9,34
-507.0,85.76331,RANDOM,100,9,36
-548.0,96.69594,RANDOM,100,9,38
-581.0,102.18326,RANDOM,100,9,43
-655.0,115.21419,RANDOM,100,9,47
-597.0,105.579124,RANDOM,100,9,43
-761.0,153.89648,RANDOM,100,9,56
-384.0,75.74412,RANDOM,100,9,30
-378.0,73.99188,RANDOM,100,9,28
-571.0,101.71056,RANDOM,100,9,42
-593.0,104.89096,RANDOM,100,9,43
-542.0,92.45207,RANDOM,100,9,39
-606.0,106.27599,RANDOM,100,9,44
-513.0,90.69372,RANDOM,100,9,37
-758.0,149.26219,RANDOM,100,9,55
-683.0,120.52735,RANDOM,100,9,50
-734.0,135.66042,RANDOM,100,9,52
-722.0,131.66289,RANDOM,100,9,51
-645.0,111.54978,RANDOM,100,9,46
-736.0,136.0129,RANDOM,100,9,52
-436.0,81.74885,RANDOM,100,9,32
-439.0,82.10425,RANDOM,100,9,32
-730.0,132.76167,RANDOM,100,9,54
-434.0,77.60856,RANDOM,100,9,31
-535.0,91.702126,RANDOM,100,9,38
-553.0,97.12694,RANDOM,100,9,40
-359.0,69.95539,RANDOM,100,9,27
-659.0,115.768105,RANDOM,100,9,48
-632.0,110.09023,RANDOM,100,9,45
-445.0,82.81834,RANDOM,100,9,33
-753.0,144.19305,RANDOM,100,9,54
-530.0,91.58282,RANDOM,100,9,38
-563.0,97.58671,RANDOM,100,9,40
-669.0,116.959694,RANDOM,100,9,48
-467.0,84.85974,RANDOM,100,9,35
-718.0,128.91098,RANDOM,100,9,51
-746.0,139.91205,RANDOM,100,9,54
-570.0,97.80496,RANDOM,100,9,41
-747.0,142.92255,RANDOM,100,9,55
-589.0,103.57654,RANDOM,100,9,44
-680.0,120.513725,RANDOM,100,9,49
-649.0,114.45354,RANDOM,100,9,47
-744.0,136.70258,RANDOM,100,9,53
-712.0,122.609535,RANDOM,100,9,50
-440.0,82.5458,RANDOM,100,9,33
