f1,f2,method,N,seed,selected_count
-63277.0,14801.74,RANDOM,10000,1,4999
-62914.0,14726.746,RANDOM,10000,1,4990
-62763.0,14705.549,RANDOM,10000,1,4979
-61831.0,14516.633,RANDOM,10000,1,4909
-61816.0,14509.531,RANDOM,10000,1,4911
-63605.0,14929.34,RANDOM,10000,1,5015
-63423.0,14897.843,RANDOM,10000,1,5007
-63749.0,15006.726,RANDOM,10000,1,5055
-63104.0,14794.538,RANDOM,10000,1,5006
-62230.0,14582.346,RANDOM,10000,1,4917
-60413.0,14341.171,RANDOM,10000,1,4798
-61195.0,14385.208,RANDOM,10000,1,4859
-62966.0,14755.893,RANDOM,10000,1,4982
-61016.0,14378.25,RANDOM,10000,1,4826
-61951.0,14542.499,RANDOM,10000,1,4902
-62713.0,14669.071,RANDOM,10000,1,4962
-60489.0,14352.291,RANDOM,10000,1,4809
-63378.0,14854.186,RANDOM,10000,1,5002
-61646.0,14473.441,RANDOM,10000,1,4902
-61876.0,14528.813,RANDOM,10000,1,4901
-63432.0,14898.884,RANDOM,10000,1,5015
-62822.0,14717.804,RANDOM,10000,1,4974
-62994.0,14764.947,RANDOM,10000,1,4994
-63052.0,14789.574,RANDOM,10000,1,5003
-62733.0,14692.898,RANDOM,10000,1,4974
-62511.0,14648.015,RANDOM,10000,1,4956
-62412.0,14623.949,RANDOM,10000,1,4958
-63117.0,14798.927,RANDOM,10000,1,4984
-63014.0,14776.475,RANDOM,10000,1,4990
-63417.0,14896.707,RANDOM,10000,1,5027
-62576.0,14655.741,RANDOM,10000,1,4964
-62137.0,14575.323,RANDOM,10000,1,4917
-63557.0,14905.592,RANDOM,10000,1,5017
-63666.0,14998.495,RANDOM,10000,1,5039
-61267.0,14419.238,RANDOM,10000,1,4848
-61769.0,14497.218,RANDOM,10000,1,4900
-60232.0,14241.579,RANDOM,10000,1,4808
-63056.0,14794.288,RANDOM,10000,1,5002
-62724.0,14687.874,RANDOM,10000,1,4973
-60933.0,14371.373,RANDOM,10000,1,4845
-60983.0,14377.15,RANDOM,10000,1,4861
-62040.0,14561.382,RANDOM,10000,1,4927
-60869.0,14355.053,RANDOM,10000,1,4833
-62093.0,14569.868,RANDOM,10000,1,4912
-60381.0,14320.058,RANDOM,10000,1,4805
-62927.0,14749.11,RANDOM,10000,1,4967
-61995.0,14545.667,RANDOM,10000,1,4916
-61430.0,14439.744,RANDOM,10000,1,4863
-63398.0,14889.346,RANDOM,10000,1,5015
-63823.0,15037.423,RANDOM,10000,1,5054
-62389.0,14614.929,RANDOM,10000,1,4927
-61539.0,14467.492,RANDOM,10000,1,4898
