f1,f2,method,N,seed,selected_count
-63676.0,14996.85,RANDOM,10000,14,5037
-63496.0,14887.567,RANDOM,10000,14,5035
-60922.0,14371.001,RANDOM,10000,14,4848
-63591.0,14938.682,RANDOM,10000,14,5030
-60808.0,14330.497,RANDOM,10000,14,4851
-62993.0,14706.61,RANDOM,10000,14,4978
-63511.0,14899.928,RANDOM,10000,14,5019
-61821.0,14498.845,RANDOM,10000,14,4896
-63602.0,14954.101,RANDOM,10000,14,5024
-62440.0,14637.098,RANDOM,10000,14,4948
-63316.0,14818.847,RANDOM,10000,14,5004
-63815.0,15004.395,RANDOM,10000,14,5039
-63707.0,14997.98,RANDOM,10000,14,5034
-60552.0,14301.775,RANDOM,10000,14,4820
-63105.0,14783.12,RANDOM,10000,14,4994
-61727.0,14465.001,RANDOM,10000,14,4903
-62323.0,14575.419,RANDOM,10000,14,4930
-63272.0,14797.879,RANDOM,10000,14,4999
-63416.0,14866.775,RANDOM,10000,14,5026
-60883.0,14365.013,RANDOM,10000,14,4836
-63406.0,14853.344,RANDOM,10000,14,5023
-63011.0,14782.539,RANDOM,10000,14,4996
-60866.0,14350.687,RANDOM,10000,14,4817
-62514.0,14646.264,RANDOM,10000,14,4957
-62739.0,14659.551,RANDOM,10000,14,4950
-62114.0,14559.346,RANDOM,10000,14,4923
-63370.0,14852.186,RANDOM,10000,14,5018
-60456.0,14280.288,RANDOM,10000,14,4815
-61296.0,14428.903,RANDOM,10000,14,4860
-60938.0,14386.492,RANDOM,10000,14,4852
-61259.0,14392.191,RANDOM,10000,14,4852
-62046.0,14528.718,RANDOM,10000,14,4918
-59983.0,14161.61,RANDOM,10000,14,4769
-62438.0,14616.853,RANDOM,10000,14,4940
-61215.0,14389.994,RANDOM,10000,14,4858
-60078.0,14175.916,RANDOM,10000,14,4780
-60497.0,14292.632,RANDOM,10000,14,4803
-60725.0,14322.256,RANDOM,10000,14,4839
-61333.0,14456.548,RANDOM,10000,14,4871
