f1,f2,method,N,seed,selected_count
-60851.0,14357.227,RANDOM,10000,27,4841
-60634.0,14305.758,RANDOM,10000,27,4805
-61079.0,14376.736,RANDOM,10000,27,4845
-63180.0,14782.5625,RANDOM,10000,27,5004
-62985.0,14764.433,RANDOM,10000,27,4989
-62006.0,14569.174,RANDOM,10000,27,4925
-62646.0,14681.572,RANDOM,10000,27,4964
-61928.0,14521.248,RANDOM,10000,27,4911
-62864.0,14737.138,RANDOM,10000,27,4967
-61467.0,14467.262,RANDOM,10000,27,4875
-63795.0,14991.511,RANDOM,10000,27,5035
-62856.0,14715.173,RANDOM,10000,27,4978
-60592.0,14305.141,RANDOM,10000,27,4811
-62061.0,14577.661,RANDOM,10000,27,4924
-61490.0,14475.706,RANDOM,10000,27,4895
-63659.0,14981.807,RANDOM,10000,27,5026
-62954.0,14757.506,RANDOM,10000,27,4991
-63507.0,14929.477,RANDOM,10000,27,5025
-63539.0,14935.271,RANDOM,10000,27,5022
-61835.0,14512.329,RANDOM,10000,27,4910
-63443.0,14892.375,RANDOM,10000,27,5029
-62170.0,14585.635,RANDOM,10000,27,4923
-62143.0,14585.498,RANDOM,10000,27,4922
-63081.0,14774.196,RANDOM,10000,27,4988
-61987.0,14534.693,RANDOM,10000,27,4909
-63405.0,14865.63,RANDOM,10000,27,5018
-60191.0,14207.684,RANDOM,10000,27,4784
-61229.0,14388.155,RANDOM,10000,27,4863
-62196.0,14599.606,RANDOM,10000,27,4919
-62046.0,14573.697,RANDOM,10000,27,4907
-62181.0,14590.464,RANDOM,10000,27,4926
-61614.0,14497.039,RANDOM,10000,27,4892
-63474.0,14904.18,RANDOM,10000,27,5027
-61755.0,14497.788,RANDOM,10000,27,4903
-63478.0,14925.666,RANDOM,10000,27,5017
-61448.0,14408.65,RANDOM,10000,27,4863
-63536.0,14933.171,RANDOM,10000,27,5023
-61608.0,14481.117,RANDOM,10000,27,4891
-62617.0,14600.378,RANDOM,10000,27,4951
-60534.0,14290.525,RANDOM,10000,27,4814
-60758.0,14325.839,RANDOM,10000,27,4828
-60312.0,14219.124,RANDOM,10000,27,4799
-63549.0,14955.392,RANDOM,10000,27,5038
-63436.0,14885.683,RANDOM,10000,27,5001
-62917.0,14742.483,RANDOM,10000,27,4967
-62992.0,14764.497,RANDOM,10000,27,4993
-63380.0,14808.437,RANDOM,10000,27,5012
-63455.0,14895.529,RANDOM,10000,27,5016
-62015.0,14569.348,RANDOM,10000,27,4923
-62627.0,14667.419,RANDOM,10000,27,4963
-63393.0,14857.853,RANDOM,10000,27,5017
-61528.0,14480.209,RANDOM,10000,27,4891
-63655.0,14967.872,RANDOM,10000,27,5044
