f1,f2,method,N,seed,selected_count
-694.0,122.228134,RANDOM,100,15,50
-749.0,142.93846,RANDOM,100,15,52
-759.0,147.81094,RANDOM,100,15,55
-764.0,150.38129,RANDOM,100,15,56
-459.0,82.70291,RANDOM,100,15,35
-516.0,92.30795,RANDOM,100,15,38
-325.0,66.03145,RANDOM,100,15,24
-566.0,97.47234,RANDOM,100,15,40
-739.0,135.7477,RANDOM,100,15,53
-626.0,105.42019,RANDOM,100,15,44
-667.0,119.164375,RANDOM,100,15,49
-373.0,72.41301,RANDOM,100,15,27
-365.0,70.934616,RANDOM,100,15,28
-412.0,76.94832,RANDOM,100,15,33
-536.0,93.0478,RANDOM,100,15,40
-511.0,90.8256,RANDOM,100,15,37
-716.0,131.56439,RANDOM,100,15,52
-744.0,140.87068,RANDOM,100,15,54
-591.0,104.50156,RANDOM,100,15,43
-590.0,104.47156,RANDOM,100,15,44
-389.0,75.9569,RANDOM,100,15,29
-684.0,119.80519,RANDOM,100,15,49
-727.0,132.22417,RANDOM,100,15,51
-732.0,135.37984,RANDOM,100,15,53
-715.0,129.84286,RANDOM,100,15,53
-661.0,116.553154,RANDOM,100,15,48
-467.0,83.729324,RANDOM,100,15,34
-666.0,118.708694,RANDOM,100,15,48
-650.0,116.306625,RANDOM,100,15,47
-542.0,96.154755,RANDOM,100,15,40
-385.0,75.38292,RANDOM,100,15,28
-741.0,139.48137,RANDOM,100,15,52
-747.0,142.35509,RANDOM,100,15,54
-662.0,116.83879,RANDOM,100,15,49
-544.0,97.331604,RANDOM,100,15,40
-584.0,101.067345,RANDOM,100,15,42
-572.0,97.70165,RANDOM,100,15,41
-631.0,112.1169,RANDOM,100,15,45
-480.0,84.3203,RANDOM,100,15,34
-379.0,74.59559,RANDOM,100,15,29
-669.0,119.33587,RANDOM,100,15,48
-649.0,115.26983,RANDOM,100,15,48
-628.0,110.38515,RANDOM,100,15,45
-710.0,128.2541,RANDOM,100,15,50
-647.0,112.43642,RANDOM,100,15,48
-510.0,87.364204,RANDOM,100,15,37
-438.0,82.63356,RANDOM,100,15,32
-713.0,129.2428,RANDOM,100,15,51
-539.0,93.58355,RANDOM,100,15,39
-489.0,86.76504,RANDOM,100,15,35
-706.0,124.10344,RANDOM,100,15,51
-670.0,119.40284,RANDOM,100,15,48
-757.0,147.32533,RANDOM,100,15,55
-437.0,77.123795,RANDOM,100,15,31
