f1,f2,method,N,seed,selected_count
-0.0,0.0,NSGA2,100,7,0
-828.0,139.66819220467204,NSGA2,100,7,56
-126.0,10.249558833812367,NSGA2,100,7,9
-76.0,5.279350234131203,NSGA2,100,7,5
-345.0,39.022455375129105,NSGA2,100,7,23
-465.0,57.85785647840442,NSGA2,100,7,32
-385.0,45.02480660436907,NSGA2,100,7,26
-67.0,4.180289835261307,NSGA2,100,7,5
-515.0,66.77248113760237,NSGA2,100,7,35
-304.0,32.70261814074028,NSGA2,100,7,20
-335.0,38.137915615260646,NSGA2,100,7,23
-117.0,9.22879946542627,NSGA2,100,7,8
-749.0,114.79127895720683,NSGA2,100,7,51
-378.0,43.71859129486079,NSGA2,100,7,25
-26.0,0.7706109340231313,NSGA2,100,7,2
-712.0,106.2832720519457,NSGA2,100,7,49
-699.0,102.76047852212288,NSGA2,100,7,49
-762.0,117.83528361239375,NSGA2,100,7,52
-791.0,125.64495368438591,NSGA2,100,7,54
-312.0,33.92444039731526,NSGA2,100,7,21
-753.0,116.27713045431757,NSGA2,100,7,51
-648.0,92.35227939055055,NSGA2,100,7,45
-660.0,94.69057193687843,NSGA2,100,7,46
-795.0,126.64527165413249,NSGA2,100,7,54
-408.0,48.7640292519837,NSGA2,100,7,27
-787.0,124.57585278009945,NSGA2,100,7,53
-784.0,123.56448152811086,NSGA2,100,7,53
-615.0,85.6467511844072,NSGA2,100,7,43
-526.0,68.73510592171182,NSGA2,100,7,36
-683.0,99.27984786431696,NSGA2,100,7,48
-768.0,119.8674669480432,NSGA2,100,7,52
-508.0,65.66667088993866,NSGA2,100,7,35
-439.0,53.7023865295021,NSGA2,100,7,29
-707.0,105.23206261414386,NSGA2,100,7,49
-728.0,109.687027641198,NSGA2,100,7,50
-473.0,59.23368108621227,NSGA2,100,7,32
-740.0,113.48356634828008,NSGA2,100,7,50
-687.0,100.27424554708195,NSGA2,100,7,48
-97.0,7.45128151563129,NSGA2,100,7,7
-672.0,97.03514810174421,NSGA2,100,7,47
-355.0,40.337962133372635,NSGA2,100,7,23
-395.0,46.36270790712994,NSGA2,100,7,26
-546.0,72.32972734936953,NSGA2,100,7,38
-755.0,117.09980865950003,NSGA2,100,7,51
-809.0,131.78069852225622,NSGA2,100,7,55
-693.0,101.762181745089,NSGA2,100,7,48
-551.0,73.12455764600232,NSGA2,100,7,38
-12.0,0.0641852658348121,NSGA2,100,7,1
-14.0,0.7064256681883192,NSGA2,100,7,1
-274.0,28.401664303561812,NSGA2,100,7,18
