f1,f2,method,N,seed,selected_count
-398.0,76.24597,RANDOM,100,26,30
-684.0,121.4422,RANDOM,100,26,48
-615.0,106.54416,RANDOM,100,26,45
-412.0,77.97342,RANDOM,100,26,30
-738.0,137.49039,RANDOM,100,26,53
-688.0,121.99385,RANDOM,100,26,49
-633.0,111.65114,RANDOM,100,26,45
-659.0,113.93461,RANDOM,100,26,48
-697.0,126.086205,RANDOM,100,26,50
-494.0,87.367714,RANDOM,100,26,35
-664.0,115.644295,RANDOM,100,26,47
-593.0,102.180855,RANDOM,100,26,42
-368.0,73.7012,RANDOM,100,26,28
-693.0,124.79141,RANDOM,100,26,50
-743.0,137.65137,RANDOM,100,26,53
-627.0,108.89656,RANDOM,100,26,47
-571.0,99.94117,RANDOM,100,26,43
-444.0,78.15394,RANDOM,100,26,33
-703.0,126.957756,RANDOM,100,26,50
-492.0,83.622696,RANDOM,100,26,37
-366.0,68.766685,RANDOM,100,26,29
-533.0,93.92154,RANDOM,100,26,38
-635.0,112.16359,RANDOM,100,26,45
-583.0,100.438126,RANDOM,100,26,42
-597.0,105.42173,RANDOM,100,26,43
-706.0,128.49258,RANDOM,100,26,52
-411.0,76.85553,RANDOM,100,26,30
-687.0,121.65304,RANDOM,100,26,48
-529.0,90.8153,RANDOM,100,26,39
-680.0,117.12384,RANDOM,100,26,48
-759.0,155.91605,RANDOM,100,26,56
-509.0,90.80152,RANDOM,100,26,36
-748.0,138.10457,RANDOM,100,26,54
-541.0,94.119316,RANDOM,100,26,39
-497.0,89.17723,RANDOM,100,26,36
-734.0,133.03438,RANDOM,100,26,52
-448.0,81.06594,RANDOM,100,26,34
-695.0,125.42832,RANDOM,100,26,50
-392.0,74.56722,RANDOM,100,26,31
-628.0,110.52524,RANDOM,100,26,45
-757.0,143.52155,RANDOM,100,26,54
-542.0,94.76383,RANDOM,100,26,39
-567.0,96.53427,RANDOM,100,26,40
-690.0,123.34873,RANDOM,100,26,48
-721.0,128.54962,RANDOM,100,26,51
-636.0,112.910866,RANDOM,100,26,45
-457.0,82.648125,RANDOM,100,26,33
-735.0,136.31702,RANDOM,100,26,52
-637.0,112.91602,RANDOM,100,26,45
