f1,f2,method,N,seed,selected_count
-470.0,82.11786,RANDOM,100,7,34
-752.0,142.34143,RANDOM,100,7,53
-656.0,116.36318,RANDOM,100,7,48
-413.0,78.5819,RANDOM,100,7,32
-722.0,130.7044,RANDOM,100,7,51
-520.0,91.32381,RANDOM,100,7,36
-559.0,97.76744,RANDOM,100,7,41
-713.0,124.20771,RANDOM,100,7,51
-408.0,71.094765,RANDOM,100,7,30
-573.0,98.22377,RANDOM,100,7,40
-659.0,117.341286,RANDOM,100,7,47
-736.0,136.35492,RANDOM,100,7,54
-699.0,117.61325,RANDOM,100,7,50
-740.0,137.93004,RANDOM,100,7,53
-638.0,110.21502,RANDOM,100,7,45
-653.0,113.886375,RANDOM,100,7,46
-592.0,104.018875,RANDOM,100,7,41
-514.0,90.819405,RANDOM,100,7,36
-497.0,83.1893,RANDOM,100,7,35
-607.0,106.494026,RANDOM,100,7,44
-549.0,96.07311,RANDOM,100,7,40
-602.0,106.265724,RANDOM,100,7,44
-530.0,91.7065,RANDOM,100,7,37
-745.0,141.15591,RANDOM,100,7,53
-611.0,108.74856,RANDOM,100,7,43
-512.0,89.42428,RANDOM,100,7,38
-724.0,130.97032,RANDOM,100,7,51
-579.0,102.52464,RANDOM,100,7,42
-772.0,143.19293,RANDOM,100,7,55
-730.0,133.5025,RANDOM,100,7,52
-743.0,140.9945,RANDOM,100,7,53
-594.0,105.85787,RANDOM,100,7,43
-554.0,96.28614,RANDOM,100,7,41
-640.0,111.2336,RANDOM,100,7,46
-410.0,75.60854,RANDOM,100,7,31
-534.0,92.98371,RANDOM,100,7,37
-665.0,117.389244,RANDOM,100,7,49
-617.0,109.51725,RANDOM,100,7,45
-543.0,94.19708,RANDOM,100,7,39
-618.0,110.00558,RANDOM,100,7,44
-467.0,79.2113,RANDOM,100,7,34
