f1,f2,method,N,seed,selected_count
-59479.0,12804.657815854629,NSGA2,10000,29,4585
-65402.0,14117.132606281939,NSGA2,10000,29,5023
-59814.0,12823.890610673145,NSGA2,10000,29,4600
-59642.0,12820.59528055012,NSGA2,10000,29,4593
-65389.0,14114.36638117589,NSGA2,10000,29,5022
-65089.0,14017.257620712868,NSGA2,10000,29,4999
-65305.0,14087.955598561319,NSGA2,10000,29,5018
-62742.0,13373.218086519275,NSGA2,10000,29,4815
-61824.0,13175.8369297002,NSGA2,10000,29,4743
-64728.0,13896.271706734518,NSGA2,10000,29,4969
-60227.0,12869.451645059255,NSGA2,10000,29,4627
-61731.0,13166.74185571234,NSGA2,10000,29,4742
-59859.0,12840.072320881807,NSGA2,10000,29,4603
-64045.0,13715.445359533556,NSGA2,10000,29,4918
-63954.0,13689.892936937627,NSGA2,10000,29,4907
-65267.0,14075.372551478498,NSGA2,10000,29,5015
-65073.0,13995.476727647183,NSGA2,10000,29,4997
-63303.0,13519.266029620176,NSGA2,10000,29,4857
-64975.0,13970.152349079744,NSGA2,10000,29,4989
-59983.0,12841.564121767038,NSGA2,10000,29,4611
-62114.0,13243.49431267148,NSGA2,10000,29,4771
-64115.0,13726.603975372604,NSGA2,10000,29,4922
-63501.0,13564.920748461253,NSGA2,10000,29,4872
-60123.0,12864.878530756481,NSGA2,10000,29,4620
-63731.0,13629.547941925543,NSGA2,10000,29,4893
-61955.0,13209.267995224887,NSGA2,10000,29,4760
-63927.0,13673.703397778287,NSGA2,10000,29,4907
-62667.0,13368.715393101682,NSGA2,10000,29,4810
-65134.0,14032.28486153752,NSGA2,10000,29,5002
-62328.0,13280.100597026481,NSGA2,10000,29,4782
-60444.0,12906.20020142982,NSGA2,10000,29,4643
-62488.0,13315.95381776223,NSGA2,10000,29,4796
-61302.0,13069.671234431276,NSGA2,10000,29,4710
-63702.0,13618.135411323587,NSGA2,10000,29,4889
-64678.0,13885.183519716622,NSGA2,10000,29,4965
-65249.0,14056.343687845647,NSGA2,10000,29,5012
-64761.0,13906.914418459886,NSGA2,10000,29,4973
-65237.0,14052.441164336211,NSGA2,10000,29,5011
-61036.0,13019.258056416085,NSGA2,10000,29,4686
-64002.0,13694.728310121416,NSGA2,10000,29,4913
-65178.0,14042.78319992506,NSGA2,10000,29,5006
-61009.0,13002.797542301802,NSGA2,10000,29,4688
-60700.0,12947.649677956077,NSGA2,10000,29,4660
-63459.0,13553.80972553769,NSGA2,10000,29,4871
-60381.0,12894.009798281139,NSGA2,10000,29,4639
-60653.0,12942.923508783984,NSGA2,10000,29,4658
-61342.0,13078.30076378751,NSGA2,10000,29,4712
-61626.0,13139.530687044378,NSGA2,10000,29,4731
-64534.0,13838.770393844654,NSGA2,10000,29,4953
-62343.0,13289.94119640493,NSGA2,10000,29,4786
-61985.0,13218.848068153402,NSGA2,10000,29,4760
-60951.0,13000.627565694076,NSGA2,10000,29,4684
-64450.0,13819.9530020817,NSGA2,10000,29,4949
-60349.0,12887.256698312922,NSGA2,10000,29,4635
-59548.0,12809.227342552953,NSGA2,10000,29,4588
-63526.0,13589.661860524706,NSGA2,10000,29,4875
-62773.0,13390.443086170275,NSGA2,10000,29,4820
-61503.0,13113.11802229952,NSGA2,10000,29,4722
-60883.0,12983.67239288826,NSGA2,10000,29,4675
-62812.0,13397.696896115149,NSGA2,10000,29,4824
-62621.0,13355.010577169229,NSGA2,10000,29,4807
-65009.0,13983.031706187865,NSGA2,10000,29,4993
-63268.0,13507.680826313686,NSGA2,10000,29,4856
-64635.0,13869.621934928859,NSGA2,10000,29,4962
-62513.0,13324.042566866861,NSGA2,10000,29,4798
-59846.0,12832.72159789893,NSGA2,10000,29,4603
-60419.0,12899.911141481323,NSGA2,10000,29,4641
-64837.0,13919.346193004723,NSGA2,10000,29,4978
-63217.0,13495.572189597951,NSGA2,10000,29,4851
-62072.0,13237.570982075591,NSGA2,10000,29,4762
-64293.0,13774.242699366809,NSGA2,10000,29,4936
-64654.0,13882.736983955592,NSGA2,10000,29,4964
-64149.0,13739.893318652583,NSGA2,10000,29,4922
-64261.0,13768.492846671521,NSGA2,10000,29,4930
-62867.0,13407.9498266248,NSGA2,10000,29,4825
-61933.0,13198.688410180068,NSGA2,10000,29,4752
-63039.0,13455.035820073177,NSGA2,10000,29,4839
-62576.0,13351.874840708217,NSGA2,10000,29,4804
-61660.0,13147.713316824633,NSGA2,10000,29,4736
-60519.0,12908.489492314628,NSGA2,10000,29,4648
-62191.0,13258.304320150073,NSGA2,10000,29,4773
-62647.0,13362.78051620151,NSGA2,10000,29,4811
-59623.0,12815.011444699772,NSGA2,10000,29,4591
-62423.0,13313.315042851384,NSGA2,10000,29,4789
-63255.0,13503.484986724652,NSGA2,10000,29,4854
-64494.0,13831.270793820258,NSGA2,10000,29,4952
-64904.0,13944.91521306168,NSGA2,10000,29,4982
-60834.0,12979.413554360286,NSGA2,10000,29,4672
-61586.0,13130.1913101845,NSGA2,10000,29,4729
-62572.0,13341.442504409086,NSGA2,10000,29,4804
-61017.0,13014.76142638734,NSGA2,10000,29,4688
-62852.0,13402.422934891067,NSGA2,10000,29,4823
-59564.0,12814.224783143783,NSGA2,10000,29,4590
-62026.0,13220.927840673385,NSGA2,10000,29,4760
-63765.0,13636.374011222226,NSGA2,10000,29,4894
-63142.0,13474.73783794305,NSGA2,10000,29,4847
-63064.0,13462.697947222816,NSGA2,10000,29,4842
-64380.0,13803.302952437049,NSGA2,10000,29,4941
-63557.0,13594.044111396459,NSGA2,10000,29,4879
-61286.0,13060.481581806502,NSGA2,10000,29,4709
-63386.0,13539.984224601048,NSGA2,10000,29,4864
-63601.0,13594.868881306436,NSGA2,10000,29,4880
-60630.0,12935.013080418985,NSGA2,10000,29,4655
-64318.0,13781.044116862868,NSGA2,10000,29,4935
-64938.0,13963.046722359979,NSGA2,10000,29,4985
-64853.0,13931.409367271692,NSGA2,10000,29,4979
-64474.0,13828.814514161444,NSGA2,10000,29,4950
-61100.0,13025.516526743744,NSGA2,10000,29,4695
-64170.0,13749.0593046603,NSGA2,10000,29,4925
-63093.0,13468.767652912782,NSGA2,10000,29,4844
-64205.0,13761.503983896222,NSGA2,10000,29,4929
-61151.0,13048.128265602607,NSGA2,10000,29,4697
-63344.0,13526.983050995399,NSGA2,10000,29,4860
-65043.0,13991.13097733001,NSGA2,10000,29,4995
-60936.0,12991.67516568804,NSGA2,10000,29,4681
-61870.0,13179.639174971016,NSGA2,10000,29,4750
-63029.0,13445.915464432625,NSGA2,10000,29,4835
-61395.0,13086.489697163797,NSGA2,10000,29,4715
-62165.0,13250.339266164192,NSGA2,10000,29,4771
-64173.0,13755.31628156757,NSGA2,10000,29,4924
-64419.0,13813.784123623838,NSGA2,10000,29,4947
-60266.0,12873.247153263255,NSGA2,10000,29,4630
-64552.0,13846.379463232213,NSGA2,10000,29,4957
-62367.0,13299.388226925243,NSGA2,10000,29,4790
-63831.0,13656.628319195901,NSGA2,10000,29,4899
-61367.0,13083.260943676261,NSGA2,10000,29,4716
-59485.0,12804.789924706209,NSGA2,10000,29,4585
-62270.0,13275.328718929271,NSGA2,10000,29,4778
-60910.0,12989.291770972348,NSGA2,10000,29,4679
-62999.0,13443.56590439074,NSGA2,10000,29,4834
-64912.0,13959.260697731665,NSGA2,10000,29,4985
-63427.0,13547.204458432134,NSGA2,10000,29,4869
-63780.0,13641.020441132901,NSGA2,10000,29,4895
-60064.0,12848.507046507682,NSGA2,10000,29,4614
-64232.0,13762.819247492547,NSGA2,10000,29,4930
-64618.0,13864.302943567161,NSGA2,10000,29,4962
-61488.0,13107.179871189206,NSGA2,10000,29,4721
-63889.0,13672.683152074756,NSGA2,10000,29,4903
-61259.0,13057.471761401455,NSGA2,10000,29,4707
-60550.0,12923.76857807416,NSGA2,10000,29,4651
-60737.0,12952.987663141515,NSGA2,10000,29,4662
-62896.0,13417.56375346451,NSGA2,10000,29,4829
-62530.0,13332.955497502635,NSGA2,10000,29,4798
-64327.0,13788.189248417362,NSGA2,10000,29,4937
-64882.0,13942.978899493992,NSGA2,10000,29,4982
-64413.0,13807.983903401513,NSGA2,10000,29,4945
-64791.0,13911.642698092764,NSGA2,10000,29,4975
-63864.0,13659.207459764226,NSGA2,10000,29,4902
-63879.0,13665.009243876155,NSGA2,10000,29,4904
-64033.0,13701.420438102423,NSGA2,10000,29,4914
-62935.0,13426.23309909933,NSGA2,10000,29,4831
-60034.0,12848.48926972091,NSGA2,10000,29,4614
-61873.0,13185.342177145558,NSGA2,10000,29,4749
-61563.0,13117.46023677042,NSGA2,10000,29,4730
-63378.0,13536.379610365364,NSGA2,10000,29,4863
-62975.0,13438.13949895584,NSGA2,10000,29,4833
-61199.0,13048.51787067224,NSGA2,10000,29,4702
-63667.0,13613.746099722059,NSGA2,10000,29,4887
-60000.0,12843.859634100392,NSGA2,10000,29,4612
-61598.0,13133.46601103011,NSGA2,10000,29,4730
-61701.0,13163.316540688433,NSGA2,10000,29,4735
-64869.0,13933.54224183184,NSGA2,10000,29,4980
-61136.0,13033.692792715734,NSGA2,10000,29,4697
-63521.0,13575.090234280402,NSGA2,10000,29,4880
-64809.0,13915.325189077399,NSGA2,10000,29,4976
-61565.0,13118.060477785733,NSGA2,10000,29,4730
-62549.0,13335.21287727192,NSGA2,10000,29,4800
-61147.0,13039.501488247468,NSGA2,10000,29,4699
-61417.0,13092.506925640164,NSGA2,10000,29,4717
-63192.0,13491.711941712832,NSGA2,10000,29,4852
-60796.0,12971.908926059685,NSGA2,10000,29,4674
-65289.0,14084.571717192628,NSGA2,10000,29,5017
-61922.0,13186.918683570968,NSGA2,10000,29,4753
-64358.0,13791.32690141454,NSGA2,10000,29,4939
-63353.0,13528.70749543313,NSGA2,10000,29,4861
-64359.0,13798.122385837747,NSGA2,10000,29,4938
-63644.0,13612.672135054483,NSGA2,10000,29,4886
-63806.0,13646.765976214709,NSGA2,10000,29,4899
-60320.0,12880.332573949865,NSGA2,10000,29,4633
-60547.0,12915.538867664503,NSGA2,10000,29,4650
-63630.0,13599.540359476885,NSGA2,10000,29,4885
-64040.0,13705.286562258116,NSGA2,10000,29,4915
-61679.0,13152.21062091141,NSGA2,10000,29,4739
-60087.0,12856.146603724621,NSGA2,10000,29,4616
-62046.0,13227.706918866992,NSGA2,10000,29,4762
-62241.0,13259.554353971973,NSGA2,10000,29,4775
-64568.0,13851.389319705271,NSGA2,10000,29,4958
-63640.0,13602.915317886713,NSGA2,10000,29,4885
-64583.0,13861.75131444985,NSGA2,10000,29,4957
-61457.0,13103.975698020531,NSGA2,10000,29,4723
-62411.0,13309.400777743302,NSGA2,10000,29,4788
-61696.0,13156.41711929809,NSGA2,10000,29,4740
-60812.0,12976.553390331064,NSGA2,10000,29,4674
-62785.0,13390.602455572742,NSGA2,10000,29,4819
-60783.0,12965.450155238563,NSGA2,10000,29,4667
-60281.0,12877.640906445155,NSGA2,10000,29,4632
-65031.0,13984.35748698088,NSGA2,10000,29,4994
-60585.0,12926.428373922012,NSGA2,10000,29,4654
-62061.0,13229.575574461816,NSGA2,10000,29,4766
-61126.0,13026.207353062153,NSGA2,10000,29,4694
