f1,f2,method,N,seed,selected_count
-5654.0,1281.5695,RANDOM,1000,20,441
-5920.0,1335.2484,RANDOM,1000,20,460
-6516.0,1450.5582,RANDOM,1000,20,503
-6614.0,1468.3152,RANDOM,1000,20,505
-6479.0,1446.6488,RANDOM,1000,20,505
-6522.0,1458.9824,RANDOM,1000,20,507
-6213.0,1392.8224,RANDOM,1000,20,481
-6148.0,1374.9232,RANDOM,1000,20,481
-5837.0,1321.5894,RANDOM,1000,20,463
-6308.0,1399.1539,RANDOM,1000,20,488
-5512.0,1249.6726,RANDOM,1000,20,433
-6254.0,1397.5782,RANDOM,1000,20,486
-5873.0,1323.5906,RANDOM,1000,20,458
-6173.0,1389.8514,RANDOM,1000,20,483
-6352.0,1422.4526,RANDOM,1000,20,491
-5824.0,1315.2404,RANDOM,1000,20,453
-5741.0,1303.6705,RANDOM,1000,20,453
-5827.0,1317.721,RANDOM,1000,20,457
-5790.0,1312.5243,RANDOM,1000,20,458
-6320.0,1415.9146,RANDOM,1000,20,493
-5935.0,1336.9618,RANDOM,1000,20,463
-6658.0,1523.959,RANDOM,1000,20,516
-6323.0,1419.3406,RANDOM,1000,20,494
-5772.0,1307.3442,RANDOM,1000,20,451
-6464.0,1442.0242,RANDOM,1000,20,501
-5627.0,1270.5585,RANDOM,1000,20,437
-5959.0,1341.2793,RANDOM,1000,20,459
-6420.0,1422.6542,RANDOM,1000,20,498
-6438.0,1438.963,RANDOM,1000,20,496
-6704.0,1552.8633,RANDOM,1000,20,520
-5988.0,1343.2343,RANDOM,1000,20,461
-6010.0,1349.4375,RANDOM,1000,20,469
-5697.0,1289.9501,RANDOM,1000,20,439
-6622.0,1496.7328,RANDOM,1000,20,515
-5345.0,1238.9825,RANDOM,1000,20,420
-5989.0,1346.9341,RANDOM,1000,20,468
-5819.0,1314.7463,RANDOM,1000,20,455
-6683.0,1540.2798,RANDOM,1000,20,517
-6712.0,1592.8951,RANDOM,1000,20,521
-6112.0,1349.4613,RANDOM,1000,20,471
-6423.0,1427.6285,RANDOM,1000,20,493
-5908.0,1328.0493,RANDOM,1000,20,460
-6145.0,1374.6775,RANDOM,1000,20,478
-6167.0,1385.3529,RANDOM,1000,20,481
-5698.0,1294.4132,RANDOM,1000,20,453
-5946.0,1338.4324,RANDOM,1000,20,464
-6520.0,1458.7169,RANDOM,1000,20,506
-6333.0,1421.7528,RANDOM,1000,20,495
-6511.0,1447.8215,RANDOM,1000,20,503
-5835.0,1321.516,RANDOM,1000,20,458
-6236.0,1394.0942,RANDOM,1000,20,487
-6628.0,1510.6327,RANDOM,1000,20,508
-6351.0,1422.2981,RANDOM,1000,20,495
-6152.0,1375.3572,RANDOM,1000,20,479
-6119.0,1372.8192,RANDOM,1000,20,476
-5789.0,1308.7051,RANDOM,1000,20,449
-6159.0,1384.6274,RANDOM,1000,20,478
-5879.0,1326.5963,RANDOM,1000,20,457
