f1,f2,method,N,seed,selected_count
-63097.0,14759.356,RANDOM,10000,28,4997
-62577.0,14676.739,RANDOM,10000,28,4967
-63498.0,14889.389,RANDOM,10000,28,5019
-60958.0,14386.934,RANDOM,10000,28,4829
-63462.0,14883.579,RANDOM,10000,28,5022
-62557.0,14668.427,RANDOM,10000,28,4946
-62006.0,14524.418,RANDOM,10000,28,4906
-62553.0,14661.093,RANDOM,10000,28,4968
-62327.0,14627.62,RANDOM,10000,28,4950
-61792.0,14508.992,RANDOM,10000,28,4898
-63689.0,14937.319,RANDOM,10000,28,5050
-63713.0,15020.725,RANDOM,10000,28,5051
-60164.0,14223.946,RANDOM,10000,28,4792
-60858.0,14371.798,RANDOM,10000,28,4849
-62741.0,14685.198,RANDOM,10000,28,4969
-61272.0,14398.762,RANDOM,10000,28,4871
-61696.0,14473.69,RANDOM,10000,28,4896
-62485.0,14660.612,RANDOM,10000,28,4967
-62260.0,14625.769,RANDOM,10000,28,4934
-62754.0,14690.649,RANDOM,10000,28,4959
-60757.0,14336.46,RANDOM,10000,28,4830
-61329.0,14442.839,RANDOM,10000,28,4861
-62749.0,14686.929,RANDOM,10000,28,4981
-60876.0,14386.018,RANDOM,10000,28,4826
-61975.0,14510.42,RANDOM,10000,28,4917
-61005.0,14388.205,RANDOM,10000,28,4836
-63372.0,14852.551,RANDOM,10000,28,5023
-60597.0,14298.987,RANDOM,10000,28,4841
-60342.0,14269.682,RANDOM,10000,28,4801
-60467.0,14276.29,RANDOM,10000,28,4805
-62815.0,14707.975,RANDOM,10000,28,4980
-62011.0,14559.719,RANDOM,10000,28,4926
-63873.0,15253.222,RANDOM,10000,28,5056
-63128.0,14776.08,RANDOM,10000,28,4991
-61478.0,14448.318,RANDOM,10000,28,4880
-63614.0,14905.133,RANDOM,10000,28,5016
-62382.0,14636.713,RANDOM,10000,28,4943
-62236.0,14597.472,RANDOM,10000,28,4919
-60202.0,14260.413,RANDOM,10000,28,4799
-62181.0,14588.949,RANDOM,10000,28,4921
-60016.0,14200.579,RANDOM,10000,28,4773
-61032.0,14392.015,RANDOM,10000,28,4851
-63740.0,15064.804,RANDOM,10000,28,5040
-63355.0,14800.956,RANDOM,10000,28,5012
-63157.0,14791.97,RANDOM,10000,28,4997
-63007.0,14731.342,RANDOM,10000,28,4990
-63742.0,15181.402,RANDOM,10000,28,5056
-61049.0,14397.493,RANDOM,10000,28,4846
-62028.0,14563.904,RANDOM,10000,28,4914
-62880.0,14719.235,RANDOM,10000,28,4984
