f1,f2,method,N,seed,selected_count
-820.0,137.7139380775942,NSGA2,100,5,55
-0.0,0.0,NSGA2,100,5,0
-555.0,73.99327609767683,NSGA2,100,5,38
-697.0,102.43686783940619,NSGA2,100,5,49
-104.0,7.814848186395916,NSGA2,100,5,7
-562.0,75.66702193812668,NSGA2,100,5,39
-722.0,108.2916359578203,NSGA2,100,5,50
-209.0,20.300075297830613,NSGA2,100,5,14
-216.0,21.255761143256127,NSGA2,100,5,14
-113.0,8.835607554782014,NSGA2,100,5,8
-471.0,58.88780645709486,NSGA2,100,5,32
-672.0,97.15378618593465,NSGA2,100,5,47
-136.0,11.608141178980436,NSGA2,100,5,9
-359.0,40.93672221976382,NSGA2,100,5,24
-727.0,109.59970414086952,NSGA2,100,5,50
-779.0,121.72983720503166,NSGA2,100,5,53
-815.0,134.16537783970085,NSGA2,100,5,55
-465.0,57.85785647840442,NSGA2,100,5,32
-434.0,52.90056892674358,NSGA2,100,5,29
-656.0,94.00369445680997,NSGA2,100,5,46
-676.0,98.5199878924572,NSGA2,100,5,47
-703.0,104.13510686389871,NSGA2,100,5,49
-809.0,131.66069792405492,NSGA2,100,5,55
-805.0,130.56337594513352,NSGA2,100,5,55
-151.0,13.353304623252521,NSGA2,100,5,10
-268.0,27.87098950448385,NSGA2,100,5,18
-203.0,19.76940049875265,NSGA2,100,5,14
-566.0,76.19211659397884,NSGA2,100,5,39
-365.0,41.782789494409734,NSGA2,100,5,24
-537.0,70.80530830473587,NSGA2,100,5,37
-595.0,81.73506045026636,NSGA2,100,5,41
-771.0,119.91461190906864,NSGA2,100,5,53
-429.0,51.92702523105155,NSGA2,100,5,29
-685.0,99.95063486436528,NSGA2,100,5,48
-775.0,120.63251522611027,NSGA2,100,5,53
-624.0,87.62026199816218,NSGA2,100,5,44
-653.0,93.05210814645234,NSGA2,100,5,46
-520.0,67.48738377075806,NSGA2,100,5,36
-262.0,27.160256515190138,NSGA2,100,5,17
-159.0,14.114542045340444,NSGA2,100,5,11
-197.0,19.06356144210828,NSGA2,100,5,13
-524.0,68.3164013335286,NSGA2,100,5,36
-447.0,54.85517520026074,NSGA2,100,5,30
-817.0,135.82887659075928,NSGA2,100,5,55
-689.0,100.80470972567795,NSGA2,100,5,48
-511.0,65.91507998867485,NSGA2,100,5,35
-785.0,123.6829727069805,NSGA2,100,5,53
-795.0,126.74227566330731,NSGA2,100,5,54
-527.0,69.42326014896274,NSGA2,100,5,36
-583.0,79.4007662387992,NSGA2,100,5,40
-515.0,66.6937726024252,NSGA2,100,5,35
-571.0,77.39126448378366,NSGA2,100,5,40
-258.0,26.4252190897502,NSGA2,100,5,17
-533.0,69.88870511561181,NSGA2,100,5,37
-35.0,1.7913703024092285,NSGA2,100,5,3
-51.0,2.958697472378371,NSGA2,100,5,4
-12.0,0.0641852658348121,NSGA2,100,5,1
-14.0,0.7064256681883192,NSGA2,100,5,1
-127.0,11.209728939623748,NSGA2,100,5,9
-542.0,71.59195475282307,NSGA2,100,5,37
-369.0,42.47229983316172,NSGA2,100,5,24
-340.0,37.89942179821839,NSGA2,100,5,22
-385.0,44.93559324965782,NSGA2,100,5,26
-791.0,125.64495368438591,NSGA2,100,5,54
-578.0,78.53669275884462,NSGA2,100,5,40
-693.0,101.6994471473901,NSGA2,100,5,48
-166.0,15.261872963351658,NSGA2,100,5,11
-81.0,5.525051065668193,NSGA2,100,5,6
-788.0,124.92167264080832,NSGA2,100,5,54
