f1,f2,method,N,seed,selected_count
-6332.0,1412.0059,RANDOM,1000,22,486
-5992.0,1342.0514,RANDOM,1000,22,469
-6588.0,1484.6631,RANDOM,1000,22,508
-5635.0,1291.4594,RANDOM,1000,22,444
-6259.0,1396.9617,RANDOM,1000,22,480
-5696.0,1302.0214,RANDOM,1000,22,453
-6393.0,1419.244,RANDOM,1000,22,492
-6429.0,1430.4882,RANDOM,1000,22,498
-6462.0,1438.2964,RANDOM,1000,22,501
-6298.0,1409.4178,RANDOM,1000,22,487
-5924.0,1338.8351,RANDOM,1000,22,461
-5554.0,1267.4475,RANDOM,1000,22,433
-5787.0,1308.3885,RANDOM,1000,22,450
-6029.0,1353.5724,RANDOM,1000,22,474
-6092.0,1360.8928,RANDOM,1000,22,471
-6035.0,1358.7937,RANDOM,1000,22,468
-5618.0,1282.0228,RANDOM,1000,22,440
-6126.0,1376.3573,RANDOM,1000,22,478
-6149.0,1376.5505,RANDOM,1000,22,482
-5835.0,1313.5024,RANDOM,1000,22,460
-6569.0,1477.4889,RANDOM,1000,22,507
-6008.0,1351.4677,RANDOM,1000,22,470
-5914.0,1320.663,RANDOM,1000,22,461
-6627.0,1507.6665,RANDOM,1000,22,511
-6158.0,1376.9268,RANDOM,1000,22,479
-6526.0,1455.2985,RANDOM,1000,22,509
-5994.0,1347.5387,RANDOM,1000,22,471
-6315.0,1411.1965,RANDOM,1000,22,489
-6283.0,1398.8522,RANDOM,1000,22,482
-6520.0,1446.5505,RANDOM,1000,22,504
-5691.0,1295.4354,RANDOM,1000,22,448
-5639.0,1292.4666,RANDOM,1000,22,442
-5494.0,1243.1709,RANDOM,1000,22,435
-6630.0,1518.1028,RANDOM,1000,22,512
-6667.0,1525.3176,RANDOM,1000,22,517
-6341.0,1413.9988,RANDOM,1000,22,493
-6540.0,1461.2467,RANDOM,1000,22,506
-5773.0,1303.231,RANDOM,1000,22,453
-6121.0,1370.9625,RANDOM,1000,22,477
-6566.0,1474.4929,RANDOM,1000,22,512
-6629.0,1508.9326,RANDOM,1000,22,509
-5708.0,1302.6353,RANDOM,1000,22,450
-5625.0,1287.2329,RANDOM,1000,22,445
-6221.0,1383.4242,RANDOM,1000,22,486
-6471.0,1438.9752,RANDOM,1000,22,506
-6583.0,1478.2872,RANDOM,1000,22,501
-6404.0,1429.9225,RANDOM,1000,22,492
-6620.0,1484.7399,RANDOM,1000,22,509
-6657.0,1524.7631,RANDOM,1000,22,513
-6244.0,1394.8267,RANDOM,1000,22,480
-6675.0,1558.46,RANDOM,1000,22,514
-6288.0,1408.7386,RANDOM,1000,22,486
-6547.0,1473.2308,RANDOM,1000,22,505
-6285.0,1408.1572,RANDOM,1000,22,486
