f1,f2,method,N,seed,selected_count
-63659.0,15006.307,RANDOM,10000,2,5021
-63154.0,14781.537,RANDOM,10000,2,4993
-61510.0,14425.955,RANDOM,10000,2,4890
-61247.0,14388.767,RANDOM,10000,2,4876
-63570.0,14868.225,RANDOM,10000,2,5007
-61163.0,14377.185,RANDOM,10000,2,4857
-62421.0,14626.881,RANDOM,10000,2,4930
-61952.0,14477.124,RANDOM,10000,2,4911
-63163.0,14807.745,RANDOM,10000,2,4992
-63592.0,14938.88,RANDOM,10000,2,5042
-60676.0,14327.487,RANDOM,10000,2,4833
-63775.0,15067.809,RANDOM,10000,2,5026
-60188.0,14307.759,RANDOM,10000,2,4805
-63368.0,14845.057,RANDOM,10000,2,5013
-63039.0,14759.422,RANDOM,10000,2,4993
-63642.0,14985.008,RANDOM,10000,2,5042
-61293.0,14390.578,RANDOM,10000,2,4862
-63693.0,15060.524,RANDOM,10000,2,5028
-61096.0,14342.465,RANDOM,10000,2,4848
-62828.0,14714.083,RANDOM,10000,2,4980
-63566.0,14856.493,RANDOM,10000,2,5028
-63015.0,14730.788,RANDOM,10000,2,4978
-61355.0,14410.677,RANDOM,10000,2,4873
-60029.0,14306.342,RANDOM,10000,2,4804
-63791.0,15087.806,RANDOM,10000,2,5052
-62300.0,14596.565,RANDOM,10000,2,4944
-62097.0,14540.776,RANDOM,10000,2,4915
-60370.0,14320.9375,RANDOM,10000,2,4807
-62650.0,14665.955,RANDOM,10000,2,4951
-62277.0,14560.406,RANDOM,10000,2,4914
-62811.0,14678.467,RANDOM,10000,2,4957
-60004.0,14300.471,RANDOM,10000,2,4771
-63615.0,14979.666,RANDOM,10000,2,5032
-62585.0,14653.743,RANDOM,10000,2,4949
-63625.0,14982.529,RANDOM,10000,2,5027
-62628.0,14664.536,RANDOM,10000,2,4973
-63310.0,14817.338,RANDOM,10000,2,5010
