f1,f2,method,N,seed,selected_count
-61052.0,13010.439322887261,NSGA2,10000,25,4687
-65407.0,14028.779015225111,NSGA2,10000,25,5020
-62560.0,13258.298045186479,NSGA2,10000,25,4790
-61198.0,13029.237070459776,NSGA2,10000,25,4698
-63083.0,13364.790115764059,NSGA2,10000,25,4828
-63114.0,13384.667315746949,NSGA2,10000,25,4830
-62476.0,13240.915278768305,NSGA2,10000,25,4783
-61548.0,13069.869340770038,NSGA2,10000,25,4720
-64583.0,13737.909856388349,NSGA2,10000,25,4943
-61287.0,13038.39297020067,NSGA2,10000,25,4703
-61105.0,13028.258732376802,NSGA2,10000,25,4692
-61595.0,13079.842759406602,NSGA2,10000,25,4723
-64541.0,13729.548301548912,NSGA2,10000,25,4940
-64596.0,13756.541689814276,NSGA2,10000,25,4946
-65261.0,13973.515263545858,NSGA2,10000,25,5004
-65300.0,13976.195615075103,NSGA2,10000,25,5006
-63118.0,13400.594008874694,NSGA2,10000,25,4834
-62900.0,13328.756841488948,NSGA2,10000,25,4813
-63584.0,13505.78662205514,NSGA2,10000,25,4869
-61310.0,13048.202731876114,NSGA2,10000,25,4705
-63638.0,13506.545003673862,NSGA2,10000,25,4870
-62294.0,13209.041136192072,NSGA2,10000,25,4771
-64735.0,13801.3819175842,NSGA2,10000,25,4957
-62078.0,13178.519952180495,NSGA2,10000,25,4756
-63573.0,13490.909436904161,NSGA2,10000,25,4866
-65313.0,13993.483025578811,NSGA2,10000,25,5010
-62747.0,13299.658588640272,NSGA2,10000,25,4804
-61387.0,13051.696636726938,NSGA2,10000,25,4709
-65376.0,14018.267075495616,NSGA2,10000,25,5017
-64704.0,13788.134763189875,NSGA2,10000,25,4953
-63550.0,13486.056500374616,NSGA2,10000,25,4863
-62826.0,13327.825600732023,NSGA2,10000,25,4812
-65218.0,13949.247677461051,NSGA2,10000,25,4998
-62593.0,13268.32464444124,NSGA2,10000,25,4792
-64646.0,13772.178051831761,NSGA2,10000,25,4952
-63670.0,13515.077387165036,NSGA2,10000,25,4874
-61463.0,13069.42600829135,NSGA2,10000,25,4716
-61743.0,13104.296140225006,NSGA2,10000,25,4732
-65250.0,13954.58039992717,NSGA2,10000,25,5000
-63781.0,13540.350626446707,NSGA2,10000,25,4880
-63744.0,13533.904059445184,NSGA2,10000,25,4878
-61754.0,13111.989441526868,NSGA2,10000,25,4733
-62066.0,13162.778322483487,NSGA2,10000,25,4754
-63788.0,13548.658793155104,NSGA2,10000,25,4882
-63494.0,13482.898279587107,NSGA2,10000,25,4860
-62019.0,13157.549098510322,NSGA2,10000,25,4751
-64661.0,13781.358361985958,NSGA2,10000,25,4949
-64453.0,13707.805950448437,NSGA2,10000,25,4933
-62959.0,13357.262248734882,NSGA2,10000,25,4820
-61810.0,13126.504091536453,NSGA2,10000,25,4738
-62903.0,13341.341748251287,NSGA2,10000,25,4815
-64079.0,13618.90852662206,NSGA2,10000,25,4905
-61664.0,13090.651170628458,NSGA2,10000,25,4728
-63825.0,13553.595900200224,NSGA2,10000,25,4883
-61858.0,13130.553762188852,NSGA2,10000,25,4741
-64519.0,13719.464065230277,NSGA2,10000,25,4937
-64284.0,13666.913907829401,NSGA2,10000,25,4921
-61896.0,13139.39012644383,NSGA2,10000,25,4744
-64938.0,13862.876809484016,NSGA2,10000,25,4972
-63443.0,13458.794708819918,NSGA2,10000,25,4855
-62924.0,13345.782086756943,NSGA2,10000,25,4817
-64236.0,13653.785210589867,NSGA2,10000,25,4918
-62428.0,13232.420071419423,NSGA2,10000,25,4780
-64755.0,13804.72815819076,NSGA2,10000,25,4957
-63005.0,13362.917466102532,NSGA2,10000,25,4823
-64204.0,13650.18193911418,NSGA2,10000,25,4914
-64384.0,13698.375230338488,NSGA2,10000,25,4928
-64777.0,13812.866642099087,NSGA2,10000,25,4960
-62706.0,13295.573945692253,NSGA2,10000,25,4803
-64480.0,13711.504013993199,NSGA2,10000,25,4935
-64176.0,13646.796004865922,NSGA2,10000,25,4912
-61799.0,13115.67025543658,NSGA2,10000,25,4736
-64010.0,13602.997755779077,NSGA2,10000,25,4901
-62250.0,13205.090018135907,NSGA2,10000,25,4769
-65104.0,13902.824117358323,NSGA2,10000,25,4988
-62198.0,13196.666103279658,NSGA2,10000,25,4764
-62941.0,13353.947633399657,NSGA2,10000,25,4819
-64329.0,13670.707062548261,NSGA2,10000,25,4922
