f1,f2,method,N,seed,selected_count
-0.0,0.0,NSGA2,100,14,0
-841.0,151.18478073871006,NSGA2,100,14,57
-839.0,147.72326704069678,NSGA2,100,14,57
-827.0,138.78837419138966,NSGA2,100,14,56
-830.0,142.19980435589363,NSGA2,100,14,56
-687.0,100.21151094938307,NSGA2,100,14,48
-837.0,144.60705960100523,NSGA2,100,14,57
-728.0,109.54690972560307,NSGA2,100,14,50
-375.0,43.90770770793329,NSGA2,100,14,26
-364.0,42.70489608589384,NSGA2,100,14,25
-735.0,111.19887616052165,NSGA2,100,14,51
-678.0,98.50523674189563,NSGA2,100,14,48
-577.0,78.04560975979096,NSGA2,100,14,40
-269.0,27.959986216180663,NSGA2,100,14,18
-142.0,12.175789283775465,NSGA2,100,14,10
-276.0,29.196577699759057,NSGA2,100,14,18
-761.0,117.61488192332389,NSGA2,100,14,52
-318.0,34.733999761920096,NSGA2,100,14,21
-582.0,79.50667473398839,NSGA2,100,14,40
-97.0,7.45128151563129,NSGA2,100,14,7
-179.0,16.974619400434605,NSGA2,100,14,12
-390.0,45.63376244125934,NSGA2,100,14,26
-151.0,13.27484968264536,NSGA2,100,14,10
-395.0,46.867553467116686,NSGA2,100,14,27
-90.0,6.47008695598903,NSGA2,100,14,6
-524.0,68.3164013335286,NSGA2,100,14,36
-831.0,143.99467155213978,NSGA2,100,14,56
-808.0,132.51658991418643,NSGA2,100,14,55
-665.0,95.53834112149326,NSGA2,100,14,47
-263.0,27.347910785282853,NSGA2,100,14,17
-479.0,60.23197786324616,NSGA2,100,14,33
-592.0,81.10333452323938,NSGA2,100,14,41
-712.0,106.0513311415897,NSGA2,100,14,49
-657.0,94.55842401606797,NSGA2,100,14,46
-716.0,107.35027398945034,NSGA2,100,14,49
-807.0,130.74187845418828,NSGA2,100,14,55
-649.0,92.49173144057642,NSGA2,100,14,45
-587.0,80.187705076105,NSGA2,100,14,41
-795.0,126.74227566330731,NSGA2,100,14,54
-422.0,50.93769296735683,NSGA2,100,14,29
