f1,f2,method,N,seed,selected_count
-61726.0,14494.873,RANDOM,10000,9,4906
-62078.0,14586.851,RANDOM,10000,9,4909
-63362.0,14828.566,RANDOM,10000,9,5000
-62029.0,14570.823,RANDOM,10000,9,4923
-63597.0,14947.58,RANDOM,10000,9,5039
-61195.0,14374.867,RANDOM,10000,9,4858
-63756.0,15042.742,RANDOM,10000,9,5045
-62643.0,14645.222,RANDOM,10000,9,4948
-62548.0,14622.093,RANDOM,10000,9,4952
-60863.0,14360.989,RANDOM,10000,9,4834
-63507.0,14927.08,RANDOM,10000,9,5032
-60512.0,14265.138,RANDOM,10000,9,4808
-59885.0,14240.178,RANDOM,10000,9,4768
-63114.0,14765.479,RANDOM,10000,9,4999
-62979.0,14760.901,RANDOM,10000,9,4988
-61884.0,14507.652,RANDOM,10000,9,4910
-61616.0,14446.121,RANDOM,10000,9,4865
-62845.0,14699.394,RANDOM,10000,9,4964
-62170.0,14592.928,RANDOM,10000,9,4933
-62706.0,14693.574,RANDOM,10000,9,4957
-62697.0,14688.924,RANDOM,10000,9,4957
-62894.0,14751.2,RANDOM,10000,9,4978
-63458.0,14916.569,RANDOM,10000,9,5012
-62060.0,14580.824,RANDOM,10000,9,4907
-63589.0,14936.927,RANDOM,10000,9,5039
-63479.0,14922.262,RANDOM,10000,9,5026
-62013.0,14556.609,RANDOM,10000,9,4927
-63540.0,14930.986,RANDOM,10000,9,5017
-62252.0,14600.631,RANDOM,10000,9,4944
-62871.0,14727.348,RANDOM,10000,9,4990
-61957.0,14545.272,RANDOM,10000,9,4913
-61598.0,14443.128,RANDOM,10000,9,4887
-63810.0,15132.916,RANDOM,10000,9,5054
-61435.0,14418.383,RANDOM,10000,9,4870
-61658.0,14481.752,RANDOM,10000,9,4898
-63126.0,14779.392,RANDOM,10000,9,4987
-60281.0,14242.849,RANDOM,10000,9,4792
-61630.0,14469.543,RANDOM,10000,9,4883
-63405.0,14905.436,RANDOM,10000,9,5032
-61839.0,14503.317,RANDOM,10000,9,4909
-63136.0,14790.993,RANDOM,10000,9,4994
-62434.0,14606.519,RANDOM,10000,9,4948
-63689.0,14954.998,RANDOM,10000,9,5028
-63388.0,14850.61,RANDOM,10000,9,5016
-63312.0,14792.064,RANDOM,10000,9,5003
-62117.0,14589.9375,RANDOM,10000,9,4924
-63722.0,15018.757,RANDOM,10000,9,5034
-61261.0,14400.453,RANDOM,10000,9,4853
