f1,f2,method,N,seed,selected_count
-63571.0,14943.141,RANDOM,10000,23,5025
-60582.0,14327.579,RANDOM,10000,23,4818
-59694.0,14269.678,RANDOM,10000,23,4770
-61632.0,14499.703,RANDOM,10000,23,4893
-60466.0,14311.541,RANDOM,10000,23,4816
-62812.0,14712.24,RANDOM,10000,23,4965
-61526.0,14426.484,RANDOM,10000,23,4880
-60963.0,14387.213,RANDOM,10000,23,4840
-60880.0,14349.049,RANDOM,10000,23,4845
-63119.0,14789.035,RANDOM,10000,23,5004
-62933.0,14718.872,RANDOM,10000,23,4974
-62254.0,14586.128,RANDOM,10000,23,4934
-61626.0,14460.252,RANDOM,10000,23,4904
-62448.0,14617.247,RANDOM,10000,23,4947
-62946.0,14743.383,RANDOM,10000,23,4985
-61078.0,14411.789,RANDOM,10000,23,4849
-62552.0,14658.259,RANDOM,10000,23,4956
-60766.0,14348.972,RANDOM,10000,23,4822
-63664.0,15010.193,RANDOM,10000,23,5030
-62600.0,14684.663,RANDOM,10000,23,4957
-61928.0,14517.318,RANDOM,10000,23,4925
-62215.0,14558.601,RANDOM,10000,23,4929
-63117.0,14774.535,RANDOM,10000,23,4998
-61989.0,14545.355,RANDOM,10000,23,4915
-61788.0,14514.282,RANDOM,10000,23,4911
-62500.0,14622.12,RANDOM,10000,23,4946
-62773.0,14685.62,RANDOM,10000,23,4984
-61469.0,14426.401,RANDOM,10000,23,4856
-63916.0,15060.067,RANDOM,10000,23,5069
-61982.0,14535.233,RANDOM,10000,23,4904
-63027.0,14757.212,RANDOM,10000,23,4992
-63586.0,15008.401,RANDOM,10000,23,5027
-61699.0,14509.808,RANDOM,10000,23,4891
-62402.0,14612.5205,RANDOM,10000,23,4949
-63841.0,15055.737,RANDOM,10000,23,5051
-63752.0,15014.433,RANDOM,10000,23,5043
-63583.0,14958.503,RANDOM,10000,23,5025
-60174.0,14299.676,RANDOM,10000,23,4799
-63425.0,14791.331,RANDOM,10000,23,5017
-61076.0,14403.262,RANDOM,10000,23,4869
-62579.0,14664.698,RANDOM,10000,23,4948
-62276.0,14601.683,RANDOM,10000,23,4937
-61135.0,14418.428,RANDOM,10000,23,4863
-61102.0,14418.39,RANDOM,10000,23,4852
-63505.0,14870.781,RANDOM,10000,23,5029
