f1,f2,method,N,seed,selected_count
-6313.0,1415.2603,RANDOM,1000,21,489
-5671.0,1296.5725,RANDOM,1000,21,443
-6634.0,1510.946,RANDOM,1000,21,512
-6688.0,1533.3883,RANDOM,1000,21,521
-5656.0,1295.1647,RANDOM,1000,21,445
-5921.0,1336.822,RANDOM,1000,21,461
-6557.0,1464.8958,RANDOM,1000,21,503
-6365.0,1419.253,RANDOM,1000,21,498
-6393.0,1432.1895,RANDOM,1000,21,492
-5647.0,1290.4254,RANDOM,1000,21,443
-6413.0,1435.8074,RANDOM,1000,21,498
-6273.0,1402.1476,RANDOM,1000,21,484
-6592.0,1493.8673,RANDOM,1000,21,508
-6298.0,1405.4994,RANDOM,1000,21,491
-6033.0,1343.8441,RANDOM,1000,21,466
-6369.0,1428.5897,RANDOM,1000,21,498
-5917.0,1330.2902,RANDOM,1000,21,462
-6322.0,1415.5756,RANDOM,1000,21,488
-6076.0,1355.9583,RANDOM,1000,21,474
-6505.0,1455.7268,RANDOM,1000,21,505
-5947.0,1341.0985,RANDOM,1000,21,461
-6580.0,1488.5615,RANDOM,1000,21,506
-5613.0,1288.7499,RANDOM,1000,21,445
-6506.0,1464.674,RANDOM,1000,21,505
-6044.0,1353.7045,RANDOM,1000,21,468
-6598.0,1496.8336,RANDOM,1000,21,511
-6586.0,1490.4863,RANDOM,1000,21,508
-5749.0,1300.3721,RANDOM,1000,21,451
-5896.0,1320.5898,RANDOM,1000,21,458
-6395.0,1435.0486,RANDOM,1000,21,495
-5846.0,1305.2509,RANDOM,1000,21,458
-6501.0,1450.1621,RANDOM,1000,21,502
-6482.0,1445.432,RANDOM,1000,21,505
-6190.0,1382.9366,RANDOM,1000,21,480
-6678.0,1511.2928,RANDOM,1000,21,511
-5536.0,1269.1741,RANDOM,1000,21,433
-6215.0,1390.3785,RANDOM,1000,21,485
-6223.0,1394.3773,RANDOM,1000,21,483
-5569.0,1269.1884,RANDOM,1000,21,435
-5507.0,1262.8812,RANDOM,1000,21,435
-6579.0,1482.5398,RANDOM,1000,21,503
-6111.0,1364.3949,RANDOM,1000,21,473
-5928.0,1338.1752,RANDOM,1000,21,466
-6368.0,1422.1736,RANDOM,1000,21,497
-5526.0,1268.0232,RANDOM,1000,21,440
-6624.0,1505.9032,RANDOM,1000,21,514
-6156.0,1374.2684,RANDOM,1000,21,476
-5876.0,1318.547,RANDOM,1000,21,455
-5686.0,1300.1924,RANDOM,1000,21,443
-6445.0,1437.8336,RANDOM,1000,21,498
-6167.0,1378.9115,RANDOM,1000,21,482
-6309.0,1412.4591,RANDOM,1000,21,495
-6565.0,1480.1135,RANDOM,1000,21,509
-5596.0,1283.2737,RANDOM,1000,21,441
-6287.0,1403.4563,RANDOM,1000,21,486
-6263.0,1398.7094,RANDOM,1000,21,486
