f1,f2,method,N,seed,selected_count
-64876.0,14205.17897272786,NSGA2,10000,10,5020
-58944.0,12723.105108473537,NSGA2,10000,10,4566
-64845.0,14095.175777214215,NSGA2,10000,10,5010
-64871.0,14193.36587091665,NSGA2,10000,10,5018
-63149.0,13541.300290485811,NSGA2,10000,10,4868
-64842.0,14069.525220756272,NSGA2,10000,10,5008
-59696.0,12828.857277318639,NSGA2,10000,10,4618
-59532.0,12803.719883416976,NSGA2,10000,10,4604
-60907.0,13029.659684180036,NSGA2,10000,10,4698
-63869.0,13746.585604080323,NSGA2,10000,10,4927
-60257.0,12903.010038069811,NSGA2,10000,10,4653
-59400.0,12783.742267241407,NSGA2,10000,10,4597
-60848.0,13014.270096546501,NSGA2,10000,10,4696
-63201.0,13563.419264813267,NSGA2,10000,10,4874
-62073.0,13268.859353880127,NSGA2,10000,10,4783
-64604.0,13966.477090938268,NSGA2,10000,10,4989
-60402.0,12926.29924688888,NSGA2,10000,10,4662
-63833.0,13733.332944263966,NSGA2,10000,10,4928
-63627.0,13679.80994767473,NSGA2,10000,10,4908
-62312.0,13337.923484278552,NSGA2,10000,10,4801
-59292.0,12781.55924303448,NSGA2,10000,10,4590
-63536.0,13647.520060853185,NSGA2,10000,10,4901
-63669.0,13687.964450492362,NSGA2,10000,10,4911
-62786.0,13458.82949506471,NSGA2,10000,10,4839
-60156.0,12895.549468275844,NSGA2,10000,10,4649
-60081.0,12885.749716552475,NSGA2,10000,10,4644
-63706.0,13699.621446147175,NSGA2,10000,10,4914
-59468.0,12795.421965901996,NSGA2,10000,10,4602
-64790.0,14058.333773875864,NSGA2,10000,10,5004
-64650.0,13977.754329051679,NSGA2,10000,10,4992
-61453.0,13132.780761237833,NSGA2,10000,10,4737
-62711.0,13431.060802020624,NSGA2,10000,10,4832
-64774.0,14031.894085852495,NSGA2,10000,10,5004
-60549.0,12958.740530059418,NSGA2,10000,10,4675
-61351.0,13116.076144762226,NSGA2,10000,10,4728
-59066.0,12737.719406423428,NSGA2,10000,10,4573
-61992.0,13261.93538784353,NSGA2,10000,10,4777
-59789.0,12835.715986224797,NSGA2,10000,10,4622
-60947.0,13036.828840568309,NSGA2,10000,10,4701
-64474.0,13917.298680975571,NSGA2,10000,10,4979
-59610.0,12807.833979252013,NSGA2,10000,10,4610
-60664.0,12976.125339686863,NSGA2,10000,10,4681
-59831.0,12845.245781880953,NSGA2,10000,10,4625
-64053.0,13783.796981381129,NSGA2,10000,10,4941
-63930.0,13753.835658262355,NSGA2,10000,10,4933
-60495.0,12950.307293279211,NSGA2,10000,10,4670
-64737.0,14021.496449757804,NSGA2,10000,10,4999
-63594.0,13661.732470072844,NSGA2,10000,10,4906
-62292.0,13320.34356855028,NSGA2,10000,10,4797
-60002.0,12862.47408503285,NSGA2,10000,10,4633
-61509.0,13143.341609288324,NSGA2,10000,10,4740
-62363.0,13343.263957887606,NSGA2,10000,10,4805
-59652.0,12821.561864912554,NSGA2,10000,10,4614
-62740.0,13441.546773927996,NSGA2,10000,10,4836
-60040.0,12876.889621876378,NSGA2,10000,10,4641
-63055.0,13521.588159694427,NSGA2,10000,10,4861
-62886.0,13479.4330156076,NSGA2,10000,10,4845
-63377.0,13610.298298701251,NSGA2,10000,10,4888
-64358.0,13884.619507529642,NSGA2,10000,10,4971
-60281.0,12909.000794607917,NSGA2,10000,10,4654
-64776.0,14047.907690677206,NSGA2,10000,10,5003
-61305.0,13106.195218444704,NSGA2,10000,10,4729
