f1,f2,method,N,seed,selected_count
-6266.0,1402.3083,RANDOM,1000,6,490
-6606.0,1488.3727,RANDOM,1000,6,511
-5793.0,1310.9446,RANDOM,1000,6,453
-5845.0,1318.4803,RANDOM,1000,6,459
-5938.0,1336.9099,RANDOM,1000,6,457
-6569.0,1466.5111,RANDOM,1000,6,506
-6657.0,1515.8674,RANDOM,1000,6,518
-6337.0,1416.8378,RANDOM,1000,6,491
-6643.0,1509.1764,RANDOM,1000,6,512
-6207.0,1373.3573,RANDOM,1000,6,477
-6718.0,1532.3398,RANDOM,1000,6,514
-5806.0,1316.0876,RANDOM,1000,6,453
-5520.0,1272.2052,RANDOM,1000,6,433
-6450.0,1441.2507,RANDOM,1000,6,499
-5763.0,1302.9487,RANDOM,1000,6,450
-5853.0,1322.7612,RANDOM,1000,6,454
-6447.0,1433.6946,RANDOM,1000,6,497
-6666.0,1524.893,RANDOM,1000,6,518
-6409.0,1422.9109,RANDOM,1000,6,501
-6644.0,1515.7837,RANDOM,1000,6,512
-6513.0,1450.955,RANDOM,1000,6,502
-5967.0,1348.4985,RANDOM,1000,6,464
-5402.0,1265.4956,RANDOM,1000,6,431
-6214.0,1397.5303,RANDOM,1000,6,482
-6468.0,1442.04,RANDOM,1000,6,499
-6113.0,1370.2169,RANDOM,1000,6,472
-6492.0,1448.9333,RANDOM,1000,6,502
-6339.0,1419.1538,RANDOM,1000,6,494
-6573.0,1485.7441,RANDOM,1000,6,503
-6373.0,1420.0548,RANDOM,1000,6,498
-5924.0,1325.8003,RANDOM,1000,6,459
-6000.0,1350.5712,RANDOM,1000,6,471
-6676.0,1525.1259,RANDOM,1000,6,518
-5957.0,1345.2134,RANDOM,1000,6,466
-6311.0,1410.0251,RANDOM,1000,6,490
-6249.0,1399.7933,RANDOM,1000,6,487
-6526.0,1465.2462,RANDOM,1000,6,505
-5692.0,1275.6978,RANDOM,1000,6,442
-6109.0,1357.5115,RANDOM,1000,6,477
-5953.0,1341.4978,RANDOM,1000,6,465
-6016.0,1356.3467,RANDOM,1000,6,468
-6313.0,1410.189,RANDOM,1000,6,490
-6002.0,1354.5194,RANDOM,1000,6,470
