f1,f2,method,N,seed,selected_count
-5623.0,1288.8253,RANDOM,1000,10,439
-6197.0,1388.5057,RANDOM,1000,10,487
-6433.0,1441.1321,RANDOM,1000,10,500
-6245.0,1399.4531,RANDOM,1000,10,485
-6441.0,1445.4506,RANDOM,1000,10,500
-6552.0,1477.0288,RANDOM,1000,10,503
-5894.0,1319.5944,RANDOM,1000,10,459
-6519.0,1462.3619,RANDOM,1000,10,503
-6381.0,1413.891,RANDOM,1000,10,494
-6669.0,1532.8942,RANDOM,1000,10,519
-6432.0,1440.423,RANDOM,1000,10,502
-5952.0,1341.1119,RANDOM,1000,10,463
-6457.0,1447.7598,RANDOM,1000,10,503
-6107.0,1375.8359,RANDOM,1000,10,471
-6436.0,1445.3572,RANDOM,1000,10,499
-6002.0,1351.2013,RANDOM,1000,10,468
-6629.0,1521.0072,RANDOM,1000,10,516
-5864.0,1319.1301,RANDOM,1000,10,461
-6178.0,1384.9066,RANDOM,1000,10,479
-6221.0,1391.992,RANDOM,1000,10,486
-6641.0,1528.0637,RANDOM,1000,10,511
-6227.0,1392.6371,RANDOM,1000,10,487
-5908.0,1335.981,RANDOM,1000,10,462
-6030.0,1358.2959,RANDOM,1000,10,471
-6674.0,1536.3242,RANDOM,1000,10,514
-6529.0,1469.5404,RANDOM,1000,10,504
-5788.0,1313.7778,RANDOM,1000,10,450
-5492.0,1260.4777,RANDOM,1000,10,429
-6118.0,1376.4714,RANDOM,1000,10,472
-6478.0,1447.9125,RANDOM,1000,10,500
-5691.0,1295.8678,RANDOM,1000,10,446
-6319.0,1401.7167,RANDOM,1000,10,487
-6625.0,1494.866,RANDOM,1000,10,510
-6540.0,1470.9418,RANDOM,1000,10,503
-6066.0,1363.263,RANDOM,1000,10,475
-5533.0,1271.7361,RANDOM,1000,10,430
-6075.0,1367.6403,RANDOM,1000,10,467
-5972.0,1345.1459,RANDOM,1000,10,466
-6047.0,1359.2703,RANDOM,1000,10,468
-6395.0,1427.0134,RANDOM,1000,10,495
-5931.0,1337.9169,RANDOM,1000,10,464
-6637.0,1524.0107,RANDOM,1000,10,509
-6588.0,1491.5853,RANDOM,1000,10,511
-5716.0,1300.2405,RANDOM,1000,10,452
-5913.0,1337.4255,RANDOM,1000,10,461
-5730.0,1305.831,RANDOM,1000,10,447
-6014.0,1353.3417,RANDOM,1000,10,466
-6550.0,1474.9896,RANDOM,1000,10,504
-6132.0,1377.0253,RANDOM,1000,10,478
-6448.0,1445.8911,RANDOM,1000,10,495
-5855.0,1316.6306,RANDOM,1000,10,453
-5420.0,1259.9006,RANDOM,1000,10,433
-6513.0,1450.8876,RANDOM,1000,10,508
-6563.0,1483.2155,RANDOM,1000,10,508
-6585.0,1486.6508,RANDOM,1000,10,514
-6149.0,1377.8752,RANDOM,1000,10,477
-6016.0,1357.9353,RANDOM,1000,10,471
-6660.0,1531.6848,RANDOM,1000,10,514
-6543.0,1473.3207,RANDOM,1000,10,506
-6558.0,1477.1943,RANDOM,1000,10,504
-6102.0,1368.0659,RANDOM,1000,10,480
-5755.0,1311.8646,RANDOM,1000,10,455
-5901.0,1329.3737,RANDOM,1000,10,462
-5988.0,1350.4369,RANDOM,1000,10,463
-6424.0,1428.6782,RANDOM,1000,10,493
-5585.0,1279.0039,RANDOM,1000,10,440
-5703.0,1299.8661,RANDOM,1000,10,449
