f1,f2,method,N,seed,selected_count
-706.0,127.13829,RANDOM,100,10,51
-357.0,67.151405,RANDOM,100,10,27
-486.0,86.48398,RANDOM,100,10,36
-707.0,127.15585,RANDOM,100,10,50
-720.0,129.77576,RANDOM,100,10,52
-694.0,123.31476,RANDOM,100,10,50
-602.0,104.99822,RANDOM,100,10,44
-386.0,72.36942,RANDOM,100,10,28
-696.0,124.24914,RANDOM,100,10,50
-644.0,114.61208,RANDOM,100,10,48
-569.0,95.742645,RANDOM,100,10,41
-738.0,136.8932,RANDOM,100,10,53
-520.0,90.650604,RANDOM,100,10,37
-416.0,72.88684,RANDOM,100,10,28
-680.0,121.280914,RANDOM,100,10,50
-727.0,133.22653,RANDOM,100,10,51
-631.0,109.38201,RANDOM,100,10,46
-762.0,138.4371,RANDOM,100,10,53
-663.0,117.08469,RANDOM,100,10,48
-633.0,111.21416,RANDOM,100,10,46
-460.0,82.34557,RANDOM,100,10,33
-422.0,76.20096,RANDOM,100,10,32
-703.0,126.66968,RANDOM,100,10,50
-539.0,93.21019,RANDOM,100,10,39
-591.0,102.83706,RANDOM,100,10,42
-479.0,84.762695,RANDOM,100,10,34
-682.0,121.341545,RANDOM,100,10,49
-641.0,114.010826,RANDOM,100,10,46
-505.0,88.87974,RANDOM,100,10,36
-710.0,128.49261,RANDOM,100,10,51
-650.0,115.160995,RANDOM,100,10,47
-655.0,116.055664,RANDOM,100,10,48
-658.0,116.52779,RANDOM,100,10,46
-587.0,102.64502,RANDOM,100,10,44
-579.0,97.36568,RANDOM,100,10,41
-620.0,105.13958,RANDOM,100,10,45
-657.0,116.308044,RANDOM,100,10,47
-534.0,91.31602,RANDOM,100,10,39
-423.0,78.437256,RANDOM,100,10,30
-735.0,133.27252,RANDOM,100,10,52
-678.0,118.77575,RANDOM,100,10,49
-638.0,112.00346,RANDOM,100,10,46
-378.0,67.636536,RANDOM,100,10,29
-453.0,80.10113,RANDOM,100,10,33
