f1,f2,method,N,seed,selected_count
-836.0,146.163855710762,NSGA2,100,4,56
-0.0,0.0,NSGA2,100,4,0
-444.0,54.2811681952114,NSGA2,100,4,30
-268.0,27.87098950448385,NSGA2,100,4,18
-26.0,0.7706109340231313,NSGA2,100,4,2
-830.0,144.34826863812378,NSGA2,100,4,56
-671.0,97.38525765506562,NSGA2,100,4,47
-435.0,52.92532200808544,NSGA2,100,4,30
-695.0,101.95301866472575,NSGA2,100,4,49
-701.0,103.46758196394443,NSGA2,100,4,49
-304.0,32.596678781699325,NSGA2,100,4,20
-562.0,75.47500920067387,NSGA2,100,4,38
-453.0,55.85347197729462,NSGA2,100,4,31
-58.0,3.15953046687521,NSGA2,100,4,4
-679.0,98.92659964603875,NSGA2,100,4,47
-35.0,1.7913703024092285,NSGA2,100,4,3
-747.0,114.12042187129752,NSGA2,100,4,51
-104.0,7.814848186395916,NSGA2,100,4,7
-72.0,4.504291697282095,NSGA2,100,4,5
-67.0,4.180289835261307,NSGA2,100,4,5
-795.0,126.74227566330731,NSGA2,100,4,54
-113.0,8.835607554782014,NSGA2,100,4,8
-81.0,5.525051065668193,NSGA2,100,4,6
-276.0,29.196577699759057,NSGA2,100,4,18
-798.0,128.13252182568704,NSGA2,100,4,54
-193.0,18.28586865986669,NSGA2,100,4,13
-420.0,50.49067383314271,NSGA2,100,4,28
-769.0,119.81645893170972,NSGA2,100,4,53
-502.0,64.59008010099484,NSGA2,100,4,34
-168.0,15.28866407766898,NSGA2,100,4,11
-791.0,125.64495368438591,NSGA2,100,4,54
-426.0,51.35301822600222,NSGA2,100,4,29
-774.0,120.51407272155058,NSGA2,100,4,53
-395.0,47.33138989005964,NSGA2,100,4,27
-199.0,19.218926468873935,NSGA2,100,4,13
-823.0,138.7645924886309,NSGA2,100,4,56
-584.0,79.53621995396435,NSGA2,100,4,40
-801.0,129.24695557895328,NSGA2,100,4,54
-142.0,12.175789283775465,NSGA2,100,4,10
-285.0,30.21733706814516,NSGA2,100,4,19
-415.0,49.78970425083079,NSGA2,100,4,28
-787.0,124.72549955599187,NSGA2,100,4,53
-729.0,109.78557994440531,NSGA2,100,4,50
-353.0,40.12940257582605,NSGA2,100,4,23
-578.0,78.65623030695832,NSGA2,100,4,40
-175.0,16.040772495303543,NSGA2,100,4,12
-555.0,74.04116083512636,NSGA2,100,4,38
-538.0,70.72323630114855,NSGA2,100,4,37
-744.0,113.1075117247287,NSGA2,100,4,51
-751.0,115.68569792490602,NSGA2,100,4,51
-368.0,42.291476637388676,NSGA2,100,4,25
-373.0,43.006831826983635,NSGA2,100,4,25
-359.0,40.86951084676287,NSGA2,100,4,24
-712.0,106.23730832345535,NSGA2,100,4,49
-148.0,13.071296968367815,NSGA2,100,4,10
-222.0,21.823409248051153,NSGA2,100,4,15
-14.0,0.7064256681883192,NSGA2,100,4,1
-12.0,0.0641852658348121,NSGA2,100,4,1
-410.0,48.933308466247034,NSGA2,100,4,28
-310.0,33.42382426946647,NSGA2,100,4,20
-430.0,52.143847214990636,NSGA2,100,4,29
-327.0,36.05075488374219,NSGA2,100,4,21
-291.0,30.74801186722312,NSGA2,100,4,19
-533.0,69.88870511561181,NSGA2,100,4,37
-341.0,38.19954938365075,NSGA2,100,4,23
-690.0,101.12544014234076,NSGA2,100,4,48
-332.0,36.844794966025894,NSGA2,100,4,22
-245.0,24.81390895152883,NSGA2,100,4,16
-386.0,45.219626606597856,NSGA2,100,4,26
-628.0,88.13565815561445,NSGA2,100,4,44
-687.0,100.21151094938307,NSGA2,100,4,48
-615.0,85.40510745556539,NSGA2,100,4,43
-644.0,91.39131396096184,NSGA2,100,4,45
-804.0,130.40792493252434,NSGA2,100,4,54
-821.0,137.34836911920462,NSGA2,100,4,55
-542.0,71.5522538639191,NSGA2,100,4,37
-778.0,121.61139470047196,NSGA2,100,4,53
-363.0,41.55542546379704,NSGA2,100,4,24
-640.0,90.62189113065537,NSGA2,100,4,45
-378.0,43.71859129486079,NSGA2,100,4,25
-739.0,112.28391079059465,NSGA2,100,4,51
-732.0,110.76293555986292,NSGA2,100,4,50
-250.0,25.472336595076577,NSGA2,100,4,16
-216.0,21.301009980550333,NSGA2,100,4,14
-261.0,27.020619367041526,NSGA2,100,4,18
-137.0,11.679831397923994,NSGA2,100,4,9
-337.0,37.40981216416345,NSGA2,100,4,22
-829.0,142.68667270914165,NSGA2,100,4,56
-624.0,87.32263315473877,NSGA2,100,4,44
-382.0,44.40810163361277,NSGA2,100,4,25
-507.0,65.77257938512786,NSGA2,100,4,35
-651.0,92.86659089322812,NSGA2,100,4,46
-765.0,118.62609508074841,NSGA2,100,4,52
-809.0,132.78757000530837,NSGA2,100,4,55
-668.0,96.22212310086854,NSGA2,100,4,47
-226.0,22.70723674932243,NSGA2,100,4,15
-231.0,23.09299488152241,NSGA2,100,4,15
-575.0,77.84312891123922,NSGA2,100,4,40
-588.0,80.24445025609297,NSGA2,100,4,41
-404.0,47.93501168921315,NSGA2,100,4,27
-493.0,62.98693001946567,NSGA2,100,4,34
