f1,f2,method,N,seed,selected_count
-2746.0,347.4184405287928,NSGA2,1000,16,192
-7390.0,1311.3510938537702,NSGA2,1000,16,526
-3805.0,518.1075345572032,NSGA2,1000,16,265
-3357.0,443.7378455180722,NSGA2,1000,16,232
-3417.0,457.4827815609482,NSGA2,1000,16,239
-3850.0,529.2543625118459,NSGA2,1000,16,269
-3754.0,509.80364731666776,NSGA2,1000,16,262
-7277.0,1265.7190238591347,NSGA2,1000,16,520
-7137.0,1225.9915506897707,NSGA2,1000,16,509
-5397.0,829.5517452736042,NSGA2,1000,16,380
-5473.0,847.3416941815938,NSGA2,1000,16,388
-6722.0,1125.7193971158456,NSGA2,1000,16,480
-5937.0,947.2181532111271,NSGA2,1000,16,420
-5635.0,880.9125590396334,NSGA2,1000,16,401
-4096.0,574.4530827391304,NSGA2,1000,16,288
-4190.0,590.8628249992217,NSGA2,1000,16,294
-4224.0,599.9254504257391,NSGA2,1000,16,295
-7317.0,1273.674878714423,NSGA2,1000,16,522
-6872.0,1163.5276205184894,NSGA2,1000,16,489
-3919.0,538.9012469378753,NSGA2,1000,16,273
-7223.0,1251.7116565861636,NSGA2,1000,16,515
-3868.0,534.9849855819659,NSGA2,1000,16,270
-5354.0,819.3841985335052,NSGA2,1000,16,378
-5677.0,889.1123462065979,NSGA2,1000,16,401
-6676.0,1116.100372200218,NSGA2,1000,16,474
-6907.0,1170.2919464127372,NSGA2,1000,16,494
-7172.0,1235.5553592923523,NSGA2,1000,16,510
-6593.0,1097.2138259882522,NSGA2,1000,16,469
-4061.0,565.58104892578,NSGA2,1000,16,284
-7367.0,1295.253648423456,NSGA2,1000,16,525
-6201.0,1008.2336116610348,NSGA2,1000,16,440
-4714.0,691.9189636864028,NSGA2,1000,16,332
-5435.0,835.6949126835519,NSGA2,1000,16,384
-4774.0,704.6130114036774,NSGA2,1000,16,336
-4504.0,653.7615836316398,NSGA2,1000,16,318
-5037.0,755.1553222924455,NSGA2,1000,16,354
-5140.0,775.348694281926,NSGA2,1000,16,361
-6236.0,1011.6301861215148,NSGA2,1000,16,442
-4485.0,645.6204148171889,NSGA2,1000,16,316
-7081.0,1209.762341166994,NSGA2,1000,16,506
-4170.0,585.1552575537518,NSGA2,1000,16,291
-5110.0,770.703546133227,NSGA2,1000,16,359
-7389.0,1305.9892333002163,NSGA2,1000,16,526
-3729.0,504.3113524115025,NSGA2,1000,16,260
-6183.0,1000.8522235109531,NSGA2,1000,16,438
-3697.0,500.8052169667281,NSGA2,1000,16,260
-7188.0,1243.7552633466682,NSGA2,1000,16,512
-5901.0,937.0780846265635,NSGA2,1000,16,417
-4638.0,675.5917635477473,NSGA2,1000,16,326
-3669.0,495.9951975988011,NSGA2,1000,16,257
-4609.0,670.0649203569577,NSGA2,1000,16,323
-3156.0,408.68077396618565,NSGA2,1000,16,220
-4303.0,611.0154117547119,NSGA2,1000,16,302
-7321.0,1281.420570510176,NSGA2,1000,16,521
-6383.0,1046.7016565933366,NSGA2,1000,16,454
-5998.0,959.3478852501792,NSGA2,1000,16,424
-5165.0,780.4545475639771,NSGA2,1000,16,364
-3061.0,394.8282791028421,NSGA2,1000,16,213
-6409.0,1052.9045058870618,NSGA2,1000,16,454
-3569.0,478.2358310139843,NSGA2,1000,16,248
-3489.0,464.5572491761407,NSGA2,1000,16,242
-4330.0,617.3967057507538,NSGA2,1000,16,304
-4739.0,696.9373810771528,NSGA2,1000,16,332
-5494.0,850.950011641146,NSGA2,1000,16,386
-7111.0,1219.7401428732376,NSGA2,1000,16,508
-4811.0,711.8374053362876,NSGA2,1000,16,338
-5345.0,816.5099622216097,NSGA2,1000,16,377
-4853.0,720.7817888740577,NSGA2,1000,16,341
-3040.0,390.2617776778754,NSGA2,1000,16,211
-6322.0,1034.440744557506,NSGA2,1000,16,448
-3334.0,439.6496521522336,NSGA2,1000,16,233
-5181.0,785.5638956192016,NSGA2,1000,16,365
-7057.0,1203.667337850665,NSGA2,1000,16,504
