f1,f2,method,N,seed,selected_count
-6598.0,1483.1877,RANDOM,1000,16,509
-5664.0,1292.2847,RANDOM,1000,16,449
-5648.0,1266.0586,RANDOM,1000,16,438
-6571.0,1468.0269,RANDOM,1000,16,509
-6176.0,1388.572,RANDOM,1000,16,483
-5770.0,1307.1713,RANDOM,1000,16,453
-6344.0,1423.2957,RANDOM,1000,16,495
-6407.0,1437.9336,RANDOM,1000,16,501
-6392.0,1433.4838,RANDOM,1000,16,500
-5886.0,1326.4774,RANDOM,1000,16,460
-6489.0,1454.4716,RANDOM,1000,16,500
-5999.0,1352.163,RANDOM,1000,16,472
-6074.0,1366.5726,RANDOM,1000,16,474
-6095.0,1372.0314,RANDOM,1000,16,473
-5827.0,1313.4929,RANDOM,1000,16,460
-5728.0,1301.5286,RANDOM,1000,16,448
-6391.0,1425.318,RANDOM,1000,16,495
-5931.0,1333.9379,RANDOM,1000,16,467
-5456.0,1241.7587,RANDOM,1000,16,427
-6192.0,1389.2667,RANDOM,1000,16,477
-6433.0,1438.8784,RANDOM,1000,16,497
-6401.0,1434.895,RANDOM,1000,16,498
-6197.0,1389.744,RANDOM,1000,16,482
-6445.0,1439.2306,RANDOM,1000,16,497
-5942.0,1338.7532,RANDOM,1000,16,465
-6172.0,1386.6447,RANDOM,1000,16,481
-5938.0,1337.9677,RANDOM,1000,16,462
-5537.0,1256.8007,RANDOM,1000,16,438
-6343.0,1419.6504,RANDOM,1000,16,490
-5995.0,1351.8058,RANDOM,1000,16,465
-6031.0,1357.8508,RANDOM,1000,16,468
-6483.0,1448.4037,RANDOM,1000,16,500
-6080.0,1367.4562,RANDOM,1000,16,467
-6301.0,1407.5682,RANDOM,1000,16,495
-6108.0,1372.2001,RANDOM,1000,16,472
-5960.0,1340.4573,RANDOM,1000,16,463
-5722.0,1297.3667,RANDOM,1000,16,448
-6458.0,1444.6327,RANDOM,1000,16,498
-6614.0,1500.6481,RANDOM,1000,16,509
-5879.0,1317.0105,RANDOM,1000,16,455
-6689.0,1587.4146,RANDOM,1000,16,519
-5671.0,1292.4573,RANDOM,1000,16,446
-5745.0,1303.2197,RANDOM,1000,16,449
-6617.0,1507.7747,RANDOM,1000,16,510
-5543.0,1263.5632,RANDOM,1000,16,429
-6231.0,1392.1964,RANDOM,1000,16,485
-6203.0,1390.0641,RANDOM,1000,16,484
-6279.0,1400.8564,RANDOM,1000,16,491
-6130.0,1377.1276,RANDOM,1000,16,475
-6412.0,1438.8247,RANDOM,1000,16,500
-5987.0,1351.2594,RANDOM,1000,16,471
-6013.0,1355.3872,RANDOM,1000,16,470
-5982.0,1348.4934,RANDOM,1000,16,470
-6056.0,1360.5858,RANDOM,1000,16,471
-6669.0,1512.047,RANDOM,1000,16,510
-6385.0,1423.4519,RANDOM,1000,16,500
-6524.0,1457.2706,RANDOM,1000,16,502
-6289.0,1406.9076,RANDOM,1000,16,487
-5495.0,1253.5486,RANDOM,1000,16,435
-6152.0,1380.1344,RANDOM,1000,16,484
-6038.0,1358.926,RANDOM,1000,16,470
-5928.0,1328.7266,RANDOM,1000,16,459
