f1,f2,method,N,seed,selected_count
-7327.0,1284.5232363488144,NSGA2,1000,22,519
-2877.0,370.97175452819977,NSGA2,1000,22,200
-4675.0,682.2998642923225,NSGA2,1000,22,328
-4191.0,590.7042200934993,NSGA2,1000,22,292
-4727.0,696.7644045248453,NSGA2,1000,22,331
-6582.0,1090.3534393764678,NSGA2,1000,22,465
-4108.0,572.5929855588092,NSGA2,1000,22,288
-7298.0,1273.5228566344613,NSGA2,1000,22,517
-6350.0,1035.7026459859128,NSGA2,1000,22,448
-4445.0,638.3264022116663,NSGA2,1000,22,310
-4057.0,566.1179935120032,NSGA2,1000,22,284
-4498.0,646.7684635248474,NSGA2,1000,22,315
-3043.0,390.3464408706057,NSGA2,1000,22,212
-6537.0,1078.9230455883746,NSGA2,1000,22,461
-6406.0,1048.3046773813833,NSGA2,1000,22,451
-4238.0,599.6750034654696,NSGA2,1000,22,297
-5180.0,787.0626886705218,NSGA2,1000,22,364
-6311.0,1027.0074688382688,NSGA2,1000,22,445
-6980.0,1184.4577157112515,NSGA2,1000,22,493
-4957.0,739.0214949730556,NSGA2,1000,22,347
-6371.0,1041.2391708370308,NSGA2,1000,22,450
-5225.0,795.9666106210406,NSGA2,1000,22,368
-4994.0,750.1200367360616,NSGA2,1000,22,349
-4397.0,628.3067102735268,NSGA2,1000,22,308
-3700.0,498.9384314134001,NSGA2,1000,22,258
-5927.0,943.5747954531616,NSGA2,1000,22,418
-5639.0,880.067423092725,NSGA2,1000,22,397
-4159.0,584.0901805705183,NSGA2,1000,22,290
-5116.0,774.3722971794881,NSGA2,1000,22,360
-3079.0,394.29944666493594,NSGA2,1000,22,214
-3561.0,474.56473451231375,NSGA2,1000,22,248
-2992.0,386.4426725323613,NSGA2,1000,22,209
-5896.0,935.9086805856303,NSGA2,1000,22,416
-3527.0,468.88386440081956,NSGA2,1000,22,245
-6949.0,1176.42451906074,NSGA2,1000,22,492
-6016.0,965.1275116113437,NSGA2,1000,22,425
-3661.0,493.3086745084475,NSGA2,1000,22,255
-3882.0,534.1626136925582,NSGA2,1000,22,271
-4638.0,678.9375094306189,NSGA2,1000,22,324
-6649.0,1105.0680999743024,NSGA2,1000,22,470
-6621.0,1100.0223957087865,NSGA2,1000,22,467
-6848.0,1154.2411200722206,NSGA2,1000,22,485
-3338.0,434.37827857927203,NSGA2,1000,22,231
-5372.0,824.5807022785551,NSGA2,1000,22,376
-4620.0,672.9991537500329,NSGA2,1000,22,324
