f1,f2,method,N,seed,selected_count
-819.0,137.90685780761984,NSGA2,100,18,55
-0.0,0.0,NSGA2,100,18,0
-390.0,45.91522703101353,NSGA2,100,18,26
-464.0,57.661377304129054,NSGA2,100,18,31
-620.0,86.80964599075557,NSGA2,100,18,43
-323.0,35.27249118394268,NSGA2,100,18,21
-380.0,44.354481823027946,NSGA2,100,18,25
-104.0,7.814848186395916,NSGA2,100,18,7
-573.0,77.49038454884194,NSGA2,100,18,40
-278.0,29.22957184965192,NSGA2,100,18,18
-313.0,34.16898256378254,NSGA2,100,18,21
-566.0,76.23112424025204,NSGA2,100,18,39
-133.0,11.155029915389367,NSGA2,100,18,9
-287.0,30.250331218038017,NSGA2,100,18,19
-94.0,6.9390023446985465,NSGA2,100,18,7
-615.0,85.40510745556539,NSGA2,100,18,43
-648.0,92.34740063423493,NSGA2,100,18,45
-109.0,8.572798191506447,NSGA2,100,18,8
-126.0,10.249558833812367,NSGA2,100,18,9
-457.0,56.68248954006517,NSGA2,100,18,31
-417.0,50.14091537009266,NSGA2,100,18,28
-175.0,16.040772495303543,NSGA2,100,18,12
-639.0,90.57204543351601,NSGA2,100,18,45
-783.0,123.17884950435398,NSGA2,100,18,53
-300.0,32.32031564930634,NSGA2,100,18,20
-595.0,81.73506045026636,NSGA2,100,18,41
-644.0,91.40060716017447,NSGA2,100,18,45
-817.0,136.38554334488157,NSGA2,100,18,55
-470.0,58.99371495228405,NSGA2,100,18,32
-537.0,70.75043626116057,NSGA2,100,18,37
-578.0,78.28521484547471,NSGA2,100,18,40
-423.0,51.077223669341215,NSGA2,100,18,28
-633.0,89.81201214677041,NSGA2,100,18,44
-627.0,87.74968362043116,NSGA2,100,18,44
-439.0,53.56001367638285,NSGA2,100,18,29
-808.0,131.9412833067152,NSGA2,100,18,55
-542.0,71.5522538639191,NSGA2,100,18,37
-486.0,61.81688278985995,NSGA2,100,18,33
-672.0,97.15378618593465,NSGA2,100,18,47
-293.0,31.2486279950719,NSGA2,100,18,20
-533.0,69.88870511561181,NSGA2,100,18,37
-582.0,79.15393329714922,NSGA2,100,18,40
-765.0,118.73770687311301,NSGA2,100,18,52
-751.0,115.21615628132874,NSGA2,100,18,51
-139.0,11.860868972033735,NSGA2,100,18,10
-14.0,0.7064256681883192,NSGA2,100,18,1
-35.0,1.7913703024092285,NSGA2,100,18,3
-51.0,2.958697472378371,NSGA2,100,18,4
-12.0,0.0641852658348121,NSGA2,100,18,1
-555.0,74.03228374395003,NSGA2,100,18,38
-117.0,9.22879946542627,NSGA2,100,18,8
-795.0,126.74227566330731,NSGA2,100,18,54
-405.0,48.13653086898285,NSGA2,100,18,27
-600.0,82.58902642095876,NSGA2,100,18,42
-755.0,116.09481896230578,NSGA2,100,18,52
-791.0,125.64495368438591,NSGA2,100,18,54
-230.0,22.905340611429693,NSGA2,100,18,15
-804.0,130.52375773385484,NSGA2,100,18,54
-762.0,117.69018152702007,NSGA2,100,18,52
-26.0,0.7706109340231313,NSGA2,100,18,2
-398.0,47.1813131420007,NSGA2,100,18,26
-58.0,3.15953046687521,NSGA2,100,18,4
-717.0,106.96311187364786,NSGA2,100,18,50
-779.0,122.19779127971877,NSGA2,100,18,53
-668.0,96.22212310086854,NSGA2,100,18,47
-367.0,41.99134905195631,NSGA2,100,18,24
-274.0,28.401664303561812,NSGA2,100,18,18
-758.0,117.00270060009505,NSGA2,100,18,52
-482.0,60.85630981731568,NSGA2,100,18,33
-728.0,109.54690972560307,NSGA2,100,18,50
-490.0,62.60375398812396,NSGA2,100,18,34
-654.0,93.41227944311093,NSGA2,100,18,46
-546.0,72.32972734936953,NSGA2,100,18,38
-215.0,21.510896190787673,NSGA2,100,18,14
-610.0,84.7927852137148,NSGA2,100,18,42
-234.0,23.64977502969835,NSGA2,100,18,15
-801.0,129.24695557895328,NSGA2,100,18,54
-427.0,51.631252253708666,NSGA2,100,18,28
-72.0,4.504291697282095,NSGA2,100,18,5
-604.0,83.20626695926337,NSGA2,100,18,42
-495.0,63.058231157563604,NSGA2,100,18,34
-787.0,124.27617148327538,NSGA2,100,18,53
-412.0,49.356872525171454,NSGA2,100,18,27
-225.0,22.22630574779371,NSGA2,100,18,15
-161.0,14.555130997329632,NSGA2,100,18,11
-396.0,46.77419158278314,NSGA2,100,18,26
-561.0,75.56162312616776,NSGA2,100,18,39
-606.0,84.2161042124991,NSGA2,100,18,42
-81.0,5.525051065668193,NSGA2,100,18,6
-453.0,55.93413506122459,NSGA2,100,18,30
-665.0,95.53834112149326,NSGA2,100,18,47
-528.0,69.17813247907736,NSGA2,100,18,36
-559.0,74.80975722940046,NSGA2,100,18,39
-170.0,15.532262866268919,NSGA2,100,18,12
-269.0,27.959986216180663,NSGA2,100,18,18
-44.0,2.453104798686891,NSGA2,100,18,3
-28.0,1.2315124358039546,NSGA2,100,18,2
-75.0,5.4746266713996965,NSGA2,100,18,5
-61.0,4.129865440992812,NSGA2,100,18,4
-120.0,9.741078636359013,NSGA2,100,18,8
-248.0,25.787096009919118,NSGA2,100,18,16
-310.0,33.42382426946647,NSGA2,100,18,20
-434.0,52.80446591224569,NSGA2,100,18,29
-450.0,55.287255919287325,NSGA2,100,18,30
-776.0,121.55061047021071,NSGA2,100,18,53
-736.0,111.57372865544907,NSGA2,100,18,51
-265.0,27.380904935175714,NSGA2,100,18,17
-203.0,19.689699842328963,NSGA2,100,18,13
-182.0,16.996458340729056,NSGA2,100,18,12
-706.0,104.7310136873496,NSGA2,100,18,49
-744.0,113.1075117247287,NSGA2,100,18,51
-166.0,15.020013126917444,NSGA2,100,18,11
-371.0,42.6808593907083,NSGA2,100,18,24
-816.0,135.20893484544493,NSGA2,100,18,55
-86.0,6.207277592713464,NSGA2,100,18,6
-812.0,133.640014613126,NSGA2,100,18,55
-350.0,39.364418437680605,NSGA2,100,18,23
-221.0,21.805747138187193,NSGA2,100,18,15
-676.0,97.96681118681032,NSGA2,100,18,47
-810.0,132.64776618123358,NSGA2,100,18,55
-237.0,24.42294148394645,NSGA2,100,18,16
-144.0,12.369378601068359,NSGA2,100,18,10
-430.0,52.54223671494642,NSGA2,100,18,29
-243.0,24.50000916348309,NSGA2,100,18,16
-725.0,108.68825796548391,NSGA2,100,18,50
-256.0,26.11131930170446,NSGA2,100,18,17
-212.0,20.61499560957234,NSGA2,100,18,14
-687.0,100.21151094938307,NSGA2,100,18,48
-357.0,40.543538410487535,NSGA2,100,18,23
-798.0,128.0190778182089,NSGA2,100,18,54
-684.0,99.64001916097557,NSGA2,100,18,48
-499.0,63.71844425252211,NSGA2,100,18,34
-813.0,134.587346303754,NSGA2,100,18,55
-327.0,36.05075488374219,NSGA2,100,18,21
-67.0,4.180289835261307,NSGA2,100,18,5
-374.0,43.29756436146459,NSGA2,100,18,25
-511.0,65.91507998867485,NSGA2,100,18,35
-501.0,64.29684795640719,NSGA2,100,18,34
-444.0,54.2811681952114,NSGA2,100,18,30
-197.0,18.965295766442978,NSGA2,100,18,13
-42.0,1.9379381039922738,NSGA2,100,18,3
-479.0,60.23197786324616,NSGA2,100,18,33
-713.0,106.18942341416847,NSGA2,100,18,49
-505.0,64.91678321164096,NSGA2,100,18,34
-514.0,66.48908699372417,NSGA2,100,18,35
-188.0,17.652082633524913,NSGA2,100,18,13
-261.0,26.790354165340442,NSGA2,100,18,17
-681.0,98.95623718160029,NSGA2,100,18,48
-247.0,25.090559933318364,NSGA2,100,18,16
-157.0,13.92095272804755,NSGA2,100,18,11
-661.0,94.8363076054422,NSGA2,100,18,46
-585.0,80.18994937639268,NSGA2,100,18,40
-720.0,107.86214181470804,NSGA2,100,18,50
-689.0,101.10439102250203,NSGA2,100,18,48
-340.0,38.26090981752047,NSGA2,100,18,23
-90.0,6.47008695598903,NSGA2,100,18,6
-526.0,68.52660056499582,NSGA2,100,18,36
-694.0,102.11983782510576,NSGA2,100,18,48
-378.0,43.71859129486079,NSGA2,100,18,25
-788.0,124.95977486188205,NSGA2,100,18,53
-631.0,88.75022469775271,NSGA2,100,18,44
-445.0,54.753728117390985,NSGA2,100,18,30
-508.0,65.29074803460531,NSGA2,100,18,35
-291.0,30.74801186722312,NSGA2,100,18,19
-154.0,13.606032416305819,NSGA2,100,18,11
-732.0,110.6966535433622,NSGA2,100,18,50
-551.0,73.12455764600232,NSGA2,100,18,38
-657.0,94.77902268283984,NSGA2,100,18,46
-344.0,38.75185815460148,NSGA2,100,18,23
-150.0,13.093782676954348,NSGA2,100,18,10
-709.0,105.180077805196,NSGA2,100,18,49
-740.0,112.73733265087118,NSGA2,100,18,51
-475.0,59.860217800431066,NSGA2,100,18,32
-336.0,37.713513417700405,NSGA2,100,18,22
-703.0,103.69214160718899,NSGA2,100,18,49
-656.0,93.73589012582762,NSGA2,100,18,46
-335.0,37.20125260661687,NSGA2,100,18,22
-768.0,119.75508117641867,NSGA2,100,18,52
-692.0,101.4623897708237,NSGA2,100,18,48
-591.0,80.72623707923245,NSGA2,100,18,41
-737.0,112.38037210153038,NSGA2,100,18,50
-748.0,114.2048337036501,NSGA2,100,18,51
-361.0,41.57735077054816,NSGA2,100,18,24
-677.0,98.68441790858304,NSGA2,100,18,47
-730.0,110.60634500401169,NSGA2,100,18,50
-797.0,127.64422532328145,NSGA2,100,18,54
-802.0,130.03041406005778,NSGA2,100,18,54
-190.0,18.158090360531283,NSGA2,100,18,13
-747.0,114.0541398547968,NSGA2,100,18,51
-146.0,13.034520896738503,NSGA2,100,18,10
-331.0,36.68860603543725,NSGA2,100,18,22
-473.0,59.33993836657057,NSGA2,100,18,32
-360.0,41.337107148816195,NSGA2,100,18,24
-774.0,120.51407272155058,NSGA2,100,18,53
-710.0,105.96759979594306,NSGA2,100,18,49
-629.0,88.46015822284745,NSGA2,100,18,44
-209.0,20.212099109829783,NSGA2,100,18,14
-722.0,108.21431966259017,NSGA2,100,18,50
-702.0,103.50767342460648,NSGA2,100,18,49
-183.0,17.197232417768117,NSGA2,100,18,12
