f1,f2,method,N,seed,selected_count
-514.0,90.73027,RANDOM,100,24,37
-694.0,123.55336,RANDOM,100,24,50
-433.0,79.47137,RANDOM,100,24,32
-543.0,96.08518,RANDOM,100,24,40
-671.0,119.86785,RANDOM,100,24,48
-752.0,143.85811,RANDOM,100,24,55
-536.0,94.22155,RANDOM,100,24,40
-659.0,118.10673,RANDOM,100,24,47
-683.0,120.64942,RANDOM,100,24,49
-483.0,82.31378,RANDOM,100,24,34
-415.0,78.16285,RANDOM,100,24,32
-612.0,107.60803,RANDOM,100,24,44
-424.0,79.065094,RANDOM,100,24,32
-343.0,69.126595,RANDOM,100,24,27
-668.0,118.70027,RANDOM,100,24,47
-656.0,115.28405,RANDOM,100,24,49
-763.0,146.3963,RANDOM,100,24,55
-496.0,87.66217,RANDOM,100,24,35
-493.0,87.139275,RANDOM,100,24,38
-724.0,133.43715,RANDOM,100,24,52
-505.0,88.56804,RANDOM,100,24,37
-552.0,96.994934,RANDOM,100,24,40
-679.0,120.38954,RANDOM,100,24,48
-452.0,81.59023,RANDOM,100,24,33
-507.0,90.08067,RANDOM,100,24,36
-749.0,142.64435,RANDOM,100,24,53
-746.0,142.50703,RANDOM,100,24,53
-595.0,102.00065,RANDOM,100,24,43
-539.0,95.694595,RANDOM,100,24,39
-411.0,77.42107,RANDOM,100,24,31
-700.0,125.24513,RANDOM,100,24,52
-741.0,137.5446,RANDOM,100,24,53
-630.0,111.92898,RANDOM,100,24,45
-515.0,92.40974,RANDOM,100,24,38
-647.0,112.524124,RANDOM,100,24,47
-625.0,110.93441,RANDOM,100,24,46
-528.0,93.91859,RANDOM,100,24,39
-722.0,130.70142,RANDOM,100,24,52
-715.0,126.88679,RANDOM,100,24,52
-617.0,110.53416,RANDOM,100,24,46
-573.0,100.96889,RANDOM,100,24,42
-767.0,151.05913,RANDOM,100,24,55
-738.0,135.59041,RANDOM,100,24,52
-601.0,105.91054,RANDOM,100,24,43
-544.0,96.09202,RANDOM,100,24,40
-687.0,123.170006,RANDOM,100,24,49
-492.0,85.235504,RANDOM,100,24,35
-434.0,81.37872,RANDOM,100,24,32
-596.0,105.1847,RANDOM,100,24,43
-616.0,108.21873,RANDOM,100,24,44
-409.0,71.43855,RANDOM,100,24,29
-672.0,119.878525,RANDOM,100,24,48
-566.0,97.40692,RANDOM,100,24,42
-545.0,96.59758,RANDOM,100,24,40
-744.0,140.96974,RANDOM,100,24,54
