f1,f2,method,N,seed,selected_count
-0.0,0.0,NSGA2,100,3,0
-839.0,145.40074220406106,NSGA2,100,3,57
-205.0,19.82930192437558,NSGA2,100,3,14
-188.0,17.652082633524913,NSGA2,100,3,13
-214.0,20.987110192504595,NSGA2,100,3,14
-335.0,37.20125260661687,NSGA2,100,3,22
-642.0,90.80740838387959,NSGA2,100,3,45
-327.0,36.05075488374219,NSGA2,100,3,21
-699.0,103.20670587892663,NSGA2,100,3,49
-225.0,22.22630574779371,NSGA2,100,3,15
-179.0,16.756599662445968,NSGA2,100,3,12
-427.0,51.55562917527305,NSGA2,100,3,28
-84.0,5.857050477567228,NSGA2,100,3,6
-572.0,77.2780409772645,NSGA2,100,3,39
-391.0,45.94168097373373,NSGA2,100,3,26
-814.0,133.56650032672434,NSGA2,100,3,55
-413.0,49.36538918527362,NSGA2,100,3,28
-232.0,23.181991593219227,NSGA2,100,3,15
-291.0,30.74801186722312,NSGA2,100,3,19
-94.0,6.9390023446985465,NSGA2,100,3,7
-577.0,79.0670346618124,NSGA2,100,3,39
-816.0,135.13122795431735,NSGA2,100,3,55
-26.0,0.7706109340231313,NSGA2,100,3,2
-407.0,48.367092408239735,NSGA2,100,3,27
-297.0,31.812514131245106,NSGA2,100,3,19
-102.0,7.595003618618369,NSGA2,100,3,7
-399.0,47.236842497611626,NSGA2,100,3,27
-142.0,12.175789283775465,NSGA2,100,3,10
-803.0,129.79769631593152,NSGA2,100,3,55
-822.0,137.51983932455886,NSGA2,100,3,56
-255.0,26.022322590007644,NSGA2,100,3,17
-75.0,4.836291109181131,NSGA2,100,3,5
-126.0,10.249558833812367,NSGA2,100,3,9
-607.0,84.07963661513215,NSGA2,100,3,42
-819.0,136.34612069767746,NSGA2,100,3,56
-795.0,126.74227566330731,NSGA2,100,3,54
-648.0,92.68960870866161,NSGA2,100,3,45
-830.0,140.7978962339838,NSGA2,100,3,56
-595.0,81.88300087897942,NSGA2,100,3,41
-198.0,19.060879742541495,NSGA2,100,3,13
-835.0,144.1907932177977,NSGA2,100,3,57
-826.0,138.65824543122778,NSGA2,100,3,56
-511.0,65.91507998867485,NSGA2,100,3,35
-147.0,12.930464154975091,NSGA2,100,3,10
-755.0,115.95316215213064,NSGA2,100,3,52
-714.0,106.3447683698984,NSGA2,100,3,49
-153.0,13.543500633396896,NSGA2,100,3,10
-719.0,107.20032176747686,NSGA2,100,3,50
-684.0,100.405589685388,NSGA2,100,3,48
-323.0,35.27249118394268,NSGA2,100,3,21
-447.0,54.85517520026074,NSGA2,100,3,30
-135.0,11.459986830146448,NSGA2,100,3,9
-681.0,99.01897177929918,NSGA2,100,3,48
-261.0,26.790354165340442,NSGA2,100,3,17
-538.0,70.72323630114855,NSGA2,100,3,37
-551.0,73.12455764600232,NSGA2,100,3,38
-524.0,68.3164013335286,NSGA2,100,3,36
-504.0,65.39896053053562,NSGA2,100,3,34
-169.0,15.473124390508515,NSGA2,100,3,11
-219.0,21.537096187435658,NSGA2,100,3,15
-194.0,18.420114208857708,NSGA2,100,3,13
-14.0,0.7064256681883192,NSGA2,100,3,1
-12.0,0.0641852658348121,NSGA2,100,3,1
-51.0,2.958697472378371,NSGA2,100,3,4
-440.0,53.788146052314765,NSGA2,100,3,29
-308.0,33.36392284384354,NSGA2,100,3,20
-433.0,52.71785422003997,NSGA2,100,3,29
-515.0,66.77248113760237,NSGA2,100,3,35
-533.0,69.88870511561181,NSGA2,100,3,37
-456.0,56.285552696321204,NSGA2,100,3,31
-529.0,69.15093251906534,NSGA2,100,3,36
-546.0,72.32972734936953,NSGA2,100,3,38
-159.0,14.114542045340444,NSGA2,100,3,11
-780.0,123.17612232806498,NSGA2,100,3,53
-520.0,67.48738377075806,NSGA2,100,3,36
