f1,f2,method,N,seed,selected_count
-7393.0,1320.8751664808663,NSGA2,1000,25,524
-2692.0,344.9199126394233,NSGA2,1000,25,189
-6097.0,985.4733781669534,NSGA2,1000,25,431
-6675.0,1114.2171323045923,NSGA2,1000,25,472
-2742.0,350.70298512652084,NSGA2,1000,25,192
-4868.0,721.8015761502604,NSGA2,1000,25,342
-3074.0,401.7636731541955,NSGA2,1000,25,215
-6992.0,1187.608264709938,NSGA2,1000,25,495
-3787.0,517.3500899946887,NSGA2,1000,25,265
-6613.0,1100.4128125454658,NSGA2,1000,25,468
-6639.0,1105.9078155169911,NSGA2,1000,25,470
-7038.0,1200.7618666409794,NSGA2,1000,25,498
-4987.0,746.8042503444032,NSGA2,1000,25,349
-7197.0,1245.326245584013,NSGA2,1000,25,513
-3045.0,393.71580551122037,NSGA2,1000,25,211
-7134.0,1224.2824916339052,NSGA2,1000,25,506
-6058.0,975.1486237623143,NSGA2,1000,25,427
-4216.0,597.2646757470181,NSGA2,1000,25,295
-3116.0,406.51513277088014,NSGA2,1000,25,217
-7061.0,1208.9672367019587,NSGA2,1000,25,501
-5026.0,756.0475280474419,NSGA2,1000,25,352
-3468.0,461.89472135536073,NSGA2,1000,25,243
-3501.0,469.07379231132535,NSGA2,1000,25,245
-4340.0,617.3652303331202,NSGA2,1000,25,304
-6192.0,1004.8279721557262,NSGA2,1000,25,437
-2927.0,378.30303941851747,NSGA2,1000,25,205
-3635.0,489.06984518164955,NSGA2,1000,25,254
-5737.0,905.6299582548078,NSGA2,1000,25,405
-6294.0,1027.474588124136,NSGA2,1000,25,445
-6222.0,1012.9845695623127,NSGA2,1000,25,439
-6912.0,1170.326222438802,NSGA2,1000,25,489
-7080.0,1219.6316215819181,NSGA2,1000,25,504
-4829.0,715.5066559122093,NSGA2,1000,25,338
-3648.0,495.3834225316081,NSGA2,1000,25,255
-7373.0,1309.3840846716278,NSGA2,1000,25,524
-3955.0,545.719842595187,NSGA2,1000,25,276
-3984.0,551.0734122755837,NSGA2,1000,25,278
-7235.0,1249.9534244552983,NSGA2,1000,25,513
-4901.0,728.3008223775273,NSGA2,1000,25,343
-5764.0,913.116687566072,NSGA2,1000,25,407
-4647.0,679.7909291757821,NSGA2,1000,25,328
-4249.0,605.2189298547668,NSGA2,1000,25,298
-6132.0,991.3444434236864,NSGA2,1000,25,434
-3155.0,409.2642584073935,NSGA2,1000,25,220
-7161.0,1235.4929149619566,NSGA2,1000,25,508
-3687.0,500.3768306558252,NSGA2,1000,25,258
-6439.0,1061.095123747743,NSGA2,1000,25,456
-4691.0,686.8712919044063,NSGA2,1000,25,330
-5153.0,780.6814081864895,NSGA2,1000,25,361
-5074.0,765.1163091310267,NSGA2,1000,25,358
-7288.0,1277.668268381928,NSGA2,1000,25,518
-5122.0,775.070458438999,NSGA2,1000,25,359
