f1,f2,method,N,seed,selected_count
-63542.0,14960.77,RANDOM,10000,4,5026
-62715.0,14681.003,RANDOM,10000,4,4958
-61806.0,14515.732,RANDOM,10000,4,4910
-63755.0,15118.419,RANDOM,10000,4,5048
-61317.0,14426.877,RANDOM,10000,4,4887
-63541.0,14916.442,RANDOM,10000,4,5023
-60970.0,14393.992,RANDOM,10000,4,4840
-63435.0,14877.792,RANDOM,10000,4,5024
-63705.0,15067.284,RANDOM,10000,4,5034
-63063.0,14749.955,RANDOM,10000,4,4992
-63277.0,14837.14,RANDOM,10000,4,5010
-63222.0,14800.341,RANDOM,10000,4,4996
-63560.0,14960.794,RANDOM,10000,4,5018
-63687.0,15011.327,RANDOM,10000,4,5027
-62038.0,14549.073,RANDOM,10000,4,4913
-63852.0,15146.615,RANDOM,10000,4,5045
-63310.0,14852.67,RANDOM,10000,4,5012
-63488.0,14903.785,RANDOM,10000,4,5024
-61442.0,14438.323,RANDOM,10000,4,4863
-60986.0,14405.061,RANDOM,10000,4,4848
-60777.0,14320.132,RANDOM,10000,4,4837
-62854.0,14746.823,RANDOM,10000,4,4979
-60435.0,14248.202,RANDOM,10000,4,4806
-60849.0,14362.123,RANDOM,10000,4,4834
-63228.0,14813.459,RANDOM,10000,4,4993
-63579.0,14999.159,RANDOM,10000,4,5034
-61650.0,14492.298,RANDOM,10000,4,4885
-62258.0,14576.868,RANDOM,10000,4,4932
-63455.0,14893.071,RANDOM,10000,4,5017
-60875.0,14372.904,RANDOM,10000,4,4829
-62879.0,14749.703,RANDOM,10000,4,4980
-61611.0,14442.229,RANDOM,10000,4,4889
-62240.0,14567.554,RANDOM,10000,4,4930
-61815.0,14523.364,RANDOM,10000,4,4893
-62809.0,14700.632,RANDOM,10000,4,4979
-61678.0,14505.711,RANDOM,10000,4,4889
-63690.0,15046.352,RANDOM,10000,4,5049
-62843.0,14732.713,RANDOM,10000,4,4983
-61201.0,14416.173,RANDOM,10000,4,4862
-59851.0,14230.033,RANDOM,10000,4,4770
-63645.0,15008.631,RANDOM,10000,4,5028
-60675.0,14286.078,RANDOM,10000,4,4823
-61125.0,14410.779,RANDOM,10000,4,4861
-60788.0,14338.842,RANDOM,10000,4,4833
-60896.0,14385.371,RANDOM,10000,4,4836
-63144.0,14764.505,RANDOM,10000,4,4995
-63401.0,14865.428,RANDOM,10000,4,5013
-63242.0,14824.359,RANDOM,10000,4,5013
-63356.0,14859.092,RANDOM,10000,4,5004
-62462.0,14658.162,RANDOM,10000,4,4938
-62600.0,14662.275,RANDOM,10000,4,4963
-60476.0,14283.479,RANDOM,10000,4,4817
-62430.0,14645.426,RANDOM,10000,4,4947
-62385.0,14612.368,RANDOM,10000,4,4948
-61860.0,14525.194,RANDOM,10000,4,4915
-63573.0,14993.631,RANDOM,10000,4,5029
-62284.0,14605.223,RANDOM,10000,4,4941
-61898.0,14547.571,RANDOM,10000,4,4902
