f1,f2,method,N,seed,selected_count
-6181.0,1386.0466,RANDOM,1000,27,478
-5736.0,1296.3156,RANDOM,1000,27,450
-5683.0,1278.674,RANDOM,1000,27,439
-6399.0,1433.9221,RANDOM,1000,27,499
-6023.0,1360.2782,RANDOM,1000,27,466
-6595.0,1491.7069,RANDOM,1000,27,509
-5963.0,1342.9987,RANDOM,1000,27,464
-6189.0,1386.6531,RANDOM,1000,27,480
-5986.0,1343.2372,RANDOM,1000,27,472
-6373.0,1430.2887,RANDOM,1000,27,498
-5847.0,1316.9783,RANDOM,1000,27,457
-6253.0,1392.0012,RANDOM,1000,27,485
-6264.0,1399.4835,RANDOM,1000,27,487
-6394.0,1433.0453,RANDOM,1000,27,498
-6628.0,1509.474,RANDOM,1000,27,512
-6316.0,1401.3785,RANDOM,1000,27,485
-6515.0,1455.2678,RANDOM,1000,27,501
-5700.0,1285.6594,RANDOM,1000,27,442
-6110.0,1369.2433,RANDOM,1000,27,481
-6054.0,1361.7842,RANDOM,1000,27,471
-6589.0,1479.0101,RANDOM,1000,27,507
-6365.0,1426.1125,RANDOM,1000,27,494
-5991.0,1344.6919,RANDOM,1000,27,466
-6204.0,1390.8187,RANDOM,1000,27,481
-6342.0,1407.2363,RANDOM,1000,27,488
-6621.0,1505.2767,RANDOM,1000,27,510
-5958.0,1342.7727,RANDOM,1000,27,467
-5871.0,1327.1008,RANDOM,1000,27,459
-5302.0,1245.3934,RANDOM,1000,27,421
-6429.0,1434.8298,RANDOM,1000,27,496
-6546.0,1461.1093,RANDOM,1000,27,504
-5555.0,1262.4357,RANDOM,1000,27,437
-6556.0,1473.4246,RANDOM,1000,27,507
-5748.0,1297.9534,RANDOM,1000,27,449
-6403.0,1434.5153,RANDOM,1000,27,500
-5832.0,1308.9352,RANDOM,1000,27,462
-5763.0,1301.1842,RANDOM,1000,27,448
-5733.0,1293.9398,RANDOM,1000,27,451
-5940.0,1338.3953,RANDOM,1000,27,462
-6445.0,1437.1603,RANDOM,1000,27,500
-5892.0,1330.2571,RANDOM,1000,27,461
-6552.0,1464.5481,RANDOM,1000,27,509
-6517.0,1456.4308,RANDOM,1000,27,504
-6108.0,1364.418,RANDOM,1000,27,475
-6610.0,1495.4132,RANDOM,1000,27,508
-6493.0,1440.1191,RANDOM,1000,27,502
-6686.0,1522.5955,RANDOM,1000,27,514
-6021.0,1352.2698,RANDOM,1000,27,470
-6693.0,1554.2369,RANDOM,1000,27,516
-6388.0,1431.5386,RANDOM,1000,27,495
-5651.0,1278.2402,RANDOM,1000,27,443
-6175.0,1374.6377,RANDOM,1000,27,474
-6557.0,1477.7157,RANDOM,1000,27,501
-6360.0,1424.8665,RANDOM,1000,27,493
