f1,f2,method,N,seed,selected_count
-655.0,115.94506,RANDOM,100,27,48
-617.0,109.06031,RANDOM,100,27,44
-472.0,84.1092,RANDOM,100,27,34
-632.0,112.12999,RANDOM,100,27,46
-483.0,85.014114,RANDOM,100,27,35
-542.0,97.55725,RANDOM,100,27,39
-593.0,101.32811,RANDOM,100,27,42
-599.0,105.67192,RANDOM,100,27,44
-687.0,122.71088,RANDOM,100,27,50
-564.0,98.506065,RANDOM,100,27,41
-418.0,76.4325,RANDOM,100,27,30
-615.0,108.44949,RANDOM,100,27,45
-612.0,107.4458,RANDOM,100,27,46
-646.0,113.126114,RANDOM,100,27,47
-692.0,122.94206,RANDOM,100,27,50
-620.0,111.45471,RANDOM,100,27,45
-533.0,96.45821,RANDOM,100,27,39
-395.0,72.18213,RANDOM,100,27,29
-466.0,82.299286,RANDOM,100,27,32
-731.0,135.53737,RANDOM,100,27,53
-747.0,142.39818,RANDOM,100,27,53
-486.0,87.65094,RANDOM,100,27,35
-404.0,73.67887,RANDOM,100,27,31
-507.0,88.529564,RANDOM,100,27,37
-511.0,91.59991,RANDOM,100,27,37
-703.0,124.067154,RANDOM,100,27,50
-664.0,117.97682,RANDOM,100,27,49
-758.0,146.61575,RANDOM,100,27,53
-730.0,134.53941,RANDOM,100,27,51
-619.0,109.66333,RANDOM,100,27,45
-557.0,97.81797,RANDOM,100,27,40
-547.0,97.719345,RANDOM,100,27,41
-623.0,111.5876,RANDOM,100,27,44
-501.0,88.43987,RANDOM,100,27,37
-523.0,92.28402,RANDOM,100,27,38
-427.0,79.340836,RANDOM,100,27,32
-750.0,143.31992,RANDOM,100,27,54
-745.0,136.85478,RANDOM,100,27,54
-724.0,134.28854,RANDOM,100,27,52
-411.0,75.867744,RANDOM,100,27,30
-516.0,91.84211,RANDOM,100,27,38
-530.0,93.00777,RANDOM,100,27,38
-608.0,106.61271,RANDOM,100,27,43
-625.0,112.12944,RANDOM,100,27,45
-456.0,79.54761,RANDOM,100,27,33
-426.0,79.05818,RANDOM,100,27,30
-721.0,129.25812,RANDOM,100,27,51
-537.0,96.687904,RANDOM,100,27,39
-751.0,145.43074,RANDOM,100,27,54
-674.0,118.29865,RANDOM,100,27,48
-633.0,112.23737,RANDOM,100,27,45
-350.0,71.73916,RANDOM,100,27,28
-662.0,116.4839,RANDOM,100,27,48
-580.0,100.20915,RANDOM,100,27,41
-601.0,106.04117,RANDOM,100,27,44
-685.0,120.17699,RANDOM,100,27,50
-715.0,125.505264,RANDOM,100,27,51
-401.0,73.505196,RANDOM,100,27,31
-652.0,114.30114,RANDOM,100,27,48
