f1,f2,method,N,seed,selected_count
-6207.0,1390.4309,RANDOM,1000,14,483
-5455.0,1267.1333,RANDOM,1000,14,435
-6415.0,1422.4116,RANDOM,1000,14,496
-5923.0,1340.5969,RANDOM,1000,14,469
-6647.0,1512.6483,RANDOM,1000,14,514
-6576.0,1474.2733,RANDOM,1000,14,507
-5457.0,1269.1616,RANDOM,1000,14,428
-6139.0,1369.3011,RANDOM,1000,14,478
-6428.0,1440.3773,RANDOM,1000,14,502
-5882.0,1329.2906,RANDOM,1000,14,465
-6620.0,1498.6807,RANDOM,1000,14,510
-6315.0,1411.1969,RANDOM,1000,14,496
-6239.0,1396.8645,RANDOM,1000,14,482
-6266.0,1404.5719,RANDOM,1000,14,496
-6480.0,1446.2913,RANDOM,1000,14,499
-5768.0,1300.7075,RANDOM,1000,14,453
-6625.0,1503.191,RANDOM,1000,14,512
-6274.0,1408.4689,RANDOM,1000,14,491
-6072.0,1358.6206,RANDOM,1000,14,472
-6438.0,1442.6876,RANDOM,1000,14,499
-6596.0,1493.534,RANDOM,1000,14,508
-6007.0,1344.867,RANDOM,1000,14,468
-6085.0,1364.0311,RANDOM,1000,14,469
-6592.0,1485.5854,RANDOM,1000,14,506
-5782.0,1316.7404,RANDOM,1000,14,455
-6062.0,1356.0978,RANDOM,1000,14,467
-5719.0,1288.896,RANDOM,1000,14,442
-6019.0,1348.8689,RANDOM,1000,14,474
-5875.0,1323.616,RANDOM,1000,14,458
-6046.0,1351.9719,RANDOM,1000,14,470
-6663.0,1513.4111,RANDOM,1000,14,517
-6348.0,1412.5405,RANDOM,1000,14,495
-6200.0,1380.4861,RANDOM,1000,14,481
-6693.0,1531.644,RANDOM,1000,14,520
-6550.0,1462.97,RANDOM,1000,14,508
-6547.0,1449.1246,RANDOM,1000,14,503
-6055.0,1352.8881,RANDOM,1000,14,474
-5849.0,1316.8903,RANDOM,1000,14,459
-5939.0,1342.5562,RANDOM,1000,14,472
-6419.0,1437.5754,RANDOM,1000,14,497
-5913.0,1330.9349,RANDOM,1000,14,459
-6225.0,1395.2395,RANDOM,1000,14,483
-5696.0,1278.9194,RANDOM,1000,14,440
-5540.0,1275.4838,RANDOM,1000,14,438
