f1,f2,method,N,seed,selected_count
-829.0,142.98683901702694,NSGA2,100,26,56
-0.0,0.0,NSGA2,100,26,0
-794.0,126.27041915920505,NSGA2,100,26,54
-678.0,98.57168321856064,NSGA2,100,26,48
-798.0,128.38723962651068,NSGA2,100,26,54
-282.0,29.72725249883702,NSGA2,100,26,18
-274.0,28.401664303561812,NSGA2,100,26,18
-144.0,12.369378601068359,NSGA2,100,26,10
-805.0,130.2793011427232,NSGA2,100,26,55
-225.0,22.22630574779371,NSGA2,100,26,15
-91.0,6.8836334108362625,NSGA2,100,26,6
-231.0,23.290808011815695,NSGA2,100,26,15
-126.0,10.249558833812367,NSGA2,100,26,9
-673.0,97.44117866467356,NSGA2,100,26,47
-752.0,115.31462796340358,NSGA2,100,26,51
-154.0,13.72796094623643,NSGA2,100,26,10
-728.0,110.0174827403393,NSGA2,100,26,50
-310.0,33.42382426946647,NSGA2,100,26,20
-698.0,102.63733417575156,NSGA2,100,26,49
-243.0,24.516650749651063,NSGA2,100,26,16
-827.0,141.34306553260888,NSGA2,100,26,56
-237.0,23.73197758815029,NSGA2,100,26,16
-198.0,19.08572661215162,NSGA2,100,26,13
-559.0,74.83771198613753,NSGA2,100,26,38
-724.0,108.5375641166306,NSGA2,100,26,50
-577.0,78.04560975979096,NSGA2,100,26,40
-480.0,60.76445245739543,NSGA2,100,26,33
-447.0,54.85517520026074,NSGA2,100,26,30
-693.0,101.62940798200906,NSGA2,100,26,49
-135.0,11.348619232682264,NSGA2,100,26,9
-631.0,88.60856788757758,NSGA2,100,26,44
-538.0,70.72323630114855,NSGA2,100,26,37
-627.0,87.79554288670191,NSGA2,100,26,44
-376.0,43.58083883203297,NSGA2,100,26,25
-564.0,75.56557987976004,NSGA2,100,26,39
-332.0,36.844794966025894,NSGA2,100,26,22
-97.0,7.45128151563129,NSGA2,100,26,7
-501.0,64.88798375791845,NSGA2,100,26,34
-371.0,42.85670934987923,NSGA2,100,26,25
-622.0,86.94777370208708,NSGA2,100,26,43
-442.0,54.126229734390144,NSGA2,100,26,30
-327.0,36.05075488374219,NSGA2,100,26,21
-515.0,66.6937726024252,NSGA2,100,26,35
-546.0,72.37761208681908,NSGA2,100,26,38
-14.0,0.7064256681883192,NSGA2,100,26,1
-35.0,1.7913703024092285,NSGA2,100,26,3
-51.0,2.958697472378371,NSGA2,100,26,4
-12.0,0.0641852658348121,NSGA2,100,26,1
-367.0,41.99134905195631,NSGA2,100,26,24
-572.0,77.23903333099129,NSGA2,100,26,39
-193.0,18.235653896018174,NSGA2,100,26,13
-405.0,48.13653086898285,NSGA2,100,26,27
-800.0,129.33609723442112,NSGA2,100,26,55
