f1,f2,method,N,seed,selected_count
-61293.0,14432.528,RANDOM,10000,29,4862
-63495.0,14914.214,RANDOM,10000,29,5028
-62304.0,14587.668,RANDOM,10000,29,4938
-62103.0,14567.53,RANDOM,10000,29,4925
-63224.0,14811.092,RANDOM,10000,29,5000
-61220.0,14409.163,RANDOM,10000,29,4861
-63411.0,14876.53,RANDOM,10000,29,4999
-60747.0,14286.504,RANDOM,10000,29,4829
-63885.0,15075.337,RANDOM,10000,29,5060
-63280.0,14835.997,RANDOM,10000,29,5000
-60793.0,14344.124,RANDOM,10000,29,4808
-63629.0,14942.488,RANDOM,10000,29,5029
-59664.0,14085.421,RANDOM,10000,29,4744
-62976.0,14751.231,RANDOM,10000,29,5004
-63504.0,14936.845,RANDOM,10000,29,5014
-61665.0,14482.814,RANDOM,10000,29,4890
-62170.0,14585.29,RANDOM,10000,29,4943
-62731.0,14674.692,RANDOM,10000,29,4955
-61958.0,14512.987,RANDOM,10000,29,4916
-63756.0,15052.245,RANDOM,10000,29,5042
-63708.0,14970.35,RANDOM,10000,29,5036
-62959.0,14751.118,RANDOM,10000,29,4979
-63449.0,14897.728,RANDOM,10000,29,5019
-61611.0,14467.85,RANDOM,10000,29,4897
-63422.0,14896.9375,RANDOM,10000,29,5007
-63273.0,14813.837,RANDOM,10000,29,5010
-63473.0,14903.765,RANDOM,10000,29,5022
-63378.0,14854.429,RANDOM,10000,29,5001
-63319.0,14840.171,RANDOM,10000,29,5001
-60965.0,14354.664,RANDOM,10000,29,4857
-62582.0,14621.52,RANDOM,10000,29,4939
-61734.0,14494.78,RANDOM,10000,29,4901
-61264.0,14419.902,RANDOM,10000,29,4854
-63069.0,14765.642,RANDOM,10000,29,4964
-61425.0,14434.504,RANDOM,10000,29,4878
-61800.0,14502.997,RANDOM,10000,29,4903
-61489.0,14442.1045,RANDOM,10000,29,4893
-62916.0,14744.052,RANDOM,10000,29,4975
-62036.0,14565.985,RANDOM,10000,29,4921
-62793.0,14689.695,RANDOM,10000,29,4962
-62615.0,14665.525,RANDOM,10000,29,4975
-63712.0,15007.248,RANDOM,10000,29,5026
-62914.0,14734.897,RANDOM,10000,29,4984
-60259.0,14261.139,RANDOM,10000,29,4790
-62881.0,14698.978,RANDOM,10000,29,4978
-61141.0,14374.727,RANDOM,10000,29,4845
-63115.0,14769.689,RANDOM,10000,29,4995
