f1,f2,method,N,seed,selected_count
-2626.0,332.72296097201746,NSGA2,1000,12,184
-7347.0,1297.110279365494,NSGA2,1000,12,520
-4662.0,686.9402247180669,NSGA2,1000,12,329
-3433.0,454.66538809199045,NSGA2,1000,12,240
-4719.0,693.8829559038442,NSGA2,1000,12,330
-4508.0,654.2303311947973,NSGA2,1000,12,316
-3832.0,522.8328209853493,NSGA2,1000,12,268
-3486.0,464.2861822883854,NSGA2,1000,12,242
-6091.0,981.8891684689198,NSGA2,1000,12,430
-4558.0,662.692433386187,NSGA2,1000,12,320
-6660.0,1113.629796114308,NSGA2,1000,12,472
-6954.0,1182.9902082232716,NSGA2,1000,12,491
-6990.0,1192.9014404644345,NSGA2,1000,12,495
-7161.0,1231.5680611824255,NSGA2,1000,12,507
-6146.0,993.4680274519707,NSGA2,1000,12,433
-3017.0,386.24126566438105,NSGA2,1000,12,211
-3380.0,445.55746817575834,NSGA2,1000,12,236
-5230.0,797.0061747935254,NSGA2,1000,12,369
-4631.0,675.8839247533491,NSGA2,1000,12,326
-6122.0,988.0308254288175,NSGA2,1000,12,432
-5474.0,845.3642082992917,NSGA2,1000,12,385
-5884.0,936.4979308527998,NSGA2,1000,12,415
-6691.0,1122.9359238961688,NSGA2,1000,12,471
-3936.0,543.0169719137618,NSGA2,1000,12,276
-5279.0,806.5407207647428,NSGA2,1000,12,371
-6321.0,1039.3658413743487,NSGA2,1000,12,445
-2961.0,377.16634140734067,NSGA2,1000,12,207
-7286.0,1272.7387739109279,NSGA2,1000,12,516
-5969.0,955.5416983114926,NSGA2,1000,12,419
-3978.0,549.3398383834972,NSGA2,1000,12,279
-6813.0,1149.1724404629203,NSGA2,1000,12,483
-3883.0,531.415547098576,NSGA2,1000,12,272
-5623.0,879.629532706739,NSGA2,1000,12,396
-3622.0,488.00218758779505,NSGA2,1000,12,254
-3771.0,515.9698294071965,NSGA2,1000,12,265
-7192.0,1246.3046437053617,NSGA2,1000,12,509
-7310.0,1287.7634392302107,NSGA2,1000,12,518
-7184.0,1238.1758565719406,NSGA2,1000,12,509
-4114.0,578.792974599692,NSGA2,1000,12,288
-6176.0,1000.9434423759553,NSGA2,1000,12,437
-5996.0,960.6641533649625,NSGA2,1000,12,421
-2681.0,339.84008140738763,NSGA2,1000,12,188
-3533.0,471.6045275313348,NSGA2,1000,12,245
-2969.0,383.742935491677,NSGA2,1000,12,207
-3201.0,415.50490730207554,NSGA2,1000,12,224
-3463.0,458.7627683810219,NSGA2,1000,12,243
-2822.0,364.07575790238815,NSGA2,1000,12,198
-2738.0,345.8827307466213,NSGA2,1000,12,192
-7301.0,1285.3402270181564,NSGA2,1000,12,517
-4746.0,699.0454815723982,NSGA2,1000,12,334
-3173.0,408.9934762569003,NSGA2,1000,12,221
-5260.0,802.5005162580778,NSGA2,1000,12,370
-5503.0,851.6820071421656,NSGA2,1000,12,387
-3810.0,517.9789497196703,NSGA2,1000,12,266
-4854.0,722.4035574516796,NSGA2,1000,12,342
-5858.0,927.9598319067073,NSGA2,1000,12,413
-7128.0,1224.9197231202697,NSGA2,1000,12,504
-6353.0,1046.7214455652759,NSGA2,1000,12,449
-4305.0,614.7311474238908,NSGA2,1000,12,303
-3754.0,508.2263515377528,NSGA2,1000,12,262
-7115.0,1221.935805403542,NSGA2,1000,12,503
-4838.0,716.4451912689051,NSGA2,1000,12,340
-5308.0,814.7540329635711,NSGA2,1000,12,373
-5669.0,887.2320197422813,NSGA2,1000,12,399
-6051.0,975.8612364729794,NSGA2,1000,12,426
-5792.0,914.639236487959,NSGA2,1000,12,407
-4052.0,563.89383825335,NSGA2,1000,12,284
-5025.0,755.9593472796867,NSGA2,1000,12,352
-5354.0,821.3789445459314,NSGA2,1000,12,376
-5806.0,918.69987933622,NSGA2,1000,12,409
-2642.0,335.215770477853,NSGA2,1000,12,185
-6846.0,1156.6489963959655,NSGA2,1000,12,484
-3047.0,391.67369228608135,NSGA2,1000,12,213
-4770.0,703.285351707305,NSGA2,1000,12,336
-4246.0,600.4035614996832,NSGA2,1000,12,297
-2919.0,372.1765183014424,NSGA2,1000,12,203
-2700.0,344.1355974541094,NSGA2,1000,12,189
-4283.0,609.4079814715925,NSGA2,1000,12,300
-7256.0,1261.927992160625,NSGA2,1000,12,515
-3331.0,435.3892218817095,NSGA2,1000,12,233
-6494.0,1073.7622099887726,NSGA2,1000,12,459
-7076.0,1216.6322681940494,NSGA2,1000,12,501
-4368.0,624.4195382007314,NSGA2,1000,12,307
-5651.0,884.1705545785775,NSGA2,1000,12,398
-4089.0,570.1913010469,NSGA2,1000,12,286
-7275.0,1268.8788034419697,NSGA2,1000,12,516
-5087.0,770.7358484966101,NSGA2,1000,12,358
-4222.0,596.0932440298408,NSGA2,1000,12,296
-5765.0,908.4866844937743,NSGA2,1000,12,405
-3588.0,486.6426951778767,NSGA2,1000,12,251
-3696.0,498.7464934749438,NSGA2,1000,12,258
-6514.0,1078.28643746062,NSGA2,1000,12,459
-4269.0,604.4196112281734,NSGA2,1000,12,300
-6436.0,1061.0211945887163,NSGA2,1000,12,454
-3359.0,442.6109413641438,NSGA2,1000,12,233
-4417.0,636.45631397965,NSGA2,1000,12,311
-7027.0,1199.7363261085043,NSGA2,1000,12,497
-4577.0,666.1290945359818,NSGA2,1000,12,321
-5934.0,951.5666398195634,NSGA2,1000,12,419
-3068.0,394.0970660125657,NSGA2,1000,12,213
-4179.0,588.3557809415962,NSGA2,1000,12,292
-5318.0,817.3441506404961,NSGA2,1000,12,374
-5444.0,841.1660576823245,NSGA2,1000,12,383
-3916.0,539.5942016707794,NSGA2,1000,12,273
-6563.0,1092.0198413176363,NSGA2,1000,12,464
-4924.0,735.4603976876728,NSGA2,1000,12,346
-2861.0,367.9349453906592,NSGA2,1000,12,200
-6457.0,1066.1648944006788,NSGA2,1000,12,455
-4147.0,581.2858039481624,NSGA2,1000,12,291
-4942.0,740.7130503692102,NSGA2,1000,12,347
