f1,f2,method,N,seed,selected_count
-6471.0,1444.58,RANDOM,1000,13,500
-6253.0,1383.5875,RANDOM,1000,13,483
-5956.0,1339.2775,RANDOM,1000,13,468
-6139.0,1380.7253,RANDOM,1000,13,480
-6614.0,1497.8613,RANDOM,1000,13,508
-6068.0,1360.8728,RANDOM,1000,13,474
-6659.0,1528.4434,RANDOM,1000,13,514
-5770.0,1308.5071,RANDOM,1000,13,453
-5822.0,1314.856,RANDOM,1000,13,456
-6576.0,1489.9764,RANDOM,1000,13,510
-6447.0,1439.1285,RANDOM,1000,13,502
-6558.0,1468.5911,RANDOM,1000,13,509
-6575.0,1483.3177,RANDOM,1000,13,512
-6014.0,1340.5465,RANDOM,1000,13,472
-6644.0,1518.0709,RANDOM,1000,13,514
-6169.0,1383.4938,RANDOM,1000,13,478
-6092.0,1370.4155,RANDOM,1000,13,472
-6268.0,1394.4891,RANDOM,1000,13,486
-6442.0,1421.278,RANDOM,1000,13,500
-6290.0,1396.8832,RANDOM,1000,13,486
-6514.0,1449.8402,RANDOM,1000,13,502
-6569.0,1483.2675,RANDOM,1000,13,506
-5721.0,1299.4409,RANDOM,1000,13,450
-6023.0,1360.1292,RANDOM,1000,13,471
-6367.0,1416.5997,RANDOM,1000,13,498
-6593.0,1490.042,RANDOM,1000,13,512
-6036.0,1360.2269,RANDOM,1000,13,472
-5964.0,1340.3707,RANDOM,1000,13,465
-6306.0,1406.8604,RANDOM,1000,13,495
-6340.0,1415.2539,RANDOM,1000,13,494
-6666.0,1545.0961,RANDOM,1000,13,515
-6624.0,1503.4054,RANDOM,1000,13,514
-6639.0,1511.7821,RANDOM,1000,13,505
-6664.0,1536.9142,RANDOM,1000,13,517
-6568.0,1469.867,RANDOM,1000,13,502
-6535.0,1452.2919,RANDOM,1000,13,506
-5949.0,1321.4083,RANDOM,1000,13,460
-6088.0,1364.9995,RANDOM,1000,13,475
-6137.0,1376.9437,RANDOM,1000,13,483
-6326.0,1413.677,RANDOM,1000,13,492
-5664.0,1295.2712,RANDOM,1000,13,444
-5254.0,1247.7432,RANDOM,1000,13,415
-6150.0,1381.3373,RANDOM,1000,13,476
-6019.0,1347.0654,RANDOM,1000,13,457
-5713.0,1296.065,RANDOM,1000,13,444
-6454.0,1441.6096,RANDOM,1000,13,498
-5636.0,1270.7491,RANDOM,1000,13,442
-5385.0,1258.1758,RANDOM,1000,13,426
-5419.0,1269.101,RANDOM,1000,13,428
-6115.0,1373.8212,RANDOM,1000,13,480
