f1,f2,method,N,seed,selected_count
-598.0,105.25681,RANDOM,100,13,44
-407.0,75.59748,RANDOM,100,13,29
-719.0,130.18204,RANDOM,100,13,52
-690.0,122.87555,RANDOM,100,13,50
-470.0,83.37327,RANDOM,100,13,35
-616.0,108.25708,RANDOM,100,13,43
-476.0,86.069786,RANDOM,100,13,35
-605.0,107.28621,RANDOM,100,13,45
-654.0,113.70652,RANDOM,100,13,47
-622.0,108.82296,RANDOM,100,13,44
-751.0,145.3038,RANDOM,100,13,54
-363.0,69.01601,RANDOM,100,13,27
-558.0,99.12694,RANDOM,100,13,39
-552.0,95.69509,RANDOM,100,13,40
-542.0,94.4597,RANDOM,100,13,39
-555.0,96.77723,RANDOM,100,13,40
-655.0,115.05144,RANDOM,100,13,47
-664.0,118.60503,RANDOM,100,13,48
-566.0,101.181496,RANDOM,100,13,40
-434.0,76.62474,RANDOM,100,13,33
-389.0,73.40095,RANDOM,100,13,30
-469.0,77.43357,RANDOM,100,13,34
-668.0,119.089745,RANDOM,100,13,49
-663.0,118.13891,RANDOM,100,13,48
-609.0,107.97057,RANDOM,100,13,43
-720.0,131.3236,RANDOM,100,13,52
-730.0,132.9575,RANDOM,100,13,52
-636.0,110.19944,RANDOM,100,13,46
-677.0,119.64658,RANDOM,100,13,48
-480.0,86.60806,RANDOM,100,13,36
-748.0,138.68665,RANDOM,100,13,53
-660.0,116.87042,RANDOM,100,13,47
-597.0,101.77884,RANDOM,100,13,42
-681.0,121.00919,RANDOM,100,13,49
-561.0,100.38367,RANDOM,100,13,40
-503.0,87.150055,RANDOM,100,13,37
-604.0,105.50239,RANDOM,100,13,43
-718.0,125.00271,RANDOM,100,13,51
-731.0,134.84978,RANDOM,100,13,53
-758.0,151.4526,RANDOM,100,13,55
-694.0,124.14715,RANDOM,100,13,52
-688.0,121.78106,RANDOM,100,13,49
-735.0,135.38567,RANDOM,100,13,53
-522.0,88.84137,RANDOM,100,13,38
-528.0,89.06709,RANDOM,100,13,40
-739.0,136.06673,RANDOM,100,13,53
-536.0,89.60258,RANDOM,100,13,37
-692.0,123.98649,RANDOM,100,13,50
