f1,f2,method,N,seed,selected_count
-65282.0,14340.913156663642,NSGA2,10000,11,5045
-59175.0,12841.185384937115,NSGA2,10000,11,4576
-65232.0,14318.828144809238,NSGA2,10000,11,5041
-65223.0,14224.834602393377,NSGA2,10000,11,5029
-59543.0,12899.320838377393,NSGA2,10000,11,4599
-60440.0,13017.51489958506,NSGA2,10000,11,4659
-61836.0,13302.252999357861,NSGA2,10000,11,4760
-59712.0,12903.342032482638,NSGA2,10000,11,4610
-60503.0,13030.995754474367,NSGA2,10000,11,4664
-64536.0,13976.928976715819,NSGA2,10000,11,4972
-59385.0,12864.342748114757,NSGA2,10000,11,4590
-64309.0,13908.245623404477,NSGA2,10000,11,4953
-64289.0,13888.892347297708,NSGA2,10000,11,4949
-60767.0,13085.711581998163,NSGA2,10000,11,4681
-61756.0,13295.06669620283,NSGA2,10000,11,4750
-62107.0,13368.944180324494,NSGA2,10000,11,4779
-63325.0,13648.765952446443,NSGA2,10000,11,4871
-61000.0,13133.160858527463,NSGA2,10000,11,4701
-63482.0,13698.859282621097,NSGA2,10000,11,4886
-63091.0,13596.161911774201,NSGA2,10000,11,4855
-60813.0,13097.541581737178,NSGA2,10000,11,4685
-61865.0,13319.899073733592,NSGA2,10000,11,4764
-63390.0,13664.316641153448,NSGA2,10000,11,4877
-62548.0,13478.098683647224,NSGA2,10000,11,4811
-63540.0,13705.19732770116,NSGA2,10000,11,4889
-61382.0,13219.438213894187,NSGA2,10000,11,4727
-64754.0,14060.268732611605,NSGA2,10000,11,4990
-64175.0,13864.912680402993,NSGA2,10000,11,4940
-64097.0,13861.711622451938,NSGA2,10000,11,4936
-59509.0,12893.64047863414,NSGA2,10000,11,4596
-61439.0,13227.842445037142,NSGA2,10000,11,4732
-62774.0,13525.867289318729,NSGA2,10000,11,4830
-62280.0,13404.761846260048,NSGA2,10000,11,4793
-59317.0,12863.908626646673,NSGA2,10000,11,4585
-62819.0,13539.052463663196,NSGA2,10000,11,4832
-62457.0,13452.505536464945,NSGA2,10000,11,4804
-61324.0,13190.883171414956,NSGA2,10000,11,4719
-63997.0,13828.599097581733,NSGA2,10000,11,4927
-63131.0,13605.251814385423,NSGA2,10000,11,4858
-59480.0,12869.679866195856,NSGA2,10000,11,4594
-64407.0,13935.238413351606,NSGA2,10000,11,4960
-62236.0,13393.886789025362,NSGA2,10000,11,4789
-64042.0,13830.737556196098,NSGA2,10000,11,4932
-63045.0,13586.407203256651,NSGA2,10000,11,4852
-62604.0,13491.06907867464,NSGA2,10000,11,4821
-59879.0,12934.17799686312,NSGA2,10000,11,4620
-60704.0,13080.83633097203,NSGA2,10000,11,4679
-60613.0,13058.148836402916,NSGA2,10000,11,4672
-61989.0,13349.975598323716,NSGA2,10000,11,4770
-60860.0,13102.82698660265,NSGA2,10000,11,4690
