f1,f2,method,N,seed,selected_count
-65417.0,14199.431635711957,NSGA2,10000,12,5038
-59808.0,12893.934707610078,NSGA2,10000,12,4625
-60724.0,13018.957625118403,NSGA2,10000,12,4686
-60637.0,13008.703796144331,NSGA2,10000,12,4679
-65364.0,14142.82946856286,NSGA2,10000,12,5031
-59959.0,12894.392139290585,NSGA2,10000,12,4630
-61888.0,13235.009687493799,NSGA2,10000,12,4764
-62097.0,13278.714042106249,NSGA2,10000,12,4783
-61258.0,13114.484433583182,NSGA2,10000,12,4724
-62156.0,13290.779983037624,NSGA2,10000,12,4788
-65087.0,14044.422292299094,NSGA2,10000,12,5006
-63341.0,13555.951357802483,NSGA2,10000,12,4869
-64553.0,13881.774805330115,NSGA2,10000,12,4967
-65365.0,14182.180832951815,NSGA2,10000,12,5033
-63443.0,13584.691986768048,NSGA2,10000,12,4879
-65219.0,14078.108759373212,NSGA2,10000,12,5017
-63293.0,13539.799975228143,NSGA2,10000,12,4865
-64591.0,13901.310848410389,NSGA2,10000,12,4969
-65045.0,14030.687287027806,NSGA2,10000,12,5004
-61348.0,13134.643691068952,NSGA2,10000,12,4729
-65226.0,14105.838502441342,NSGA2,10000,12,5020
-61172.0,13108.678671175257,NSGA2,10000,12,4714
-61536.0,13181.564000722672,NSGA2,10000,12,4747
-61935.0,13252.039973786454,NSGA2,10000,12,4768
-63168.0,13522.896468781957,NSGA2,10000,12,4858
-60604.0,12998.965727262654,NSGA2,10000,12,4678
-62241.0,13315.644139903237,NSGA2,10000,12,4790
-63663.0,13635.435627402207,NSGA2,10000,12,4896
-63141.0,13504.158634755418,NSGA2,10000,12,4855
-64769.0,13940.94807636086,NSGA2,10000,12,4981
-63880.0,13691.103634701336,NSGA2,10000,12,4913
-63474.0,13595.177573049885,NSGA2,10000,12,4882
-62948.0,13464.541183881458,NSGA2,10000,12,4840
-64477.0,13860.3832998295,NSGA2,10000,12,4960
-62823.0,13446.80709414681,NSGA2,10000,12,4836
-61836.0,13230.374918159341,NSGA2,10000,12,4761
-65137.0,14053.277621280302,NSGA2,10000,12,5010
-63398.0,13573.684299154513,NSGA2,10000,12,4875
-63244.0,13539.514652008274,NSGA2,10000,12,4864
-64405.0,13846.731619062248,NSGA2,10000,12,4954
-63492.0,13604.133246653197,NSGA2,10000,12,4882
-62705.0,13425.15667810851,NSGA2,10000,12,4822
-62586.0,13379.050700145826,NSGA2,10000,12,4815
-60073.0,12920.695321622645,NSGA2,10000,12,4642
-63948.0,13713.467628602557,NSGA2,10000,12,4918
-65396.0,14191.348867162375,NSGA2,10000,12,5036
-60228.0,12951.417582131025,NSGA2,10000,12,4652
-61066.0,13088.65295178776,NSGA2,10000,12,4709
-60757.0,13029.414338357306,NSGA2,10000,12,4688
-65322.0,14132.844501646137,NSGA2,10000,12,5028
-64306.0,13811.642060306684,NSGA2,10000,12,4946
-64721.0,13938.713613744754,NSGA2,10000,12,4978
-63611.0,13633.299619583733,NSGA2,10000,12,4893
-62182.0,13303.025000346672,NSGA2,10000,12,4786
-62329.0,13338.4804876317,NSGA2,10000,12,4799
-61098.0,13093.224548026978,NSGA2,10000,12,4711
-63688.0,13646.983535809326,NSGA2,10000,12,4899
-60197.0,12943.329596653763,NSGA2,10000,12,4651
-60899.0,13055.185060345171,NSGA2,10000,12,4698
-62212.0,13304.453608976439,NSGA2,10000,12,4785
-61280.0,13127.730663975799,NSGA2,10000,12,4723
-63577.0,13620.50707329644,NSGA2,10000,12,4890
-63210.0,13530.586415976628,NSGA2,10000,12,4860
-63720.0,13648.75188304303,NSGA2,10000,12,4902
-65194.0,14063.555093448693,NSGA2,10000,12,5014
-64785.0,13954.784403065969,NSGA2,10000,12,4984
-64636.0,13913.509033783117,NSGA2,10000,12,4971
-62772.0,13429.468166114264,NSGA2,10000,12,4827
-60127.0,12934.754555878606,NSGA2,10000,12,4645
