f1,f2,method,N,seed,selected_count
-59237.0,12802.747252239424,NSGA2,10000,23,4572
-65461.0,14222.156492184451,NSGA2,10000,23,5044
-59609.0,12831.344244430145,NSGA2,10000,23,4593
-59785.0,12858.233710870289,NSGA2,10000,23,4606
-59880.0,12874.935412295434,NSGA2,10000,23,4614
-61793.0,13227.114731588965,NSGA2,10000,23,4752
-65430.0,14203.697248902896,NSGA2,10000,23,5040
-65345.0,14129.680826003387,NSGA2,10000,23,5030
-60215.0,12925.680731432389,NSGA2,10000,23,4635
-62255.0,13316.16545499019,NSGA2,10000,23,4786
-65098.0,14028.909117456105,NSGA2,10000,23,5007
-64926.0,13997.387718159407,NSGA2,10000,23,4996
-59454.0,12830.04569958046,NSGA2,10000,23,4585
-59714.0,12843.898061313652,NSGA2,10000,23,4601
-65359.0,14157.04965530442,NSGA2,10000,23,5032
-62207.0,13304.384684550074,NSGA2,10000,23,4782
-65007.0,14006.058701990503,NSGA2,10000,23,4999
-61137.0,13091.470957887084,NSGA2,10000,23,4702
-61732.0,13207.870599107777,NSGA2,10000,23,4747
-65329.0,14116.48762360634,NSGA2,10000,23,5029
-60924.0,13069.400446282852,NSGA2,10000,23,4689
-59360.0,12822.369254491863,NSGA2,10000,23,4580
-65268.0,14109.80030256156,NSGA2,10000,23,5023
-64207.0,13788.629095860539,NSGA2,10000,23,4936
-61073.0,13078.759668606992,NSGA2,10000,23,4696
-65107.0,14051.300234557628,NSGA2,10000,23,5007
-60330.0,12961.005194416617,NSGA2,10000,23,4644
-60402.0,12962.34783166018,NSGA2,10000,23,4646
-61957.0,13255.530625390336,NSGA2,10000,23,4764
-63726.0,13673.739092659242,NSGA2,10000,23,4901
-62170.0,13295.268142275567,NSGA2,10000,23,4779
-64148.0,13782.701133680806,NSGA2,10000,23,4933
-62694.0,13422.517310992458,NSGA2,10000,23,4820
-62800.0,13445.572516848373,NSGA2,10000,23,4822
-60471.0,12963.440173659896,NSGA2,10000,23,4653
-63715.0,13662.858420567507,NSGA2,10000,23,4900
-60603.0,12993.352766032003,NSGA2,10000,23,4660
-64407.0,13836.680843669687,NSGA2,10000,23,4950
-60290.0,12935.141058162379,NSGA2,10000,23,4639
-64059.0,13757.149676646606,NSGA2,10000,23,4928
-63193.0,13551.641957797143,NSGA2,10000,23,4860
-63343.0,13576.913281281573,NSGA2,10000,23,4866
-63238.0,13558.20037361433,NSGA2,10000,23,4861
-62983.0,13485.32121706165,NSGA2,10000,23,4839
-60750.0,13025.517146095899,NSGA2,10000,23,4673
-64527.0,13877.83626810715,NSGA2,10000,23,4964
-65048.0,14020.857420953043,NSGA2,10000,23,5003
-60080.0,12906.875065967142,NSGA2,10000,23,4625
-62295.0,13330.341326312144,NSGA2,10000,23,4788
-63054.0,13507.510884937003,NSGA2,10000,23,4846
-65418.0,14182.806854760736,NSGA2,10000,23,5039
-62356.0,13340.331727021148,NSGA2,10000,23,4793
-62775.0,13430.362113045137,NSGA2,10000,23,4823
-61028.0,13069.527783904201,NSGA2,10000,23,4692
-63466.0,13605.454646521774,NSGA2,10000,23,4878
-59960.0,12892.625138173493,NSGA2,10000,23,4619
-60136.0,12923.236160792607,NSGA2,10000,23,4632
-63774.0,13683.85053718016,NSGA2,10000,23,4903
-60116.0,12918.945556890598,NSGA2,10000,23,4629
-59444.0,12826.247675734452,NSGA2,10000,23,4584
-64037.0,13741.164623311846,NSGA2,10000,23,4923
-61911.0,13245.308618706778,NSGA2,10000,23,4761
-60482.0,12977.736270635709,NSGA2,10000,23,4655
-60325.0,12945.316556251091,NSGA2,10000,23,4642
-65221.0,14098.745056369933,NSGA2,10000,23,5019
-62052.0,13280.963307576865,NSGA2,10000,23,4772
-65208.0,14079.737532511233,NSGA2,10000,23,5015
-62842.0,13449.11265288929,NSGA2,10000,23,4829
-60848.0,13036.196599609859,NSGA2,10000,23,4679
-59270.0,12813.451670065675,NSGA2,10000,23,4575
-63304.0,13568.66009802459,NSGA2,10000,23,4867
-60825.0,13028.979573312321,NSGA2,10000,23,4677
-61855.0,13235.101568002972,NSGA2,10000,23,4757
