Algorithm,Sample,Result,Time,Seed
EVOLUTIONSTRATEGY,1000,2910.68481204323,2.0678107738494873,5
DIFFERENTIALEVOLUTION,1000,3098.6061424287495,6.680382013320923,5
BASE,1000,2947.423392990223,1.0964457988739014,6
GENETICALGORITHM,1000,3398.262562840186,10.920058250427246,6
MEMETICALGORITHM,1000,3154.7624637561917,350.0001015663147,6
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3290.89026027066,350.0001018047333,6
EVOLUTIONSTRATEGY,1000,2975.979460510673,1.9823758602142334,6
DIFFERENTIALEVOLUTION,1000,3108.594846088484,6.720841407775879,6
BASE,1000,3001.8202783054635,1.0108973979949951,7
GENETICALGORITHM,1000,3385.451506599852,10.789540767669678,7
MEMETICALGORITHM,1000,3154.2219750484182,350.00013160705566,7
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3317.0894861837864,350.0001275539398,7
EVOLUTIONSTRATEGY,1000,2876.1727774338315,2.015070915222168,7
DIFFERENTIALEVOLUTION,1000,3117.0631552748096,6.290512800216675,7
BASE,1000,2933.113016302203,1.0079545974731445,8
GENETICALGORITHM,1000,3422.446312640152,11.019912958145142,8
MEMETICALGORITHM,1000,3184.1140551385743,350.0001337528229,8
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3279.0455705670115,350.0001313686371,8
EVOLUTIONSTRATEGY,1000,2930.2419760176276,2.051130771636963,8
DIFFERENTIALEVOLUTION,1000,3082.668979915751,6.316482305526733,8
BASE,1000,2992.0856686650286,1.0517475605010986,9
GENETICALGORITHM,1000,3378.1412639364185,10.00853681564331,9
MEMETICALGORITHM,1000,3183.548243371274,350.0001299381256,9
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3277.393798526371,350.00010561943054,9
EVOLUTIONSTRATEGY,1000,2798.351447607771,1.9960849285125732,9
DIFFERENTIALEVOLUTION,1000,3117.920021922973,6.69425630569458,9
BASE,1000,2970.1296998227863,1.0687510967254639,10
GENETICALGORITHM,1000,3378.9249955503183,10.774229049682617,10
MEMETICALGORITHM,1000,3166.6821226437132,350.00011372566223,10
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3303.4700026874143,350.0001039505005,10
EVOLUTIONSTRATEGY,1000,2831.0825824880267,2.0875282287597656,10
DIFFERENTIALEVOLUTION,1000,3094.7335628664396,6.658085107803345,10
BASE,1000,2935.7103252095108,1.1342151165008545,11
GENETICALGORITHM,1000,3411.2301365607696,10.789793252944946,11
MEMETICALGORITHM,1000,3172.264653103705,350.0001440048218,11
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3281.825209229156,350.00013732910156,11
EVOLUTIONSTRATEGY,1000,2858.4054569175278,2.063951015472412,11
DIFFERENTIALEVOLUTION,1000,3094.1908175447766,6.621350288391113,11
BASE,1000,2967.647693101374,0.9933068752288818,12
GENETICALGORITHM,1000,3401.333549781564,10.7216317653656,12
MEMETICALGORITHM,1000,3138.364875461797,350.0001039505005,12
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3291.7067349122854,350.0001411437988,12
EVOLUTIONSTRATEGY,1000,2930.54693260567,2.0059289932250977,12
DIFFERENTIALEVOLUTION,1000,3125.6978419996426,6.572999715805054,12
BASE,1000,2987.3887675387778,0.9914476871490479,13
GENETICALGORITHM,1000,3371.043197390928,11.063472986221313,13
MEMETICALGORITHM,1000,3151.343339361666,350.0001606941223,13
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3294.437108760325,350.00010800361633,13
EVOLUTIONSTRATEGY,1000,2914.3264352166566,1.8800480365753174,13
DIFFERENTIALEVOLUTION,1000,3100.576184498894,6.571149587631226,13
BASE,1000,3000.9870472225734,0.9320764541625977,14
GENETICALGORITHM,1000,3410.688046764184,10.37018084526062,14
MEMETICALGORITHM,1000,3195.4638186388397,350.0001301765442,14
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3314.3762798197376,350.0001208782196,14
EVOLUTIONSTRATEGY,1000,2876.2002190765766,1.9841887950897217,14
DIFFERENTIALEVOLUTION,1000,3101.428019275525,6.780157089233398,14
BASE,1000,2993.396953567787,1.1701281070709229,15
GENETICALGORITHM,1000,3350.620767854153,10.947571516036987,15
MEMETICALGORITHM,1000,3196.209260576256,350.0001335144043,15
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3300.319153137912,350.0001072883606,15
EVOLUTIONSTRATEGY,1000,2897.2599368602246,2.050370454788208,15
DIFFERENTIALEVOLUTION,1000,3123.459557891279,6.837293863296509,15
BASE,1000,2943.5328125181895,0.9930810928344727,16
GENETICALGORITHM,1000,3394.0096687600403,10.129579305648804,16
MEMETICALGORITHM,1000,3175.2306163879593,350.0001266002655,16
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3342.3947182080406,350.00013303756714,16
EVOLUTIONSTRATEGY,1000,2898.8320963705432,1.9751722812652588,16
DIFFERENTIALEVOLUTION,1000,3107.4263038169756,6.824660778045654,16
BASE,1000,2990.7938756389985,0.9906539916992188,17
GENETICALGORITHM,1000,3403.8878689844946,11.179535865783691,17
MEMETICALGORITHM,1000,3174.440323840706,350.00017762184143,17
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3257.700447878063,350.000123500824,17
EVOLUTIONSTRATEGY,1000,2896.930410420051,2.044156312942505,17
DIFFERENTIALEVOLUTION,1000,3097.720268102796,6.8173627853393555,17
BASE,1000,2967.554339863929,0.9934101104736328,18
GENETICALGORITHM,1000,3398.474935742988,11.031023740768433,18
MEMETICALGORITHM,1000,3186.7705239360007,350.00013875961304,18
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3322.9107437545963,350.0001573562622,18
EVOLUTIONSTRATEGY,1000,2838.129652353162,2.022510290145874,18
DIFFERENTIALEVOLUTION,1000,3098.4325982761084,6.896111726760864,18
BASE,1000,2970.979468253653,1.0909388065338135,19
GENETICALGORITHM,1000,3367.0758714997132,11.010438919067383,19
MEMETICALGORITHM,1000,3170.1555089372023,350.0001657009125,19
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3309.2687547115634,350.00015926361084,19
EVOLUTIONSTRATEGY,1000,2799.1465867994266,2.087507486343384,19
DIFFERENTIALEVOLUTION,1000,3125.431411156837,6.406468152999878,19
BASE,1000,3006.9627568534497,1.025564432144165,20
GENETICALGORITHM,1000,3368.9959238314536,10.584542274475098,20
MEMETICALGORITHM,1000,3137.9303549378037,350.0001335144043,20
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3312.300444148382,350.0001266002655,20
EVOLUTIONSTRATEGY,1000,2918.4853554891065,2.0470805168151855,20
DIFFERENTIALEVOLUTION,1000,3100.3777043824307,6.863299369812012,20
BASE,1000,2960.4771678570087,1.0047109127044678,21
GENETICALGORITHM,1000,3382.194345611422,10.929145097732544,21
MEMETICALGORITHM,1000,3182.872044209533,350.0001232624054,21
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3284.5023406457053,350.00013971328735,21
EVOLUTIONSTRATEGY,1000,2852.5285363643575,1.9235892295837402,21
DIFFERENTIALEVOLUTION,1000,3099.4314672579508,6.9835216999053955,21
BASE,1000,2991.8050902833947,0.9784746170043945,22
GENETICALGORITHM,1000,3398.389389302142,11.169056177139282,22
MEMETICALGORITHM,1000,3215.8966355552598,350.0001802444458,22
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3322.511183742578,350.0001013278961,22
EVOLUTIONSTRATEGY,1000,2952.003012364231,2.101426601409912,22
DIFFERENTIALEVOLUTION,1000,3120.956791712621,6.6293253898620605,22
BASE,1000,2966.1594704228264,1.1100552082061768,23
GENETICALGORITHM,1000,3392.8062560708686,11.031744241714478,23
MEMETICALGORITHM,1000,3197.9788143390965,350.0001976490021,23
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3282.8894972695616,350.0001208782196,23
EVOLUTIONSTRATEGY,1000,2892.4368193438836,1.9731147289276123,23
DIFFERENTIALEVOLUTION,1000,3103.586193244079,6.808651447296143,23
BASE,1000,2975.2833305704658,0.9791281223297119,24
GENETICALGORITHM,1000,3404.872324035422,11.321026802062988,24
MEMETICALGORITHM,1000,3185.67756847819,350.00008964538574,24
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3321.5401745179333,350.0001118183136,24
EVOLUTIONSTRATEGY,1000,2899.7541368800266,1.959155559539795,24
DIFFERENTIALEVOLUTION,1000,3090.2143527300063,6.8252410888671875,24
BASE,1000,2966.430185359478,0.9989638328552246,25
GENETICALGORITHM,1000,3394.7887661746827,11.03527283668518,25
MEMETICALGORITHM,1000,3168.4528913932913,350.00012254714966,25
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3318.141340836836,350.00011110305786,25
EVOLUTIONSTRATEGY,1000,2917.938320778185,2.032601833343506,25
DIFFERENTIALEVOLUTION,1000,3111.1714789952375,6.691288232803345,25
BASE,1000,2976.26451825239,1.0500142574310303,26
GENETICALGORITHM,1000,3397.840050137212,10.785223960876465,26
MEMETICALGORITHM,1000,3216.6225816799247,350.00013875961304,26
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3284.602129299422,350.0001311302185,26
EVOLUTIONSTRATEGY,1000,2926.480172680552,2.1743435859680176,26
DIFFERENTIALEVOLUTION,1000,3094.7284711878124,6.6175925731658936,26
BASE,1000,3005.655633237895,1.1055185794830322,27
GENETICALGORITHM,1000,3430.859189698442,10.902942419052124,27
MEMETICALGORITHM,1000,3185.2666529808243,350.00009322166443,27
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3340.9784446273816,350.00011563301086,27
EVOLUTIONSTRATEGY,1000,2960.0484256809286,2.0403618812561035,27
DIFFERENTIALEVOLUTION,1000,3115.6151252849777,6.778926372528076,27
BASE,1000,3042.978404574248,1.007033109664917,28
GENETICALGORITHM,1000,3398.8568478218763,11.218914985656738,28
MEMETICALGORITHM,1000,3190.1754380902717,350.000102519989,28
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3282.6625480138355,350.0001504421234,28
EVOLUTIONSTRATEGY,1000,2927.7418243839675,2.0775656700134277,28
DIFFERENTIALEVOLUTION,1000,3136.729001531087,6.889119625091553,28
BASE,1000,3010.0591444361057,1.1244585514068604,29
GENETICALGORITHM,1000,3404.040675180891,11.00760293006897,29
MEMETICALGORITHM,1000,3204.9141371548267,350.0000903606415,29
MEMETICALGORITHMHYBRIDLOCALSEARCH,1000,3300.2093955581677,350.00010561943054,29
EVOLUTIONSTRATEGY,1000,2947.8421713080647,2.002274751663208,29
DIFFERENTIALEVOLUTION,1000,3105.09805880843,6.891288757324219,29
BASE,10000,29448.775851527458,10.364955425262451,0
GENETICALGORITHM,10000,31599.67876479385,105.06908679008484,0
MEMETICALGORITHM,10000,28678.461980707536,500.0007839202881,0
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28373.44351219262,500.00023341178894,0
EVOLUTIONSTRATEGY,10000,28927.28776078951,19.667569875717163,0
DIFFERENTIALEVOLUTION,10000,30219.948318394752,65.29637742042542,0
BASE,10000,29597.96605684712,10.8971426486969,1
GENETICALGORITHM,10000,31520.942395933223,107.4920597076416,1
MEMETICALGORITHM,10000,28991.91805236318,500.0004165172577,1
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28438.942127356877,500.00068163871765,1
EVOLUTIONSTRATEGY,10000,28959.331444116033,19.58919906616211,1
DIFFERENTIALEVOLUTION,10000,30146.141097450654,65.16598296165466,1
BASE,10000,29413.40269926077,10.195823192596436,2
GENETICALGORITHM,10000,31323.61048706903,100.91101312637329,2
MEMETICALGORITHM,10000,28880.251616499336,500.0004074573517,2
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28687.87536080578,500.0002429485321,2
EVOLUTIONSTRATEGY,10000,28852.391539359967,18.49743103981018,2
DIFFERENTIALEVOLUTION,10000,30065.126323860764,59.78975868225098,2
BASE,10000,29486.708137651774,10.301500797271729,3
GENETICALGORITHM,10000,31498.181175995174,99.95012378692627,3
MEMETICALGORITHM,10000,28659.312875903845,500.0002956390381,3
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,29066.63568884966,500.0003077983856,3
EVOLUTIONSTRATEGY,10000,29462.45781941332,19.054080724716187,3
DIFFERENTIALEVOLUTION,10000,29961.653751647078,60.579667806625366,3
BASE,10000,29496.34011264694,9.92351508140564,4
GENETICALGORITHM,10000,31579.83610240103,99.0499439239502,4
MEMETICALGORITHM,10000,28785.066494690764,500.00024461746216,4
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28647.286408196847,500.00022625923157,4
EVOLUTIONSTRATEGY,10000,28708.458263238397,18.690778970718384,4
DIFFERENTIALEVOLUTION,10000,30079.012993446864,61.146846294403076,4
BASE,10000,29438.67674791405,9.360590934753418,5
GENETICALGORITHM,10000,31415.04071981759,100.16595959663391,5
MEMETICALGORITHM,10000,28622.78390861801,500.0002164840698,5
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,29169.153001572053,500.00094652175903,5
EVOLUTIONSTRATEGY,10000,28614.942013860476,18.341676235198975,5
DIFFERENTIALEVOLUTION,10000,30054.827861640846,60.56136441230774,5
BASE,10000,29485.846675036555,9.650251388549805,6
GENETICALGORITHM,10000,31288.438814504516,97.64016771316528,6
MEMETICALGORITHM,10000,29106.0361259978,500.0003478527069,6
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28809.956086082857,500.00027322769165,6
EVOLUTIONSTRATEGY,10000,28952.26721008181,18.623894691467285,6
DIFFERENTIALEVOLUTION,10000,30113.213664987157,60.76618838310242,6
BASE,10000,29320.50439077233,9.521913766860962,7
GENETICALGORITHM,10000,31492.170396946174,99.09560513496399,7
MEMETICALGORITHM,10000,28564.62483024585,500.0002338886261,7
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28672.902519056464,500.00046586990356,7
EVOLUTIONSTRATEGY,10000,28945.66253760753,18.583048105239868,7
DIFFERENTIALEVOLUTION,10000,30102.476203615544,60.24288558959961,7
BASE,10000,29410.974067959443,8.996366739273071,8
GENETICALGORITHM,10000,31452.76550545678,96.20916247367859,8
MEMETICALGORITHM,10000,28759.225782371155,500.0002615451813,8
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28811.41876706096,500.000529050827,8
EVOLUTIONSTRATEGY,10000,29203.09819710918,18.549070358276367,8
DIFFERENTIALEVOLUTION,10000,30116.809552459814,61.15491342544556,8
BASE,10000,29466.448762299893,9.499248027801514,9
GENETICALGORITHM,10000,31494.96480418224,98.61296439170837,9
MEMETICALGORITHM,10000,29004.36230597056,500.000559091568,9
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28883.854375903404,500.00029492378235,9
EVOLUTIONSTRATEGY,10000,28970.165427773783,18.553672075271606,9
DIFFERENTIALEVOLUTION,10000,30199.106477864156,59.598780393600464,9
BASE,10000,29403.666805050332,9.739447116851807,10
GENETICALGORITHM,10000,31464.279022683688,98.56139373779297,10
MEMETICALGORITHM,10000,28825.936424384352,500.0002021789551,10
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28818.013125707574,500.0004949569702,10
EVOLUTIONSTRATEGY,10000,28882.475106337726,18.825093507766724,10
DIFFERENTIALEVOLUTION,10000,30257.809974995234,61.05761122703552,10
BASE,10000,29433.829442756425,9.715023517608643,11
GENETICALGORITHM,10000,31374.223248123584,97.8925461769104,11
MEMETICALGORITHM,10000,29063.411824591123,500.00046396255493,11
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28564.79371623256,500.00036573410034,11
EVOLUTIONSTRATEGY,10000,28933.394318152237,17.915295124053955,11
DIFFERENTIALEVOLUTION,10000,30025.371878586768,60.35187864303589,11
BASE,10000,29271.475903717448,10.052858114242554,12
GENETICALGORITHM,10000,31503.513423702672,100.00471472740173,12
MEMETICALGORITHM,10000,28635.571027955913,500.00048327445984,12
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28658.860179746953,500.00028562545776,12
EVOLUTIONSTRATEGY,10000,28603.89281525194,18.39732527732849,12
DIFFERENTIALEVOLUTION,10000,30257.846498967538,62.118669271469116,12
BASE,10000,29551.06117627531,9.56494402885437,13
GENETICALGORITHM,10000,31363.539988960812,100.27130627632141,13
MEMETICALGORITHM,10000,28822.880326497514,500.0003876686096,13
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28957.862607413786,500.0004117488861,13
EVOLUTIONSTRATEGY,10000,29013.380900512555,18.768910884857178,13
DIFFERENTIALEVOLUTION,10000,30232.080902485464,62.26611328125,13
BASE,10000,29430.074632823365,9.90845513343811,14
GENETICALGORITHM,10000,31570.411153156983,101.73025894165039,14
MEMETICALGORITHM,10000,29061.563645282415,500.00011229515076,14
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28845.65266023828,500.0001847743988,14
EVOLUTIONSTRATEGY,10000,28864.64069787442,19.047722578048706,14
DIFFERENTIALEVOLUTION,10000,30168.58997569372,63.665745973587036,14
BASE,10000,29440.043259806407,9.616883993148804,15
GENETICALGORITHM,10000,31557.1811563935,102.05259871482849,15
MEMETICALGORITHM,10000,28704.897438643693,500.0002951622009,15
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28793.266161181673,500.0001268386841,15
EVOLUTIONSTRATEGY,10000,29059.10248596609,19.3028507232666,15
DIFFERENTIALEVOLUTION,10000,30222.019196747402,62.98682713508606,15
BASE,10000,29575.205175474563,9.861598491668701,16
GENETICALGORITHM,10000,31407.556776619687,101.99866795539856,16
MEMETICALGORITHM,10000,28750.812852274074,500.00014758110046,16
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28443.00210278493,500.00021958351135,16
EVOLUTIONSTRATEGY,10000,28890.074740703996,18.98591709136963,16
DIFFERENTIALEVOLUTION,10000,30059.749438458464,62.470892667770386,16
BASE,10000,29380.59169806609,9.899399280548096,17
GENETICALGORITHM,10000,31410.204994745378,103.32487559318542,17
MEMETICALGORITHM,10000,28742.27476830614,500.00018286705017,17
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28587.9251128637,500.0002522468567,17
EVOLUTIONSTRATEGY,10000,28632.70590264804,19.466625928878784,17
DIFFERENTIALEVOLUTION,10000,30205.6208899336,63.051751136779785,17
BASE,10000,29333.686765381408,9.523719549179077,18
GENETICALGORITHM,10000,31453.168452424936,101.28197479248047,18
MEMETICALGORITHM,10000,29163.096826164532,500.0004024505615,18
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28612.274903632468,500.00018763542175,18
EVOLUTIONSTRATEGY,10000,28961.9840947271,19.319618463516235,18
DIFFERENTIALEVOLUTION,10000,30129.914583248566,63.348443269729614,18
BASE,10000,29334.938280089307,9.939501285552979,19
GENETICALGORITHM,10000,31560.673870322742,103.03878092765808,19
MEMETICALGORITHM,10000,28913.160121706165,500.0001850128174,19
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28676.215759412975,500.0001094341278,19
EVOLUTIONSTRATEGY,10000,29091.898883003734,19.39824628829956,19
DIFFERENTIALEVOLUTION,10000,30020.028196319763,62.634456396102905,19
BASE,10000,29433.216023952093,9.329751014709473,20
GENETICALGORITHM,10000,31272.58389289907,103.34450769424438,20
MEMETICALGORITHM,10000,28705.192314940497,500.00024223327637,20
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28850.4648801071,500.0001132488251,20
EVOLUTIONSTRATEGY,10000,29050.96068931977,19.32115650177002,20
DIFFERENTIALEVOLUTION,10000,30072.235612433098,62.664616107940674,20
BASE,10000,29514.05219981968,10.15193772315979,21
GENETICALGORITHM,10000,31473.920354089096,103.52457332611084,21
MEMETICALGORITHM,10000,28790.11297784204,500.00026082992554,21
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,29000.64902397578,500.0002717971802,21
EVOLUTIONSTRATEGY,10000,29194.383197856627,19.663525104522705,21
DIFFERENTIALEVOLUTION,10000,29904.5514535513,63.30838418006897,21
BASE,10000,29345.82097674391,9.550599098205566,22
GENETICALGORITHM,10000,31545.041307039282,103.87083292007446,22
MEMETICALGORITHM,10000,28362.317110314274,500.00038170814514,22
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28843.25936825253,500.0002176761627,22
EVOLUTIONSTRATEGY,10000,29710.211966605537,19.659031867980957,22
DIFFERENTIALEVOLUTION,10000,30173.3461138535,62.43612480163574,22
BASE,10000,29487.560686147444,9.809832096099854,23
GENETICALGORITHM,10000,31293.954075097136,101.69943070411682,23
MEMETICALGORITHM,10000,28768.3530449061,500.00034523010254,23
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,29032.302513526563,500.0000967979431,23
EVOLUTIONSTRATEGY,10000,29023.70216304279,19.385793924331665,23
DIFFERENTIALEVOLUTION,10000,30014.78610783472,63.31303095817566,23
BASE,10000,29339.569832520534,9.157091856002808,24
GENETICALGORITHM,10000,31313.19545166503,100.32906222343445,24
MEMETICALGORITHM,10000,28649.63229329535,500.0006046295166,24
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28728.905840231935,500.00023341178894,24
EVOLUTIONSTRATEGY,10000,29330.514656446056,18.846049785614014,24
DIFFERENTIALEVOLUTION,10000,30173.93105256861,62.88719367980957,24
BASE,10000,29516.230608116857,9.708150625228882,25
GENETICALGORITHM,10000,31452.576077059486,101.03943490982056,25
MEMETICALGORITHM,10000,29508.721254461856,500.00027656555176,25
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,29021.93851571351,14331.27676486969,25
EVOLUTIONSTRATEGY,10000,29063.037041648367,16.690526962280273,25
DIFFERENTIALEVOLUTION,10000,30167.434642778164,57.259299755096436,25
BASE,10000,29556.82262065318,8.937449216842651,26
GENETICALGORITHM,10000,31682.71937172026,93.01449227333069,26
MEMETICALGORITHM,10000,29101.71200163941,500.00036811828613,26
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,29047.14117104782,500.00035786628723,26
EVOLUTIONSTRATEGY,10000,28783.524657522757,18.016520977020264,26
DIFFERENTIALEVOLUTION,10000,29970.950976613938,57.05834484100342,26
BASE,10000,29581.92189494337,9.407679319381714,27
GENETICALGORITHM,10000,31458.6976942401,96.36064171791077,27
MEMETICALGORITHM,10000,28956.515147538856,500.0001657009125,27
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28684.88554512385,500.00028014183044,27
EVOLUTIONSTRATEGY,10000,28981.70576700969,18.191295623779297,27
DIFFERENTIALEVOLUTION,10000,30278.46260799845,58.52397537231445,27
BASE,10000,29499.34508861689,9.328413248062134,28
GENETICALGORITHM,10000,31415.68668158004,95.95777821540833,28
MEMETICALGORITHM,10000,28486.387705994286,500.00015473365784,28
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28797.95924441696,500.00011253356934,28
EVOLUTIONSTRATEGY,10000,28649.691021039755,18.722501277923584,28
DIFFERENTIALEVOLUTION,10000,29993.604681147746,59.13550400733948,28
BASE,10000,29311.824863475733,9.582422018051147,29
GENETICALGORITHM,10000,31606.340292775072,97.1218044757843,29
MEMETICALGORITHM,10000,28848.20219977689,500.0005166530609,29
MEMETICALGORITHMHYBRIDLOCALSEARCH,10000,28495.51988696243,500.0001754760742,29
EVOLUTIONSTRATEGY,10000,29039.791868587763,18.10283899307251,29
DIFFERENTIALEVOLUTION,10000,29997.71580533725,60.25616788864136,29
